Year BS,Year AD,District,zone,belt,region,Mental problem,No of People,Zone,Belt,Region
2068/69,2011/12,Humla,Karnali,Mountain,Mid-Western,Anxiety (Neurosis,11,Karnali,Mountain,Mid-Western
2068/69,2011/12,Humla,Karnali,Mountain,Mid-Western,"Conversive disorder
(Hysteria)",3,Karnali,Mountain,Mid-Western
2068/69,2011/12,Humla,Karnali,Mountain,Mid-Western,Depression,46,Karnali,Mountain,Mid-Western
2068/69,2011/12,Humla,Karnali,Mountain,Mid-Western,Epilesy,16,Karnali,Mountain,Mid-Western
2068/69,2011/12,Humla,Karnali,Mountain,Mid-Western,Mental retardation,0,Karnali,Mountain,Mid-Western
2068/69,2011/12,Humla,Karnali,Mountain,Mid-Western,Psychosis,3,Karnali,Mountain,Mid-Western
2069/70,2012/13,Humla,Karnali,Mountain,Mid-Western,Alcoholism,18,Karnali,Mountain,Mid-Western
2069/70,2012/13,Humla,Karnali,Mountain,Mid-Western,Anxiety (Neurosis,13,Karnali,Mountain,Mid-Western
2069/70,2012/13,Humla,Karnali,Mountain,Mid-Western,"Conversive disorder
(Hysteria)",1,Karnali,Mountain,Mid-Western
2069/70,2012/13,Humla,Karnali,Mountain,Mid-Western,Depression,31,Karnali,Mountain,Mid-Western
2069/70,2012/13,Humla,Karnali,Mountain,Mid-Western,Epilesy,5,Karnali,Mountain,Mid-Western
2069/70,2012/13,Humla,Karnali,Mountain,Mid-Western,Mental retardation,1,Karnali,Mountain,Mid-Western
2069/70,2012/13,Humla,Karnali,Mountain,Mid-Western,Psychosis,0,Karnali,Mountain,Mid-Western
2069/70,2012/13,Humla,Karnali,Mountain,Mid-Western,Alcoholism,7,Karnali,Mountain,Mid-Western
2070/71,2013/14,Humla,Karnali,Mountain,Mid-Western,Anxiety (Neurosis,1,Karnali,Mountain,Mid-Western
2070/71,2013/14,Humla,Karnali,Mountain,Mid-Western,"Conversive disorder
(Hysteria)",1,Karnali,Mountain,Mid-Western
2070/71,2013/14,Humla,Karnali,Mountain,Mid-Western,Depression,12,Karnali,Mountain,Mid-Western
2070/71,2013/14,Humla,Karnali,Mountain,Mid-Western,Epilesy,1,Karnali,Mountain,Mid-Western
2070/71,2013/14,Humla,Karnali,Mountain,Mid-Western,Mental retardation,2,Karnali,Mountain,Mid-Western
2070/71,2013/14,Humla,Karnali,Mountain,Mid-Western,Psychosis,0,Karnali,Mountain,Mid-Western
2066/67,2009/10,Ilam,Mechi,Hill,Eastern,Alcoholism,89,Mechi,Hill,Eastern
2066/67,2009/10,Ilam,Mechi,Hill,Eastern,Anxiety (Neurosis,271,Mechi,Hill,Eastern
2066/67,2009/10,Ilam,Mechi,Hill,Eastern,"Conversive disorder
(Hysteria)",103,Mechi,Hill,Eastern
2066/67,2009/10,Ilam,Mechi,Hill,Eastern,Depression,214,Mechi,Hill,Eastern
2066/67,2009/10,Ilam,Mechi,Hill,Eastern,Epilesy,51,Mechi,Hill,Eastern
2066/67,2009/10,Ilam,Mechi,Hill,Eastern,Mental retardation,4,Mechi,Hill,Eastern
2066/67,2009/10,Ilam,Mechi,Hill,Eastern,Psychosis,51,Mechi,Hill,Eastern
2067/68,2010/11,Ilam,Mechi,Hill,Eastern,Alcoholism,57,Mechi,Hill,Eastern
2067/68,2010/11,Ilam,Mechi,Hill,Eastern,Anxiety (Neurosis,190,Mechi,Hill,Eastern
2067/68,2010/11,Ilam,Mechi,Hill,Eastern,"Conversive disorder
(Hysteria)",41,Mechi,Hill,Eastern
2067/68,2010/11,Ilam,Mechi,Hill,Eastern,Depression,167,Mechi,Hill,Eastern
2067/68,2010/11,Ilam,Mechi,Hill,Eastern,Epilesy,16,Mechi,Hill,Eastern
2067/68,2010/11,Ilam,Mechi,Hill,Eastern,Mental retardation,2,Mechi,Hill,Eastern
2067/68,2010/11,Ilam,Mechi,Hill,Eastern,Psychosis,7,Mechi,Hill,Eastern
2068/69,2011/12,Ilam,Mechi,Hill,Eastern,Alcoholism,104,Mechi,Hill,Eastern
2068/69,2011/12,Ilam,Mechi,Hill,Eastern,Anxiety (Neurosis,295,Mechi,Hill,Eastern
2068/69,2011/12,Ilam,Mechi,Hill,Eastern,"Conversive disorder
(Hysteria)",30,Mechi,Hill,Eastern
2068/69,2011/12,Ilam,Mechi,Hill,Eastern,Depression,190,Mechi,Hill,Eastern
2068/69,2011/12,Ilam,Mechi,Hill,Eastern,Epilesy,46,Mechi,Hill,Eastern
2068/69,2011/12,Ilam,Mechi,Hill,Eastern,Mental retardation,26,Mechi,Hill,Eastern
2068/69,2011/12,Ilam,Mechi,Hill,Eastern,Psychosis,76,Mechi,Hill,Eastern
2069/70,2012/13,Ilam,Mechi,Hill,Eastern,Alcoholism,104,Mechi,Hill,Eastern
2069/70,2012/13,Ilam,Mechi,Hill,Eastern,Anxiety (Neurosis,258,Mechi,Hill,Eastern
2069/70,2012/13,Ilam,Mechi,Hill,Eastern,"Conversive disorder
(Hysteria)",42,Mechi,Hill,Eastern
2069/70,2012/13,Ilam,Mechi,Hill,Eastern,Depression,113,Mechi,Hill,Eastern
2069/70,2012/13,Ilam,Mechi,Hill,Eastern,Epilesy,28,Mechi,Hill,Eastern
2069/70,2012/13,Ilam,Mechi,Hill,Eastern,Mental retardation,9,Mechi,Hill,Eastern
2069/70,2012/13,Ilam,Mechi,Hill,Eastern,Psychosis,11,Mechi,Hill,Eastern
2069/70,2012/13,Ilam,Mechi,Hill,Eastern,Alcoholism,55,Mechi,Hill,Eastern
2070/71,2013/14,Ilam,Mechi,Hill,Eastern,Anxiety (Neurosis,186,Mechi,Hill,Eastern
2070/71,2013/14,Ilam,Mechi,Hill,Eastern,"Conversive disorder
(Hysteria)",17,Mechi,Hill,Eastern
2070/71,2013/14,Ilam,Mechi,Hill,Eastern,Depression,80,Mechi,Hill,Eastern
2070/71,2013/14,Ilam,Mechi,Hill,Eastern,Epilesy,27,Mechi,Hill,Eastern
2070/71,2013/14,Ilam,Mechi,Hill,Eastern,Mental retardation,8,Mechi,Hill,Eastern
2070/71,2013/14,Ilam,Mechi,Hill,Eastern,Psychosis,2,Mechi,Hill,Eastern
2066/67,2009/10,Jajarkot,Bheri,Hill,Mid-Western,Alcoholism,13,Bheri,Hill,Mid-Western
2066/67,2009/10,Jajarkot,Bheri,Hill,Mid-Western,Anxiety (Neurosis,242,Bheri,Hill,Mid-Western
2066/67,2009/10,Jajarkot,Bheri,Hill,Mid-Western,"Conversive disorder
(Hysteria)",13,Bheri,Hill,Mid-Western
2066/67,2009/10,Jajarkot,Bheri,Hill,Mid-Western,Depression,40,Bheri,Hill,Mid-Western
2066/67,2009/10,Jajarkot,Bheri,Hill,Mid-Western,Epilesy,1,Bheri,Hill,Mid-Western
2066/67,2009/10,Jajarkot,Bheri,Hill,Mid-Western,Mental retardation,2,Bheri,Hill,Mid-Western
2066/67,2009/10,Jajarkot,Bheri,Hill,Mid-Western,Psychosis,19,Bheri,Hill,Mid-Western
2067/68,2010/11,Jajarkot,Bheri,Hill,Mid-Western,Alcoholism,41,Bheri,Hill,Mid-Western
2067/68,2010/11,Jajarkot,Bheri,Hill,Mid-Western,Anxiety (Neurosis,217,Bheri,Hill,Mid-Western
2067/68,2010/11,Jajarkot,Bheri,Hill,Mid-Western,"Conversive disorder
(Hysteria)",27,Bheri,Hill,Mid-Western
2067/68,2010/11,Jajarkot,Bheri,Hill,Mid-Western,Depression,98,Bheri,Hill,Mid-Western
2067/68,2010/11,Jajarkot,Bheri,Hill,Mid-Western,Epilesy,3,Bheri,Hill,Mid-Western
2067/68,2010/11,Jajarkot,Bheri,Hill,Mid-Western,Mental retardation,20,Bheri,Hill,Mid-Western
2067/68,2010/11,Jajarkot,Bheri,Hill,Mid-Western,Psychosis,29,Bheri,Hill,Mid-Western
2068/69,2011/12,Jajarkot,Bheri,Hill,Mid-Western,Alcoholism,41,Bheri,Hill,Mid-Western
2068/69,2011/12,Jajarkot,Bheri,Hill,Mid-Western,Anxiety (Neurosis,149,Bheri,Hill,Mid-Western
2068/69,2011/12,Jajarkot,Bheri,Hill,Mid-Western,"Conversive disorder
(Hysteria)",29,Bheri,Hill,Mid-Western
2068/69,2011/12,Jajarkot,Bheri,Hill,Mid-Western,Depression,47,Bheri,Hill,Mid-Western
2068/69,2011/12,Jajarkot,Bheri,Hill,Mid-Western,Epilesy,9,Bheri,Hill,Mid-Western
2068/69,2011/12,Jajarkot,Bheri,Hill,Mid-Western,Mental retardation,9,Bheri,Hill,Mid-Western
2068/69,2011/12,Jajarkot,Bheri,Hill,Mid-Western,Psychosis,12,Bheri,Hill,Mid-Western
2069/70,2012/13,Jajarkot,Bheri,Hill,Mid-Western,Alcoholism,53,Bheri,Hill,Mid-Western
2069/70,2012/13,Jajarkot,Bheri,Hill,Mid-Western,Anxiety (Neurosis,98,Bheri,Hill,Mid-Western
2069/70,2012/13,Jajarkot,Bheri,Hill,Mid-Western,"Conversive disorder
(Hysteria)",33,Bheri,Hill,Mid-Western
2069/70,2012/13,Jajarkot,Bheri,Hill,Mid-Western,Depression,52,Bheri,Hill,Mid-Western
2069/70,2012/13,Jajarkot,Bheri,Hill,Mid-Western,Epilesy,5,Bheri,Hill,Mid-Western
2069/70,2012/13,Jajarkot,Bheri,Hill,Mid-Western,Mental retardation,12,Bheri,Hill,Mid-Western
2069/70,2012/13,Jajarkot,Bheri,Hill,Mid-Western,Psychosis,4,Bheri,Hill,Mid-Western
2069/70,2012/13,Jajarkot,Bheri,Hill,Mid-Western,Alcoholism,58,Bheri,Hill,Mid-Western
2070/71,2013/14,Jajarkot,Bheri,Hill,Mid-Western,Anxiety (Neurosis,93,Bheri,Hill,Mid-Western
2070/71,2013/14,Jajarkot,Bheri,Hill,Mid-Western,"Conversive disorder
(Hysteria)",29,Bheri,Hill,Mid-Western
2070/71,2013/14,Jajarkot,Bheri,Hill,Mid-Western,Depression,62,Bheri,Hill,Mid-Western
2070/71,2013/14,Jajarkot,Bheri,Hill,Mid-Western,Epilesy,13,Bheri,Hill,Mid-Western
2070/71,2013/14,Jajarkot,Bheri,Hill,Mid-Western,Mental retardation,2,Bheri,Hill,Mid-Western
2070/71,2013/14,Jajarkot,Bheri,Hill,Mid-Western,Psychosis,34,Bheri,Hill,Mid-Western
2066/67,2009/10,Jhapa,Mechi,Terai,Eastern,Alcoholism,256,Mechi,Terai,Eastern
2066/67,2009/10,Jhapa,Mechi,Terai,Eastern,Anxiety (Neurosis,1044,Mechi,Terai,Eastern
2066/67,2009/10,Jhapa,Mechi,Terai,Eastern,"Conversive disorder
(Hysteria)",133,Mechi,Terai,Eastern
2066/67,2009/10,Jhapa,Mechi,Terai,Eastern,Depression,643,Mechi,Terai,Eastern
2066/67,2009/10,Jhapa,Mechi,Terai,Eastern,Epilesy,57,Mechi,Terai,Eastern
2066/67,2009/10,Jhapa,Mechi,Terai,Eastern,Mental retardation,32,Mechi,Terai,Eastern
2066/67,2009/10,Jhapa,Mechi,Terai,Eastern,Psychosis,136,Mechi,Terai,Eastern
2067/68,2010/11,Jhapa,Mechi,Terai,Eastern,Alcoholism,165,Mechi,Terai,Eastern
2067/68,2010/11,Jhapa,Mechi,Terai,Eastern,Anxiety (Neurosis,607,Mechi,Terai,Eastern
2067/68,2010/11,Jhapa,Mechi,Terai,Eastern,"Conversive disorder
(Hysteria)",65,Mechi,Terai,Eastern
2067/68,2010/11,Jhapa,Mechi,Terai,Eastern,Depression,449,Mechi,Terai,Eastern
2067/68,2010/11,Jhapa,Mechi,Terai,Eastern,Epilesy,21,Mechi,Terai,Eastern
2067/68,2010/11,Jhapa,Mechi,Terai,Eastern,Mental retardation,14,Mechi,Terai,Eastern
2067/68,2010/11,Jhapa,Mechi,Terai,Eastern,Psychosis,23,Mechi,Terai,Eastern
2068/69,2011/12,Jhapa,Mechi,Terai,Eastern,Alcoholism,301,Mechi,Terai,Eastern
2068/69,2011/12,Jhapa,Mechi,Terai,Eastern,Anxiety (Neurosis,714,Mechi,Terai,Eastern
2068/69,2011/12,Jhapa,Mechi,Terai,Eastern,"Conversive disorder
(Hysteria)",48,Mechi,Terai,Eastern
2068/69,2011/12,Jhapa,Mechi,Terai,Eastern,Depression,695,Mechi,Terai,Eastern
2068/69,2011/12,Jhapa,Mechi,Terai,Eastern,Epilesy,23,Mechi,Terai,Eastern
2068/69,2011/12,Jhapa,Mechi,Terai,Eastern,Mental retardation,15,Mechi,Terai,Eastern
2068/69,2011/12,Jhapa,Mechi,Terai,Eastern,Psychosis,63,Mechi,Terai,Eastern
2069/70,2012/13,Jhapa,Mechi,Terai,Eastern,Alcoholism,264,Mechi,Terai,Eastern
2069/70,2012/13,Jhapa,Mechi,Terai,Eastern,Anxiety (Neurosis,887,Mechi,Terai,Eastern
2069/70,2012/13,Jhapa,Mechi,Terai,Eastern,"Conversive disorder
(Hysteria)",55,Mechi,Terai,Eastern
2069/70,2012/13,Jhapa,Mechi,Terai,Eastern,Depression,891,Mechi,Terai,Eastern
2069/70,2012/13,Jhapa,Mechi,Terai,Eastern,Epilesy,50,Mechi,Terai,Eastern
2069/70,2012/13,Jhapa,Mechi,Terai,Eastern,Mental retardation,48,Mechi,Terai,Eastern
2069/70,2012/13,Jhapa,Mechi,Terai,Eastern,Psychosis,56,Mechi,Terai,Eastern
2069/70,2012/13,Jhapa,Mechi,Terai,Eastern,Alcoholism,307,Mechi,Terai,Eastern
2070/71,2013/14,Jhapa,Mechi,Terai,Eastern,Anxiety (Neurosis,765,Mechi,Terai,Eastern
2070/71,2013/14,Jhapa,Mechi,Terai,Eastern,"Conversive disorder
(Hysteria)",63,Mechi,Terai,Eastern
2070/71,2013/14,Jhapa,Mechi,Terai,Eastern,Depression,628,Mechi,Terai,Eastern
2070/71,2013/14,Jhapa,Mechi,Terai,Eastern,Epilesy,29,Mechi,Terai,Eastern
2070/71,2013/14,Jhapa,Mechi,Terai,Eastern,Mental retardation,13,Mechi,Terai,Eastern
2070/71,2013/14,Jhapa,Mechi,Terai,Eastern,Psychosis,15,Mechi,Terai,Eastern
2066/67,2009/10,Jumla,Karnali,Mountain,Mid-Western,Alcoholism,6,Karnali,Mountain,Mid-Western
2066/67,2009/10,Jumla,Karnali,Mountain,Mid-Western,Anxiety (Neurosis,0,Karnali,Mountain,Mid-Western
2066/67,2009/10,Jumla,Karnali,Mountain,Mid-Western,"Conversive disorder
(Hysteria)",0,Karnali,Mountain,Mid-Western
2066/67,2009/10,Jumla,Karnali,Mountain,Mid-Western,Depression,3,Karnali,Mountain,Mid-Western
2066/67,2009/10,Jumla,Karnali,Mountain,Mid-Western,Epilesy,1,Karnali,Mountain,Mid-Western
2066/67,2009/10,Jumla,Karnali,Mountain,Mid-Western,Mental retardation,1,Karnali,Mountain,Mid-Western
2066/67,2009/10,Jumla,Karnali,Mountain,Mid-Western,Psychosis,0,Karnali,Mountain,Mid-Western
2067/68,2010/11,Jumla,Karnali,Mountain,Mid-Western,Alcoholism,10,Karnali,Mountain,Mid-Western
2067/68,2010/11,Jumla,Karnali,Mountain,Mid-Western,Anxiety (Neurosis,24,Karnali,Mountain,Mid-Western
2067/68,2010/11,Jumla,Karnali,Mountain,Mid-Western,"Conversive disorder
(Hysteria)",1,Karnali,Mountain,Mid-Western
2067/68,2010/11,Jumla,Karnali,Mountain,Mid-Western,Depression,9,Karnali,Mountain,Mid-Western
2067/68,2010/11,Jumla,Karnali,Mountain,Mid-Western,Epilesy,19,Karnali,Mountain,Mid-Western
2067/68,2010/11,Jumla,Karnali,Mountain,Mid-Western,Mental retardation,2,Karnali,Mountain,Mid-Western
2067/68,2010/11,Jumla,Karnali,Mountain,Mid-Western,Psychosis,0,Karnali,Mountain,Mid-Western
2068/69,2011/12,Jumla,Karnali,Mountain,Mid-Western,Alcoholism,11,Karnali,Mountain,Mid-Western
2068/69,2011/12,Jumla,Karnali,Mountain,Mid-Western,Anxiety (Neurosis,19,Karnali,Mountain,Mid-Western
2068/69,2011/12,Jumla,Karnali,Mountain,Mid-Western,"Conversive disorder
(Hysteria)",0,Karnali,Mountain,Mid-Western
2068/69,2011/12,Jumla,Karnali,Mountain,Mid-Western,Depression,3,Karnali,Mountain,Mid-Western
2068/69,2011/12,Jumla,Karnali,Mountain,Mid-Western,Epilesy,0,Karnali,Mountain,Mid-Western
2068/69,2011/12,Jumla,Karnali,Mountain,Mid-Western,Mental retardation,2,Karnali,Mountain,Mid-Western
2068/69,2011/12,Jumla,Karnali,Mountain,Mid-Western,Psychosis,0,Karnali,Mountain,Mid-Western
2069/70,2012/13,Jumla,Karnali,Mountain,Mid-Western,Alcoholism,4,Karnali,Mountain,Mid-Western
2069/70,2012/13,Jumla,Karnali,Mountain,Mid-Western,Anxiety (Neurosis,4,Karnali,Mountain,Mid-Western
2069/70,2012/13,Jumla,Karnali,Mountain,Mid-Western,"Conversive disorder
(Hysteria)",0,Karnali,Mountain,Mid-Western
2069/70,2012/13,Jumla,Karnali,Mountain,Mid-Western,Depression,12,Karnali,Mountain,Mid-Western
2069/70,2012/13,Jumla,Karnali,Mountain,Mid-Western,Epilesy,2,Karnali,Mountain,Mid-Western
2069/70,2012/13,Jumla,Karnali,Mountain,Mid-Western,Mental retardation,2,Karnali,Mountain,Mid-Western
2069/70,2012/13,Jumla,Karnali,Mountain,Mid-Western,Psychosis,0,Karnali,Mountain,Mid-Western
2069/70,2012/13,Jumla,Karnali,Mountain,Mid-Western,Alcoholism,2,Karnali,Mountain,Mid-Western
2070/71,2013/14,Jumla,Karnali,Mountain,Mid-Western,Anxiety (Neurosis,7,Karnali,Mountain,Mid-Western
2070/71,2013/14,Jumla,Karnali,Mountain,Mid-Western,"Conversive disorder
(Hysteria)",0,Karnali,Mountain,Mid-Western
2070/71,2013/14,Jumla,Karnali,Mountain,Mid-Western,Depression,3,Karnali,Mountain,Mid-Western
2070/71,2013/14,Jumla,Karnali,Mountain,Mid-Western,Epilesy,1,Karnali,Mountain,Mid-Western
2070/71,2013/14,Jumla,Karnali,Mountain,Mid-Western,Mental retardation,0,Karnali,Mountain,Mid-Western
2070/71,2013/14,Jumla,Karnali,Mountain,Mid-Western,Psychosis,1,Karnali,Mountain,Mid-Western
2066/67,2009/10,Kailali,Seti,Terai,Far-Western,Alcoholism,109,Seti,Terai,Far-Western
2066/67,2009/10,Kailali,Seti,Terai,Far-Western,Anxiety (Neurosis,235,Seti,Terai,Far-Western
2066/67,2009/10,Kailali,Seti,Terai,Far-Western,"Conversive disorder
(Hysteria)",113,Seti,Terai,Far-Western
2066/67,2009/10,Kailali,Seti,Terai,Far-Western,Depression,312,Seti,Terai,Far-Western
2066/67,2009/10,Kailali,Seti,Terai,Far-Western,Epilesy,254,Seti,Terai,Far-Western
2066/67,2009/10,Kailali,Seti,Terai,Far-Western,Mental retardation,18,Seti,Terai,Far-Western
2066/67,2009/10,Kailali,Seti,Terai,Far-Western,Psychosis,51,Seti,Terai,Far-Western
2067/68,2010/11,Kailali,Seti,Terai,Far-Western,Alcoholism,49,Seti,Terai,Far-Western
2067/68,2010/11,Kailali,Seti,Terai,Far-Western,Anxiety (Neurosis,329,Seti,Terai,Far-Western
2067/68,2010/11,Kailali,Seti,Terai,Far-Western,"Conversive disorder
(Hysteria)",102,Seti,Terai,Far-Western
2067/68,2010/11,Kailali,Seti,Terai,Far-Western,Depression,250,Seti,Terai,Far-Western
2067/68,2010/11,Kailali,Seti,Terai,Far-Western,Epilesy,190,Seti,Terai,Far-Western
2067/68,2010/11,Kailali,Seti,Terai,Far-Western,Mental retardation,59,Seti,Terai,Far-Western
2067/68,2010/11,Kailali,Seti,Terai,Far-Western,Psychosis,53,Seti,Terai,Far-Western
2068/69,2011/12,Kailali,Seti,Terai,Far-Western,Alcoholism,280,Seti,Terai,Far-Western
2068/69,2011/12,Kailali,Seti,Terai,Far-Western,Anxiety (Neurosis,379,Seti,Terai,Far-Western
2068/69,2011/12,Kailali,Seti,Terai,Far-Western,"Conversive disorder
(Hysteria)",209,Seti,Terai,Far-Western
2068/69,2011/12,Kailali,Seti,Terai,Far-Western,Depression,897,Seti,Terai,Far-Western
2068/69,2011/12,Kailali,Seti,Terai,Far-Western,Epilesy,392,Seti,Terai,Far-Western
2068/69,2011/12,Kailali,Seti,Terai,Far-Western,Mental retardation,142,Seti,Terai,Far-Western
2068/69,2011/12,Kailali,Seti,Terai,Far-Western,Psychosis,150,Seti,Terai,Far-Western
2069/70,2012/13,Kailali,Seti,Terai,Far-Western,Alcoholism,449,Seti,Terai,Far-Western
2069/70,2012/13,Kailali,Seti,Terai,Far-Western,Anxiety (Neurosis,497,Seti,Terai,Far-Western
2069/70,2012/13,Kailali,Seti,Terai,Far-Western,"Conversive disorder
(Hysteria)",306,Seti,Terai,Far-Western
2069/70,2012/13,Kailali,Seti,Terai,Far-Western,Depression,1271,Seti,Terai,Far-Western
2069/70,2012/13,Kailali,Seti,Terai,Far-Western,Epilesy,564,Seti,Terai,Far-Western
2069/70,2012/13,Kailali,Seti,Terai,Far-Western,Mental retardation,113,Seti,Terai,Far-Western
2069/70,2012/13,Kailali,Seti,Terai,Far-Western,Psychosis,33,Seti,Terai,Far-Western
2069/70,2012/13,Kailali,Seti,Terai,Far-Western,Alcoholism,376,Seti,Terai,Far-Western
2070/71,2013/14,Kailali,Seti,Terai,Far-Western,Anxiety (Neurosis,279,Seti,Terai,Far-Western
2070/71,2013/14,Kailali,Seti,Terai,Far-Western,"Conversive disorder
(Hysteria)",169,Seti,Terai,Far-Western
2070/71,2013/14,Kailali,Seti,Terai,Far-Western,Depression,707,Seti,Terai,Far-Western
2070/71,2013/14,Kailali,Seti,Terai,Far-Western,Epilesy,583,Seti,Terai,Far-Western
2070/71,2013/14,Kailali,Seti,Terai,Far-Western,Mental retardation,220,Seti,Terai,Far-Western
2070/71,2013/14,Kailali,Seti,Terai,Far-Western,Psychosis,28,Seti,Terai,Far-Western
2066/67,2009/10,Kalikot,Karnali,Mountain,Mid-Western,Alcoholism,2,Karnali,Mountain,Mid-Western
2066/67,2009/10,Kalikot,Karnali,Mountain,Mid-Western,Anxiety (Neurosis,64,Karnali,Mountain,Mid-Western
2066/67,2009/10,Kalikot,Karnali,Mountain,Mid-Western,"Conversive disorder
(Hysteria)",23,Karnali,Mountain,Mid-Western
2066/67,2009/10,Kalikot,Karnali,Mountain,Mid-Western,Depression,61,Karnali,Mountain,Mid-Western
2066/67,2009/10,Kalikot,Karnali,Mountain,Mid-Western,Epilesy,5,Karnali,Mountain,Mid-Western
2066/67,2009/10,Kalikot,Karnali,Mountain,Mid-Western,Mental retardation,6,Karnali,Mountain,Mid-Western
2066/67,2009/10,Kalikot,Karnali,Mountain,Mid-Western,Psychosis,17,Karnali,Mountain,Mid-Western
2067/68,2010/11,Kalikot,Karnali,Mountain,Mid-Western,Alcoholism,12,Karnali,Mountain,Mid-Western
2067/68,2010/11,Kalikot,Karnali,Mountain,Mid-Western,Anxiety (Neurosis,60,Karnali,Mountain,Mid-Western
2067/68,2010/11,Kalikot,Karnali,Mountain,Mid-Western,"Conversive disorder
(Hysteria)",33,Karnali,Mountain,Mid-Western
2067/68,2010/11,Kalikot,Karnali,Mountain,Mid-Western,Depression,29,Karnali,Mountain,Mid-Western
2067/68,2010/11,Kalikot,Karnali,Mountain,Mid-Western,Epilesy,4,Karnali,Mountain,Mid-Western
2067/68,2010/11,Kalikot,Karnali,Mountain,Mid-Western,Mental retardation,4,Karnali,Mountain,Mid-Western
2067/68,2010/11,Kalikot,Karnali,Mountain,Mid-Western,Psychosis,8,Karnali,Mountain,Mid-Western
2068/69,2011/12,Kalikot,Karnali,Mountain,Mid-Western,Alcoholism,7,Karnali,Mountain,Mid-Western
2068/69,2011/12,Kalikot,Karnali,Mountain,Mid-Western,Anxiety (Neurosis,55,Karnali,Mountain,Mid-Western
2068/69,2011/12,Kalikot,Karnali,Mountain,Mid-Western,"Conversive disorder
(Hysteria)",21,Karnali,Mountain,Mid-Western
2068/69,2011/12,Kalikot,Karnali,Mountain,Mid-Western,Depression,26,Karnali,Mountain,Mid-Western
2068/69,2011/12,Kalikot,Karnali,Mountain,Mid-Western,Epilesy,8,Karnali,Mountain,Mid-Western
2068/69,2011/12,Kalikot,Karnali,Mountain,Mid-Western,Mental retardation,0,Karnali,Mountain,Mid-Western
2068/69,2011/12,Kalikot,Karnali,Mountain,Mid-Western,Psychosis,2,Karnali,Mountain,Mid-Western
2069/70,2012/13,Kalikot,Karnali,Mountain,Mid-Western,Alcoholism,10,Karnali,Mountain,Mid-Western
2069/70,2012/13,Kalikot,Karnali,Mountain,Mid-Western,Anxiety (Neurosis,54,Karnali,Mountain,Mid-Western
2069/70,2012/13,Kalikot,Karnali,Mountain,Mid-Western,"Conversive disorder
(Hysteria)",18,Karnali,Mountain,Mid-Western
2069/70,2012/13,Kalikot,Karnali,Mountain,Mid-Western,Depression,8,Karnali,Mountain,Mid-Western
2069/70,2012/13,Kalikot,Karnali,Mountain,Mid-Western,Epilesy,5,Karnali,Mountain,Mid-Western
2069/70,2012/13,Kalikot,Karnali,Mountain,Mid-Western,Mental retardation,5,Karnali,Mountain,Mid-Western
2069/70,2012/13,Kalikot,Karnali,Mountain,Mid-Western,Psychosis,28,Karnali,Mountain,Mid-Western
2069/70,2012/13,Kalikot,Karnali,Mountain,Mid-Western,Alcoholism,18,Karnali,Mountain,Mid-Western
2070/71,2013/14,Kalikot,Karnali,Mountain,Mid-Western,Anxiety (Neurosis,37,Karnali,Mountain,Mid-Western
2070/71,2013/14,Kalikot,Karnali,Mountain,Mid-Western,"Conversive disorder
(Hysteria)",12,Karnali,Mountain,Mid-Western
2070/71,2013/14,Kalikot,Karnali,Mountain,Mid-Western,Depression,23,Karnali,Mountain,Mid-Western
2070/71,2013/14,Kalikot,Karnali,Mountain,Mid-Western,Epilesy,12,Karnali,Mountain,Mid-Western
2070/71,2013/14,Kalikot,Karnali,Mountain,Mid-Western,Mental retardation,4,Karnali,Mountain,Mid-Western
2070/71,2013/14,Kalikot,Karnali,Mountain,Mid-Western,Psychosis,4,Karnali,Mountain,Mid-Western
2066/67,2009/10,Kanchanpur,Mahakali,Terai,Far-Western,Alcoholism,13,Mahakali,Terai,Far-Western
2066/67,2009/10,Kanchanpur,Mahakali,Terai,Far-Western,Anxiety (Neurosis,35,Mahakali,Terai,Far-Western
2066/67,2009/10,Kanchanpur,Mahakali,Terai,Far-Western,"Conversive disorder
(Hysteria)",40,Mahakali,Terai,Far-Western
2066/67,2009/10,Kanchanpur,Mahakali,Terai,Far-Western,Depression,35,Mahakali,Terai,Far-Western
2066/67,2009/10,Kanchanpur,Mahakali,Terai,Far-Western,Epilesy,52,Mahakali,Terai,Far-Western
2066/67,2009/10,Kanchanpur,Mahakali,Terai,Far-Western,Mental retardation,3,Mahakali,Terai,Far-Western
2066/67,2009/10,Kanchanpur,Mahakali,Terai,Far-Western,Psychosis,1,Mahakali,Terai,Far-Western
2067/68,2010/11,Kanchanpur,Mahakali,Terai,Far-Western,Alcoholism,8,Mahakali,Terai,Far-Western
2067/68,2010/11,Kanchanpur,Mahakali,Terai,Far-Western,Anxiety (Neurosis,41,Mahakali,Terai,Far-Western
2067/68,2010/11,Kanchanpur,Mahakali,Terai,Far-Western,"Conversive disorder
(Hysteria)",19,Mahakali,Terai,Far-Western
2067/68,2010/11,Kanchanpur,Mahakali,Terai,Far-Western,Depression,9,Mahakali,Terai,Far-Western
2067/68,2010/11,Kanchanpur,Mahakali,Terai,Far-Western,Epilesy,23,Mahakali,Terai,Far-Western
2067/68,2010/11,Kanchanpur,Mahakali,Terai,Far-Western,Mental retardation,0,Mahakali,Terai,Far-Western
2067/68,2010/11,Kanchanpur,Mahakali,Terai,Far-Western,Psychosis,2,Mahakali,Terai,Far-Western
