Year BS,Year AD,District,zone,belt,region,Age group,Contraceptive,Number of people,Zone,Belt,Region
2067/68,2010/11,Sindhupalchok,Bagmati,Mountain,Central,>20 years,Depo,2916,Bagmati,Mountain,Central
2067/68,2010/11,Sindhupalchok,Bagmati,Mountain,Central,<20 Years,IUD,6,Bagmati,Mountain,Central
2067/68,2010/11,Sindhupalchok,Bagmati,Mountain,Central,>20 years,IUD,335,Bagmati,Mountain,Central
2067/68,2010/11,Sindhupalchok,Bagmati,Mountain,Central,<20 Years,Implant,8,Bagmati,Mountain,Central
2067/68,2010/11,Sindhupalchok,Bagmati,Mountain,Central,>20 years,Implant,218,Bagmati,Mountain,Central
2067/68,2010/11,Kavre,Bagmati,Hill,Central,,Condom,2378,Bagmati,Hill,Central
2067/68,2010/11,Kavre,Bagmati,Hill,Central,<20 Years,Pills,142,Bagmati,Hill,Central
2067/68,2010/11,Kavre,Bagmati,Hill,Central,>20 years,Pills,1765,Bagmati,Hill,Central
2067/68,2010/11,Kavre,Bagmati,Hill,Central,<20 Years,Depo,381,Bagmati,Hill,Central
2067/68,2010/11,Kavre,Bagmati,Hill,Central,>20 years,Depo,3729,Bagmati,Hill,Central
2067/68,2010/11,Kavre,Bagmati,Hill,Central,<20 Years,IUD,38,Bagmati,Hill,Central
2067/68,2010/11,Kavre,Bagmati,Hill,Central,>20 years,IUD,1262,Bagmati,Hill,Central
2067/68,2010/11,Kavre,Bagmati,Hill,Central,<20 Years,Implant,28,Bagmati,Hill,Central
2067/68,2010/11,Kavre,Bagmati,Hill,Central,>20 years,Implant,635,Bagmati,Hill,Central
2067/68,2010/11,Lalitpur,Bagmati,Hill,Central,,Condom,2017,Bagmati,Hill,Central
2067/68,2010/11,Lalitpur,Bagmati,Hill,Central,<20 Years,Pills,0,Bagmati,Hill,Central
2067/68,2010/11,Lalitpur,Bagmati,Hill,Central,>20 years,Pills,1479,Bagmati,Hill,Central
2067/68,2010/11,Lalitpur,Bagmati,Hill,Central,<20 Years,Depo,0,Bagmati,Hill,Central
2067/68,2010/11,Lalitpur,Bagmati,Hill,Central,>20 years,Depo,5820,Bagmati,Hill,Central
2067/68,2010/11,Lalitpur,Bagmati,Hill,Central,<20 Years,IUD,0,Bagmati,Hill,Central
2067/68,2010/11,Lalitpur,Bagmati,Hill,Central,>20 years,IUD,2296,Bagmati,Hill,Central
2067/68,2010/11,Lalitpur,Bagmati,Hill,Central,<20 Years,Implant,0,Bagmati,Hill,Central
2067/68,2010/11,Lalitpur,Bagmati,Hill,Central,>20 years,Implant,666,Bagmati,Hill,Central
2067/68,2010/11,Bhaktapur,Bagmati,Hill,Central,,Condom,610,Bagmati,Hill,Central
2067/68,2010/11,Bhaktapur,Bagmati,Hill,Central,<20 Years,Pills,43,Bagmati,Hill,Central
2067/68,2010/11,Bhaktapur,Bagmati,Hill,Central,>20 years,Pills,810,Bagmati,Hill,Central
2067/68,2010/11,Bhaktapur,Bagmati,Hill,Central,<20 Years,Depo,201,Bagmati,Hill,Central
2067/68,2010/11,Bhaktapur,Bagmati,Hill,Central,>20 years,Depo,2598,Bagmati,Hill,Central
2067/68,2010/11,Bhaktapur,Bagmati,Hill,Central,<20 Years,IUD,2,Bagmati,Hill,Central
2067/68,2010/11,Bhaktapur,Bagmati,Hill,Central,>20 years,IUD,281,Bagmati,Hill,Central
2067/68,2010/11,Bhaktapur,Bagmati,Hill,Central,<20 Years,Implant,0,Bagmati,Hill,Central
2067/68,2010/11,Bhaktapur,Bagmati,Hill,Central,>20 years,Implant,248,Bagmati,Hill,Central
2067/68,2010/11,Kathmandu,Bagmati,Hill,Central,,Condom,4496,Bagmati,Hill,Central
2067/68,2010/11,Kathmandu,Bagmati,Hill,Central,<20 Years,Pills,471,Bagmati,Hill,Central
2067/68,2010/11,Kathmandu,Bagmati,Hill,Central,>20 years,Pills,5029,Bagmati,Hill,Central
2067/68,2010/11,Kathmandu,Bagmati,Hill,Central,<20 Years,Depo,1296,Bagmati,Hill,Central
2067/68,2010/11,Kathmandu,Bagmati,Hill,Central,>20 years,Depo,11578,Bagmati,Hill,Central
2067/68,2010/11,Kathmandu,Bagmati,Hill,Central,<20 Years,IUD,43,Bagmati,Hill,Central
2067/68,2010/11,Kathmandu,Bagmati,Hill,Central,>20 years,IUD,2940,Bagmati,Hill,Central
2067/68,2010/11,Kathmandu,Bagmati,Hill,Central,<20 Years,Implant,25,Bagmati,Hill,Central
2067/68,2010/11,Kathmandu,Bagmati,Hill,Central,>20 years,Implant,1507,Bagmati,Hill,Central
2067/68,2010/11,Nuwakot,Bagmati,Hill,Central,,Condom,1354,Bagmati,Hill,Central
2067/68,2010/11,Nuwakot,Bagmati,Hill,Central,<20 Years,Pills,1005,Bagmati,Hill,Central
2067/68,2010/11,Nuwakot,Bagmati,Hill,Central,>20 years,Pills,940,Bagmati,Hill,Central
2067/68,2010/11,Nuwakot,Bagmati,Hill,Central,<20 Years,Depo,368,Bagmati,Hill,Central
2067/68,2010/11,Nuwakot,Bagmati,Hill,Central,>20 years,Depo,4397,Bagmati,Hill,Central
2067/68,2010/11,Nuwakot,Bagmati,Hill,Central,<20 Years,IUD,1,Bagmati,Hill,Central
2067/68,2010/11,Nuwakot,Bagmati,Hill,Central,>20 years,IUD,251,Bagmati,Hill,Central
2067/68,2010/11,Nuwakot,Bagmati,Hill,Central,<20 Years,Implant,0,Bagmati,Hill,Central
2067/68,2010/11,Nuwakot,Bagmati,Hill,Central,>20 years,Implant,11,Bagmati,Hill,Central
2067/68,2010/11,Rasuwa,Bagmati,Mountain,Central,,Condom,560,Bagmati,Mountain,Central
2067/68,2010/11,Rasuwa,Bagmati,Mountain,Central,<20 Years,Pills,33,Bagmati,Mountain,Central
2067/68,2010/11,Rasuwa,Bagmati,Mountain,Central,>20 years,Pills,168,Bagmati,Mountain,Central
2067/68,2010/11,Rasuwa,Bagmati,Mountain,Central,<20 Years,Depo,83,Bagmati,Mountain,Central
2067/68,2010/11,Rasuwa,Bagmati,Mountain,Central,>20 years,Depo,660,Bagmati,Mountain,Central
2067/68,2010/11,Rasuwa,Bagmati,Mountain,Central,<20 Years,IUD,0,Bagmati,Mountain,Central
2067/68,2010/11,Rasuwa,Bagmati,Mountain,Central,>20 years,IUD,12,Bagmati,Mountain,Central
2067/68,2010/11,Rasuwa,Bagmati,Mountain,Central,<20 Years,Implant,0,Bagmati,Mountain,Central
2067/68,2010/11,Rasuwa,Bagmati,Mountain,Central,>20 years,Implant,101,Bagmati,Mountain,Central
2067/68,2010/11,Dhading,Bagmati,Hill,Central,,Condom,6303,Bagmati,Hill,Central
2067/68,2010/11,Dhading,Bagmati,Hill,Central,<20 Years,Pills,196,Bagmati,Hill,Central
2067/68,2010/11,Dhading,Bagmati,Hill,Central,>20 years,Pills,1969,Bagmati,Hill,Central
2067/68,2010/11,Dhading,Bagmati,Hill,Central,<20 Years,Depo,478,Bagmati,Hill,Central
2067/68,2010/11,Dhading,Bagmati,Hill,Central,>20 years,Depo,4850,Bagmati,Hill,Central
2067/68,2010/11,Dhading,Bagmati,Hill,Central,<20 Years,IUD,12,Bagmati,Hill,Central
2067/68,2010/11,Dhading,Bagmati,Hill,Central,>20 years,IUD,716,Bagmati,Hill,Central
2067/68,2010/11,Dhading,Bagmati,Hill,Central,<20 Years,Implant,13,Bagmati,Hill,Central
2067/68,2010/11,Dhading,Bagmati,Hill,Central,>20 years,Implant,474,Bagmati,Hill,Central
2067/68,2010/11,Makwanpur,Narayani,Hill,Central,,Condom,2693,Narayani,Hill,Central
2067/68,2010/11,Makwanpur,Narayani,Hill,Central,<20 Years,Pills,163,Narayani,Hill,Central
2067/68,2010/11,Makwanpur,Narayani,Hill,Central,>20 years,Pills,1391,Narayani,Hill,Central
2067/68,2010/11,Makwanpur,Narayani,Hill,Central,<20 Years,Depo,641,Narayani,Hill,Central
2067/68,2010/11,Makwanpur,Narayani,Hill,Central,>20 years,Depo,5419,Narayani,Hill,Central
2067/68,2010/11,Makwanpur,Narayani,Hill,Central,<20 Years,IUD,0,Narayani,Hill,Central
2067/68,2010/11,Makwanpur,Narayani,Hill,Central,>20 years,IUD,60,Narayani,Hill,Central
2067/68,2010/11,Makwanpur,Narayani,Hill,Central,<20 Years,Implant,8,Narayani,Hill,Central
2067/68,2010/11,Makwanpur,Narayani,Hill,Central,>20 years,Implant,553,Narayani,Hill,Central
2067/68,2010/11,Rautahat,Narayani,Terai,Central,,Condom,3209,Narayani,Terai,Central
2067/68,2010/11,Rautahat,Narayani,Terai,Central,<20 Years,Pills,46,Narayani,Terai,Central
2067/68,2010/11,Rautahat,Narayani,Terai,Central,>20 years,Pills,1374,Narayani,Terai,Central
2067/68,2010/11,Rautahat,Narayani,Terai,Central,<20 Years,Depo,61,Narayani,Terai,Central
2067/68,2010/11,Rautahat,Narayani,Terai,Central,>20 years,Depo,2774,Narayani,Terai,Central
2067/68,2010/11,Rautahat,Narayani,Terai,Central,<20 Years,IUD,0,Narayani,Terai,Central
2067/68,2010/11,Rautahat,Narayani,Terai,Central,>20 years,IUD,864,Narayani,Terai,Central
2067/68,2010/11,Rautahat,Narayani,Terai,Central,<20 Years,Implant,9,Narayani,Terai,Central
2067/68,2010/11,Rautahat,Narayani,Terai,Central,>20 years,Implant,409,Narayani,Terai,Central
2067/68,2010/11,Bara,Narayani,Terai,Central,,Condom,3634,Narayani,Terai,Central
2067/68,2010/11,Bara,Narayani,Terai,Central,<20 Years,Pills,53,Narayani,Terai,Central
2067/68,2010/11,Bara,Narayani,Terai,Central,>20 years,Pills,837,Narayani,Terai,Central
2067/68,2010/11,Bara,Narayani,Terai,Central,<20 Years,Depo,156,Narayani,Terai,Central
2067/68,2010/11,Bara,Narayani,Terai,Central,>20 years,Depo,3356,Narayani,Terai,Central
2067/68,2010/11,Bara,Narayani,Terai,Central,<20 Years,IUD,2,Narayani,Terai,Central
2067/68,2010/11,Bara,Narayani,Terai,Central,>20 years,IUD,158,Narayani,Terai,Central
2067/68,2010/11,Bara,Narayani,Terai,Central,<20 Years,Implant,5,Narayani,Terai,Central
2067/68,2010/11,Bara,Narayani,Terai,Central,>20 years,Implant,417,Narayani,Terai,Central
2067/68,2010/11,Parsa,Narayani,Terai,Central,,Condom,2398,Narayani,Terai,Central
2067/68,2010/11,Parsa,Narayani,Terai,Central,<20 Years,Pills,0,Narayani,Terai,Central
2067/68,2010/11,Parsa,Narayani,Terai,Central,>20 years,Pills,1467,Narayani,Terai,Central
2067/68,2010/11,Parsa,Narayani,Terai,Central,<20 Years,Depo,0,Narayani,Terai,Central
2067/68,2010/11,Parsa,Narayani,Terai,Central,>20 years,Depo,2845,Narayani,Terai,Central
2067/68,2010/11,Parsa,Narayani,Terai,Central,<20 Years,IUD,0,Narayani,Terai,Central
2067/68,2010/11,Parsa,Narayani,Terai,Central,>20 years,IUD,134,Narayani,Terai,Central
2067/68,2010/11,Parsa,Narayani,Terai,Central,<20 Years,Implant,0,Narayani,Terai,Central
2067/68,2010/11,Parsa,Narayani,Terai,Central,>20 years,Implant,216,Narayani,Terai,Central
2067/68,2010/11,Chitawan,Narayani,Terai,Central,,Condom,3790,Narayani,Terai,Central
2067/68,2010/11,Chitawan,Narayani,Terai,Central,<20 Years,Pills,136,Narayani,Terai,Central
2067/68,2010/11,Chitawan,Narayani,Terai,Central,>20 years,Pills,1692,Narayani,Terai,Central
2067/68,2010/11,Chitawan,Narayani,Terai,Central,<20 Years,Depo,500,Narayani,Terai,Central
2067/68,2010/11,Chitawan,Narayani,Terai,Central,>20 years,Depo,4864,Narayani,Terai,Central
2067/68,2010/11,Chitawan,Narayani,Terai,Central,<20 Years,IUD,4,Narayani,Terai,Central
2067/68,2010/11,Chitawan,Narayani,Terai,Central,>20 years,IUD,335,Narayani,Terai,Central
2067/68,2010/11,Chitawan,Narayani,Terai,Central,<20 Years,Implant,40,Narayani,Terai,Central
2067/68,2010/11,Chitawan,Narayani,Terai,Central,>20 years,Implant,234,Narayani,Terai,Central
2067/68,2010/11,Gorkha,Gandaki,Hill,Western,,Condom,1066,Gandaki,Hill,Western
2067/68,2010/11,Gorkha,Gandaki,Hill,Western,<20 Years,Pills,130,Gandaki,Hill,Western
2067/68,2010/11,Gorkha,Gandaki,Hill,Western,>20 years,Pills,1440,Gandaki,Hill,Western
2067/68,2010/11,Gorkha,Gandaki,Hill,Western,<20 Years,Depo,178,Gandaki,Hill,Western
2067/68,2010/11,Gorkha,Gandaki,Hill,Western,>20 years,Depo,2598,Gandaki,Hill,Western
2067/68,2010/11,Gorkha,Gandaki,Hill,Western,<20 Years,IUD,0,Gandaki,Hill,Western
2067/68,2010/11,Gorkha,Gandaki,Hill,Western,>20 years,IUD,69,Gandaki,Hill,Western
2067/68,2010/11,Gorkha,Gandaki,Hill,Western,<20 Years,Implant,2,Gandaki,Hill,Western
2067/68,2010/11,Gorkha,Gandaki,Hill,Western,>20 years,Implant,94,Gandaki,Hill,Western
2067/68,2010/11,Lamjung,Gandaki,Hill,Western,,Condom,1534,Gandaki,Hill,Western
2067/68,2010/11,Lamjung,Gandaki,Hill,Western,<20 Years,Pills,25,Gandaki,Hill,Western
2067/68,2010/11,Lamjung,Gandaki,Hill,Western,>20 years,Pills,521,Gandaki,Hill,Western
2067/68,2010/11,Lamjung,Gandaki,Hill,Western,<20 Years,Depo,442,Gandaki,Hill,Western
2067/68,2010/11,Lamjung,Gandaki,Hill,Western,>20 years,Depo,1293,Gandaki,Hill,Western
2067/68,2010/11,Lamjung,Gandaki,Hill,Western,<20 Years,IUD,0,Gandaki,Hill,Western
2067/68,2010/11,Lamjung,Gandaki,Hill,Western,>20 years,IUD,117,Gandaki,Hill,Western
2067/68,2010/11,Lamjung,Gandaki,Hill,Western,<20 Years,Implant,0,Gandaki,Hill,Western
2067/68,2010/11,Lamjung,Gandaki,Hill,Western,>20 years,Implant,145,Gandaki,Hill,Western
2067/68,2010/11,Tanahu,Gandaki,Hill,Western,,Condom,1937,Gandaki,Hill,Western
2067/68,2010/11,Tanahu,Gandaki,Hill,Western,<20 Years,Pills,70,Gandaki,Hill,Western
2067/68,2010/11,Tanahu,Gandaki,Hill,Western,>20 years,Pills,1255,Gandaki,Hill,Western
2067/68,2010/11,Tanahu,Gandaki,Hill,Western,<20 Years,Depo,178,Gandaki,Hill,Western
2067/68,2010/11,Tanahu,Gandaki,Hill,Western,>20 years,Depo,2028,Gandaki,Hill,Western
2067/68,2010/11,Tanahu,Gandaki,Hill,Western,<20 Years,IUD,7,Gandaki,Hill,Western
2067/68,2010/11,Tanahu,Gandaki,Hill,Western,>20 years,IUD,262,Gandaki,Hill,Western
2067/68,2010/11,Tanahu,Gandaki,Hill,Western,<20 Years,Implant,1,Gandaki,Hill,Western
2067/68,2010/11,Tanahu,Gandaki,Hill,Western,>20 years,Implant,126,Gandaki,Hill,Western
2067/68,2010/11,Syangja,Gandaki,Hill,Western,,Condom,1742,Gandaki,Hill,Western
2067/68,2010/11,Syangja,Gandaki,Hill,Western,<20 Years,Pills,137,Gandaki,Hill,Western
2067/68,2010/11,Syangja,Gandaki,Hill,Western,>20 years,Pills,905,Gandaki,Hill,Western
2067/68,2010/11,Syangja,Gandaki,Hill,Western,<20 Years,Depo,286,Gandaki,Hill,Western
2067/68,2010/11,Syangja,Gandaki,Hill,Western,>20 years,Depo,1397,Gandaki,Hill,Western
2067/68,2010/11,Syangja,Gandaki,Hill,Western,<20 Years,IUD,2,Gandaki,Hill,Western
2067/68,2010/11,Syangja,Gandaki,Hill,Western,>20 years,IUD,63,Gandaki,Hill,Western
2067/68,2010/11,Syangja,Gandaki,Hill,Western,<20 Years,Implant,1,Gandaki,Hill,Western
2067/68,2010/11,Syangja,Gandaki,Hill,Western,>20 years,Implant,25,Gandaki,Hill,Western
2067/68,2010/11,Kaski,Gandaki,Hill,Western,,Condom,2772,Gandaki,Hill,Western
2067/68,2010/11,Kaski,Gandaki,Hill,Western,<20 Years,Pills,177,Gandaki,Hill,Western
2067/68,2010/11,Kaski,Gandaki,Hill,Western,>20 years,Pills,2188,Gandaki,Hill,Western
2067/68,2010/11,Kaski,Gandaki,Hill,Western,<20 Years,Depo,312,Gandaki,Hill,Western
2067/68,2010/11,Kaski,Gandaki,Hill,Western,>20 years,Depo,3181,Gandaki,Hill,Western
2067/68,2010/11,Kaski,Gandaki,Hill,Western,<20 Years,IUD,11,Gandaki,Hill,Western
2067/68,2010/11,Kaski,Gandaki,Hill,Western,>20 years,IUD,319,Gandaki,Hill,Western
2067/68,2010/11,Kaski,Gandaki,Hill,Western,<20 Years,Implant,6,Gandaki,Hill,Western
2067/68,2010/11,Kaski,Gandaki,Hill,Western,>20 years,Implant,312,Gandaki,Hill,Western
2067/68,2010/11,Manang,Gandaki,Mountain,Western,,Condom,105,Gandaki,Mountain,Western
2067/68,2010/11,Manang,Gandaki,Mountain,Western,<20 Years,Pills,1,Gandaki,Mountain,Western
2067/68,2010/11,Manang,Gandaki,Mountain,Western,>20 years,Pills,37,Gandaki,Mountain,Western
2067/68,2010/11,Manang,Gandaki,Mountain,Western,<20 Years,Depo,4,Gandaki,Mountain,Western
2067/68,2010/11,Manang,Gandaki,Mountain,Western,>20 years,Depo,68,Gandaki,Mountain,Western
2067/68,2010/11,Manang,Gandaki,Mountain,Western,<20 Years,IUD,0,Gandaki,Mountain,Western
2067/68,2010/11,Manang,Gandaki,Mountain,Western,>20 years,IUD,9,Gandaki,Mountain,Western
2067/68,2010/11,Manang,Gandaki,Mountain,Western,<20 Years,Implant,1,Gandaki,Mountain,Western
2067/68,2010/11,Manang,Gandaki,Mountain,Western,>20 years,Implant,30,Gandaki,Mountain,Western
2067/68,2010/11,Mustang,Dhawalagiri,Mountain,Western,,Condom,162,Dhawalagiri,Mountain,Western
2067/68,2010/11,Mustang,Dhawalagiri,Mountain,Western,<20 Years,Pills,9,Dhawalagiri,Mountain,Western
2067/68,2010/11,Mustang,Dhawalagiri,Mountain,Western,>20 years,Pills,127,Dhawalagiri,Mountain,Western
2067/68,2010/11,Mustang,Dhawalagiri,Mountain,Western,<20 Years,Depo,44,Dhawalagiri,Mountain,Western
2067/68,2010/11,Mustang,Dhawalagiri,Mountain,Western,>20 years,Depo,311,Dhawalagiri,Mountain,Western
2067/68,2010/11,Mustang,Dhawalagiri,Mountain,Western,<20 Years,IUD,0,Dhawalagiri,Mountain,Western
2067/68,2010/11,Mustang,Dhawalagiri,Mountain,Western,>20 years,IUD,63,Dhawalagiri,Mountain,Western
2067/68,2010/11,Mustang,Dhawalagiri,Mountain,Western,<20 Years,Implant,0,Dhawalagiri,Mountain,Western
2067/68,2010/11,Mustang,Dhawalagiri,Mountain,Western,>20 years,Implant,54,Dhawalagiri,Mountain,Western
2067/68,2010/11,Myagdi,Dhawalagiri,Hill,Western,,Condom,1507,Dhawalagiri,Hill,Western
2067/68,2010/11,Myagdi,Dhawalagiri,Hill,Western,<20 Years,Pills,26,Dhawalagiri,Hill,Western
2067/68,2010/11,Myagdi,Dhawalagiri,Hill,Western,>20 years,Pills,440,Dhawalagiri,Hill,Western
2067/68,2010/11,Myagdi,Dhawalagiri,Hill,Western,<20 Years,Depo,84,Dhawalagiri,Hill,Western
2067/68,2010/11,Myagdi,Dhawalagiri,Hill,Western,>20 years,Depo,1055,Dhawalagiri,Hill,Western
2067/68,2010/11,Myagdi,Dhawalagiri,Hill,Western,<20 Years,IUD,3,Dhawalagiri,Hill,Western
2067/68,2010/11,Myagdi,Dhawalagiri,Hill,Western,>20 years,IUD,72,Dhawalagiri,Hill,Western
2067/68,2010/11,Myagdi,Dhawalagiri,Hill,Western,<20 Years,Implant,10,Dhawalagiri,Hill,Western
2067/68,2010/11,Myagdi,Dhawalagiri,Hill,Western,>20 years,Implant,150,Dhawalagiri,Hill,Western
2067/68,2010/11,Parbat,Dhawalagiri,Hill,Western,,Condom,1081,Dhawalagiri,Hill,Western
2067/68,2010/11,Parbat,Dhawalagiri,Hill,Western,<20 Years,Pills,45,Dhawalagiri,Hill,Western
2067/68,2010/11,Parbat,Dhawalagiri,Hill,Western,>20 years,Pills,459,Dhawalagiri,Hill,Western
2067/68,2010/11,Parbat,Dhawalagiri,Hill,Western,<20 Years,Depo,113,Dhawalagiri,Hill,Western
2067/68,2010/11,Parbat,Dhawalagiri,Hill,Western,>20 years,Depo,867,Dhawalagiri,Hill,Western
2067/68,2010/11,Parbat,Dhawalagiri,Hill,Western,<20 Years,IUD,0,Dhawalagiri,Hill,Western
2067/68,2010/11,Parbat,Dhawalagiri,Hill,Western,>20 years,IUD,89,Dhawalagiri,Hill,Western
2067/68,2010/11,Parbat,Dhawalagiri,Hill,Western,<20 Years,Implant,1,Dhawalagiri,Hill,Western
2067/68,2010/11,Parbat,Dhawalagiri,Hill,Western,>20 years,Implant,138,Dhawalagiri,Hill,Western
2067/68,2010/11,Baglung,Dhawalagiri,Hill,Western,,Condom,1439,Dhawalagiri,Hill,Western
2067/68,2010/11,Baglung,Dhawalagiri,Hill,Western,<20 Years,Pills,83,Dhawalagiri,Hill,Western
2067/68,2010/11,Baglung,Dhawalagiri,Hill,Western,>20 years,Pills,1450,Dhawalagiri,Hill,Western
2067/68,2010/11,Baglung,Dhawalagiri,Hill,Western,<20 Years,Depo,66,Dhawalagiri,Hill,Western
2067/68,2010/11,Baglung,Dhawalagiri,Hill,Western,>20 years,Depo,1931,Dhawalagiri,Hill,Western
2067/68,2010/11,Baglung,Dhawalagiri,Hill,Western,<20 Years,IUD,0,Dhawalagiri,Hill,Western
2067/68,2010/11,Baglung,Dhawalagiri,Hill,Western,>20 years,IUD,80,Dhawalagiri,Hill,Western
2067/68,2010/11,Baglung,Dhawalagiri,Hill,Western,<20 Years,Implant,0,Dhawalagiri,Hill,Western
2067/68,2010/11,Baglung,Dhawalagiri,Hill,Western,>20 years,Implant,25,Dhawalagiri,Hill,Western
2067/68,2010/11,Gulmi,Lumbini,Hill,Western,,Condom,2556,Lumbini,Hill,Western
2067/68,2010/11,Gulmi,Lumbini,Hill,Western,<20 Years,Pills,76,Lumbini,Hill,Western
2067/68,2010/11,Gulmi,Lumbini,Hill,Western,>20 years,Pills,2027,Lumbini,Hill,Western
2067/68,2010/11,Gulmi,Lumbini,Hill,Western,<20 Years,Depo,113,Lumbini,Hill,Western
2067/68,2010/11,Gulmi,Lumbini,Hill,Western,>20 years,Depo,3215,Lumbini,Hill,Western
2067/68,2010/11,Gulmi,Lumbini,Hill,Western,<20 Years,IUD,0,Lumbini,Hill,Western
2067/68,2010/11,Gulmi,Lumbini,Hill,Western,>20 years,IUD,297,Lumbini,Hill,Western
2067/68,2010/11,Gulmi,Lumbini,Hill,Western,<20 Years,Implant,0,Lumbini,Hill,Western
2067/68,2010/11,Gulmi,Lumbini,Hill,Western,>20 years,Implant,420,Lumbini,Hill,Western
2067/68,2010/11,Palpa,Lumbini,Hill,Western,,Condom,2288,Lumbini,Hill,Western
2067/68,2010/11,Palpa,Lumbini,Hill,Western,<20 Years,Pills,62,Lumbini,Hill,Western
2067/68,2010/11,Palpa,Lumbini,Hill,Western,>20 years,Pills,977,Lumbini,Hill,Western
2067/68,2010/11,Palpa,Lumbini,Hill,Western,<20 Years,Depo,129,Lumbini,Hill,Western
2067/68,2010/11,Palpa,Lumbini,Hill,Western,>20 years,Depo,1770,Lumbini,Hill,Western
2067/68,2010/11,Palpa,Lumbini,Hill,Western,<20 Years,IUD,14,Lumbini,Hill,Western
2067/68,2010/11,Palpa,Lumbini,Hill,Western,>20 years,IUD,283,Lumbini,Hill,Western
2067/68,2010/11,Palpa,Lumbini,Hill,Western,<20 Years,Implant,15,Lumbini,Hill,Western
2067/68,2010/11,Palpa,Lumbini,Hill,Western,>20 years,Implant,271,Lumbini,Hill,Western
2067/68,2010/11,Nawalparasi,Lumbini,Terai,Western,,Condom,4436,Lumbini,Terai,Western
2067/68,2010/11,Nawalparasi,Lumbini,Terai,Western,<20 Years,Pills,80,Lumbini,Terai,Western
2067/68,2010/11,Nawalparasi,Lumbini,Terai,Western,>20 years,Pills,1348,Lumbini,Terai,Western
2067/68,2010/11,Nawalparasi,Lumbini,Terai,Western,<20 Years,Depo,274,Lumbini,Terai,Western
2067/68,2010/11,Nawalparasi,Lumbini,Terai,Western,>20 years,Depo,3788,Lumbini,Terai,Western
2067/68,2010/11,Nawalparasi,Lumbini,Terai,Western,<20 Years,IUD,28,Lumbini,Terai,Western
2067/68,2010/11,Nawalparasi,Lumbini,Terai,Western,>20 years,IUD,951,Lumbini,Terai,Western
2067/68,2010/11,Nawalparasi,Lumbini,Terai,Western,<20 Years,Implant,11,Lumbini,Terai,Western
2067/68,2010/11,Nawalparasi,Lumbini,Terai,Western,>20 years,Implant,181,Lumbini,Terai,Western
2067/68,2010/11,Rupandehi,Lumbini,Terai,Western,,Condom,3102,Lumbini,Terai,Western
2067/68,2010/11,Rupandehi,Lumbini,Terai,Western,<20 Years,Pills,0,Lumbini,Terai,Western
2067/68,2010/11,Rupandehi,Lumbini,Terai,Western,>20 years,Pills,3183,Lumbini,Terai,Western
2067/68,2010/11,Rupandehi,Lumbini,Terai,Western,<20 Years,Depo,0,Lumbini,Terai,Western
2067/68,2010/11,Rupandehi,Lumbini,Terai,Western,>20 years,Depo,6651,Lumbini,Terai,Western
2067/68,2010/11,Rupandehi,Lumbini,Terai,Western,<20 Years,IUD,0,Lumbini,Terai,Western
2067/68,2010/11,Rupandehi,Lumbini,Terai,Western,>20 years,IUD,1777,Lumbini,Terai,Western
2067/68,2010/11,Rupandehi,Lumbini,Terai,Western,<20 Years,Implant,0,Lumbini,Terai,Western
2067/68,2010/11,Rupandehi,Lumbini,Terai,Western,>20 years,Implant,395,Lumbini,Terai,Western
2067/68,2010/11,Kapilbastu,Lumbini,Terai,Western,,Condom,2974,Lumbini,Terai,Western
2067/68,2010/11,Kapilbastu,Lumbini,Terai,Western,<20 Years,Pills,81,Lumbini,Terai,Western
2067/68,2010/11,Kapilbastu,Lumbini,Terai,Western,>20 years,Pills,2561,Lumbini,Terai,Western
2067/68,2010/11,Kapilbastu,Lumbini,Terai,Western,<20 Years,Depo,106,Lumbini,Terai,Western
2067/68,2010/11,Kapilbastu,Lumbini,Terai,Western,>20 years,Depo,4868,Lumbini,Terai,Western
2067/68,2010/11,Kapilbastu,Lumbini,Terai,Western,<20 Years,IUD,0,Lumbini,Terai,Western
2067/68,2010/11,Kapilbastu,Lumbini,Terai,Western,>20 years,IUD,202,Lumbini,Terai,Western
2067/68,2010/11,Kapilbastu,Lumbini,Terai,Western,<20 Years,Implant,0,Lumbini,Terai,Western
2067/68,2010/11,Kapilbastu,Lumbini,Terai,Western,>20 years,Implant,206,Lumbini,Terai,Western
2067/68,2010/11,Arghakhanchi,Lumbini,Hill,Western,,Condom,1644,Lumbini,Hill,Western
2067/68,2010/11,Arghakhanchi,Lumbini,Hill,Western,<20 Years,Pills,33,Lumbini,Hill,Western
2067/68,2010/11,Arghakhanchi,Lumbini,Hill,Western,>20 years,Pills,408,Lumbini,Hill,Western
2067/68,2010/11,Arghakhanchi,Lumbini,Hill,Western,<20 Years,Depo,66,Lumbini,Hill,Western
2067/68,2010/11,Arghakhanchi,Lumbini,Hill,Western,>20 years,Depo,974,Lumbini,Hill,Western
2067/68,2010/11,Arghakhanchi,Lumbini,Hill,Western,<20 Years,IUD,0,Lumbini,Hill,Western
2067/68,2010/11,Arghakhanchi,Lumbini,Hill,Western,>20 years,IUD,102,Lumbini,Hill,Western
2067/68,2010/11,Arghakhanchi,Lumbini,Hill,Western,<20 Years,Implant,0,Lumbini,Hill,Western
2067/68,2010/11,Arghakhanchi,Lumbini,Hill,Western,>20 years,Implant,119,Lumbini,Hill,Western
