District Name,Zone,Ecological Belt,Development Region,Year (BS),Year (AD),Indicator,Sub- Indicator,Value
Dhankuta,Kosi,Hill,Eastern,2069/70,2012/2013,DPT-Hep B-Hib1,,3586
Dhankuta,Kosi,Hill,Eastern,2069/70,2012/2013,DPT-Hep B-Hib2,,3567
Dhankuta,Kosi,Hill,Eastern,2069/70,2012/2013,DPT-Hep B-Hib3,,3599
Dhankuta,Kosi,Hill,Eastern,2069/70,2012/2013,Polio 1,,3586
Dhankuta,Kosi,Hill,Eastern,2069/70,2012/2013,Polio 2,,3542
Dhankuta,Kosi,Hill,Eastern,2069/70,2012/2013,Polio 3,,3597
Dhankuta,Kosi,Hill,Eastern,2069/70,2012/2013,Measles 9-11 months,,3544
Dhankuta,Kosi,Hill,Eastern,2069/70,2012/2013,Measles 12-23 months,,4
Dhankuta,Kosi,Hill,Eastern,2069/70,2012/2013,Japnese Encephalitis,,0
Dhankuta,Kosi,Hill,Eastern,2069/70,2012/2013,TT Pregnant Women,TT 1,941
Dhankuta,Kosi,Hill,Eastern,2069/70,2012/2013,TT Pregnant Women,TT 2,1177
Dhankuta,Kosi,Hill,Eastern,2069/70,2012/2013,TT Pregnant Women,TT 2+,2050
Dhankuta,Kosi,Hill,Eastern,2069/70,2012/2013,TT Total,TT 2+,4168
Teharthum,Kosi,Hill,Eastern,2069/70,2012/2013,BCG,,2220
Teharthum,Kosi,Hill,Eastern,2069/70,2012/2013,DPT-Hep B-Hib1,,2319
Teharthum,Kosi,Hill,Eastern,2069/70,2012/2013,DPT-Hep B-Hib2,,2342
Teharthum,Kosi,Hill,Eastern,2069/70,2012/2013,DPT-Hep B-Hib3,,2231
Teharthum,Kosi,Hill,Eastern,2069/70,2012/2013,Polio 1,,2319
Teharthum,Kosi,Hill,Eastern,2069/70,2012/2013,Polio 2,,2342
Teharthum,Kosi,Hill,Eastern,2069/70,2012/2013,Polio 3,,2231
Teharthum,Kosi,Hill,Eastern,2069/70,2012/2013,Measles 9-11 months,,2001
Teharthum,Kosi,Hill,Eastern,2069/70,2012/2013,Measles 12-23 months,,18
Teharthum,Kosi,Hill,Eastern,2069/70,2012/2013,Japnese Encephalitis,,0
Teharthum,Kosi,Hill,Eastern,2069/70,2012/2013,TT Pregnant Women,TT 1,1174
Teharthum,Kosi,Hill,Eastern,2069/70,2012/2013,TT Pregnant Women,TT 2,1321
Teharthum,Kosi,Hill,Eastern,2069/70,2012/2013,TT Pregnant Women,TT 2+,689
Teharthum,Kosi,Hill,Eastern,2069/70,2012/2013,TT Total,TT 2+,3184
Sankhuwasabha,Kosi,Mountain,Eastern,2069/70,2012/2013,BCG,,3565
Sankhuwasabha,Kosi,Mountain,Eastern,2069/70,2012/2013,DPT-Hep B-Hib1,,3597
Sankhuwasabha,Kosi,Mountain,Eastern,2069/70,2012/2013,DPT-Hep B-Hib2,,3612
Sankhuwasabha,Kosi,Mountain,Eastern,2069/70,2012/2013,DPT-Hep B-Hib3,,3529
Sankhuwasabha,Kosi,Mountain,Eastern,2069/70,2012/2013,Polio 1,,3597
Sankhuwasabha,Kosi,Mountain,Eastern,2069/70,2012/2013,Polio 2,,3612
Sankhuwasabha,Kosi,Mountain,Eastern,2069/70,2012/2013,Polio 3,,3529
Sankhuwasabha,Kosi,Mountain,Eastern,2069/70,2012/2013,Measles 9-11 months,,3331
Sankhuwasabha,Kosi,Mountain,Eastern,2069/70,2012/2013,Measles 12-23 months,,72
Sankhuwasabha,Kosi,Mountain,Eastern,2069/70,2012/2013,Japnese Encephalitis,,0
Sankhuwasabha,Kosi,Mountain,Eastern,2069/70,2012/2013,TT Pregnant Women,TT 1,334
Sankhuwasabha,Kosi,Mountain,Eastern,2069/70,2012/2013,TT Pregnant Women,TT 2,617
Sankhuwasabha,Kosi,Mountain,Eastern,2069/70,2012/2013,TT Pregnant Women,TT 2+,2931
Sankhuwasabha,Kosi,Mountain,Eastern,2069/70,2012/2013,TT Total,TT 2+,3882
Bhojpur,Kosi,Hill,Eastern,2069/70,2012/2013,BCG,,3665
Bhojpur,Kosi,Hill,Eastern,2069/70,2012/2013,DPT-Hep B-Hib1,,3758
Bhojpur,Kosi,Hill,Eastern,2069/70,2012/2013,DPT-Hep B-Hib2,,3683
Bhojpur,Kosi,Hill,Eastern,2069/70,2012/2013,DPT-Hep B-Hib3,,3651
Bhojpur,Kosi,Hill,Eastern,2069/70,2012/2013,Polio 1,,3779
Bhojpur,Kosi,Hill,Eastern,2069/70,2012/2013,Polio 2,,3697
Bhojpur,Kosi,Hill,Eastern,2069/70,2012/2013,Polio 3,,3678
Bhojpur,Kosi,Hill,Eastern,2069/70,2012/2013,Measles 9-11 months,,3403
Bhojpur,Kosi,Hill,Eastern,2069/70,2012/2013,Measles 12-23 months,,34
Bhojpur,Kosi,Hill,Eastern,2069/70,2012/2013,Japnese Encephalitis,,0
Bhojpur,Kosi,Hill,Eastern,2069/70,2012/2013,TT Pregnant Women,TT 1,581
Bhojpur,Kosi,Hill,Eastern,2069/70,2012/2013,TT Pregnant Women,TT 2,935
Bhojpur,Kosi,Hill,Eastern,2069/70,2012/2013,TT Pregnant Women,TT 2+,2038
Bhojpur,Kosi,Hill,Eastern,2069/70,2012/2013,TT Total,TT 2+,3554
Solukhumbu,Sagarmatha,Mountain,Eastern,2069/70,2012/2013,BCG,,2041
Solukhumbu,Sagarmatha,Mountain,Eastern,2069/70,2012/2013,DPT-Hep B-Hib1,,2070
Solukhumbu,Sagarmatha,Mountain,Eastern,2069/70,2012/2013,DPT-Hep B-Hib2,,2097
Solukhumbu,Sagarmatha,Mountain,Eastern,2069/70,2012/2013,DPT-Hep B-Hib3,,2033
Solukhumbu,Sagarmatha,Mountain,Eastern,2069/70,2012/2013,Polio 1,,2069
Solukhumbu,Sagarmatha,Mountain,Eastern,2069/70,2012/2013,Polio 2,,2100
Solukhumbu,Sagarmatha,Mountain,Eastern,2069/70,2012/2013,Polio 3,,2032
Solukhumbu,Sagarmatha,Mountain,Eastern,2069/70,2012/2013,Measles 9-11 months,,1848
Solukhumbu,Sagarmatha,Mountain,Eastern,2069/70,2012/2013,Measles 12-23 months,,47
Solukhumbu,Sagarmatha,Mountain,Eastern,2069/70,2012/2013,Japnese Encephalitis,,0
Solukhumbu,Sagarmatha,Mountain,Eastern,2069/70,2012/2013,TT Pregnant Women,TT 1,1114
Solukhumbu,Sagarmatha,Mountain,Eastern,2069/70,2012/2013,TT Pregnant Women,TT 2,1342
Solukhumbu,Sagarmatha,Mountain,Eastern,2069/70,2012/2013,TT Pregnant Women,TT 2+,1141
Solukhumbu,Sagarmatha,Mountain,Eastern,2069/70,2012/2013,TT Total,TT 2+,3597
Okhaldhunga,Sagarmatha,Hill,Eastern,2069/70,2012/2013,BCG,,2960
Okhaldhunga,Sagarmatha,Hill,Eastern,2069/70,2012/2013,DPT-Hep B-Hib1,,2848
Okhaldhunga,Sagarmatha,Hill,Eastern,2069/70,2012/2013,DPT-Hep B-Hib2,,2890
Okhaldhunga,Sagarmatha,Hill,Eastern,2069/70,2012/2013,DPT-Hep B-Hib3,,2860
Okhaldhunga,Sagarmatha,Hill,Eastern,2069/70,2012/2013,Polio 1,,2819
Okhaldhunga,Sagarmatha,Hill,Eastern,2069/70,2012/2013,Polio 2,,2881
Okhaldhunga,Sagarmatha,Hill,Eastern,2069/70,2012/2013,Polio 3,,2847
Okhaldhunga,Sagarmatha,Hill,Eastern,2069/70,2012/2013,Measles 9-11 months,,2567
Okhaldhunga,Sagarmatha,Hill,Eastern,2069/70,2012/2013,Measles 12-23 months,,57
Okhaldhunga,Sagarmatha,Hill,Eastern,2069/70,2012/2013,Japnese Encephalitis,,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2069/70,2012/2013,TT Pregnant Women,TT 1,1068
Okhaldhunga,Sagarmatha,Hill,Eastern,2069/70,2012/2013,TT Pregnant Women,TT 2,1324
Okhaldhunga,Sagarmatha,Hill,Eastern,2069/70,2012/2013,TT Pregnant Women,TT 2+,989
Okhaldhunga,Sagarmatha,Hill,Eastern,2069/70,2012/2013,TT Total,TT 2+,3381
Khotang,Sagarmatha,Hill,Eastern,2069/70,2012/2013,BCG,,4912
Khotang,Sagarmatha,Hill,Eastern,2069/70,2012/2013,DPT-Hep B-Hib1,,4845
Khotang,Sagarmatha,Hill,Eastern,2069/70,2012/2013,DPT-Hep B-Hib2,,4719
Khotang,Sagarmatha,Hill,Eastern,2069/70,2012/2013,DPT-Hep B-Hib3,,4774
Khotang,Sagarmatha,Hill,Eastern,2069/70,2012/2013,Polio 1,,4858
Khotang,Sagarmatha,Hill,Eastern,2069/70,2012/2013,Polio 2,,4722
Khotang,Sagarmatha,Hill,Eastern,2069/70,2012/2013,Polio 3,,4744
Khotang,Sagarmatha,Hill,Eastern,2069/70,2012/2013,Measles 9-11 months,,4442
Khotang,Sagarmatha,Hill,Eastern,2069/70,2012/2013,Measles 12-23 months,,68
Khotang,Sagarmatha,Hill,Eastern,2069/70,2012/2013,Japnese Encephalitis,,0
Khotang,Sagarmatha,Hill,Eastern,2069/70,2012/2013,TT Pregnant Women,TT 1,2226
Khotang,Sagarmatha,Hill,Eastern,2069/70,2012/2013,TT Pregnant Women,TT 2,2233
Khotang,Sagarmatha,Hill,Eastern,2069/70,2012/2013,TT Pregnant Women,TT 2+,2257
Khotang,Sagarmatha,Hill,Eastern,2069/70,2012/2013,TT Total,TT 2+,6716
Udaypur,Sagarmatha,Hill,Eastern,2069/70,2012/2013,BCG,,7455
Udaypur,Sagarmatha,Hill,Eastern,2069/70,2012/2013,DPT-Hep B-Hib1,,7353
Udaypur,Sagarmatha,Hill,Eastern,2069/70,2012/2013,DPT-Hep B-Hib2,,7196
Udaypur,Sagarmatha,Hill,Eastern,2069/70,2012/2013,DPT-Hep B-Hib3,,7012
Udaypur,Sagarmatha,Hill,Eastern,2069/70,2012/2013,Polio 1,,7353
Udaypur,Sagarmatha,Hill,Eastern,2069/70,2012/2013,Polio 2,,7196
Udaypur,Sagarmatha,Hill,Eastern,2069/70,2012/2013,Polio 3,,7012
Udaypur,Sagarmatha,Hill,Eastern,2069/70,2012/2013,Measles 9-11 months,,6858
Udaypur,Sagarmatha,Hill,Eastern,2069/70,2012/2013,Measles 12-23 months,,170
Udaypur,Sagarmatha,Hill,Eastern,2069/70,2012/2013,Japnese Encephalitis,,6332
Udaypur,Sagarmatha,Hill,Eastern,2069/70,2012/2013,TT Pregnant Women,TT 1,3183
Udaypur,Sagarmatha,Hill,Eastern,2069/70,2012/2013,TT Pregnant Women,TT 2,3093
Udaypur,Sagarmatha,Hill,Eastern,2069/70,2012/2013,TT Pregnant Women,TT 2+,3733
Udaypur,Sagarmatha,Hill,Eastern,2069/70,2012/2013,TT Total,TT 2+,10009
Saptari,Sagarmatha,Terai,Eastern,2069/70,2012/2013,BCG,,14540
Saptari,Sagarmatha,Terai,Eastern,2069/70,2012/2013,DPT-Hep B-Hib1,,14500
Saptari,Sagarmatha,Terai,Eastern,2069/70,2012/2013,DPT-Hep B-Hib2,,14174
Saptari,Sagarmatha,Terai,Eastern,2069/70,2012/2013,DPT-Hep B-Hib3,,14181
Saptari,Sagarmatha,Terai,Eastern,2069/70,2012/2013,Polio 1,,14960
Saptari,Sagarmatha,Terai,Eastern,2069/70,2012/2013,Polio 2,,14448
Saptari,Sagarmatha,Terai,Eastern,2069/70,2012/2013,Polio 3,,14178
Saptari,Sagarmatha,Terai,Eastern,2069/70,2012/2013,Measles 9-11 months,,13884
Saptari,Sagarmatha,Terai,Eastern,2069/70,2012/2013,Measles 12-23 months,,364
Saptari,Sagarmatha,Terai,Eastern,2069/70,2012/2013,Japnese Encephalitis,,10865
Saptari,Sagarmatha,Terai,Eastern,2069/70,2012/2013,TT Pregnant Women,TT 1,8968
Saptari,Sagarmatha,Terai,Eastern,2069/70,2012/2013,TT Pregnant Women,TT 2,7631
Saptari,Sagarmatha,Terai,Eastern,2069/70,2012/2013,TT Pregnant Women,TT 2+,8095
Saptari,Sagarmatha,Terai,Eastern,2069/70,2012/2013,TT Total,TT 2+,24694
Siraha,Sagarmatha,Terai,Eastern,2069/70,2012/2013,BCG,,16032
Siraha,Sagarmatha,Terai,Eastern,2069/70,2012/2013,DPT-Hep B-Hib1,,15948
Siraha,Sagarmatha,Terai,Eastern,2069/70,2012/2013,DPT-Hep B-Hib2,,15280
Siraha,Sagarmatha,Terai,Eastern,2069/70,2012/2013,DPT-Hep B-Hib3,,14801
Siraha,Sagarmatha,Terai,Eastern,2069/70,2012/2013,Polio 1,,15950
Siraha,Sagarmatha,Terai,Eastern,2069/70,2012/2013,Polio 2,,15281
Siraha,Sagarmatha,Terai,Eastern,2069/70,2012/2013,Polio 3,,14816
Siraha,Sagarmatha,Terai,Eastern,2069/70,2012/2013,Measles 9-11 months,,14088
Siraha,Sagarmatha,Terai,Eastern,2069/70,2012/2013,Measles 12-23 months,,120
Siraha,Sagarmatha,Terai,Eastern,2069/70,2012/2013,Japnese Encephalitis,,10925
Siraha,Sagarmatha,Terai,Eastern,2069/70,2012/2013,TT Pregnant Women,TT 1,6972
Siraha,Sagarmatha,Terai,Eastern,2069/70,2012/2013,TT Pregnant Women,TT 2,5879
Siraha,Sagarmatha,Terai,Eastern,2069/70,2012/2013,TT Pregnant Women,TT 2+,10992
Siraha,Sagarmatha,Terai,Eastern,2069/70,2012/2013,TT Total,TT 2+,23843
Dhanusha,Janakpur,Terai,Central,2069/70,2012/2013,BCG,,18741
Dhanusha,Janakpur,Terai,Central,2069/70,2012/2013,DPT-Hep B-Hib1,,18646
Dhanusha,Janakpur,Terai,Central,2069/70,2012/2013,DPT-Hep B-Hib2,,18390
Dhanusha,Janakpur,Terai,Central,2069/70,2012/2013,DPT-Hep B-Hib3,,17273
Dhanusha,Janakpur,Terai,Central,2069/70,2012/2013,Polio 1,,20569
Dhanusha,Janakpur,Terai,Central,2069/70,2012/2013,Polio 2,,18036
Dhanusha,Janakpur,Terai,Central,2069/70,2012/2013,Polio 3,,16995
Dhanusha,Janakpur,Terai,Central,2069/70,2012/2013,Measles 9-11 months,,14911
Dhanusha,Janakpur,Terai,Central,2069/70,2012/2013,Measles 12-23 months,,478
Dhanusha,Janakpur,Terai,Central,2069/70,2012/2013,Japnese Encephalitis,,9816
Dhanusha,Janakpur,Terai,Central,2069/70,2012/2013,TT Pregnant Women,TT 1,9210
Dhanusha,Janakpur,Terai,Central,2069/70,2012/2013,TT Pregnant Women,TT 2,8766
Dhanusha,Janakpur,Terai,Central,2069/70,2012/2013,TT Pregnant Women,TT 2+,10202
Dhanusha,Janakpur,Terai,Central,2069/70,2012/2013,TT Total,TT 2+,28178
Mahottari,Janakpur,Terai,Central,2069/70,2012/2013,BCG,,16874
Mahottari,Janakpur,Terai,Central,2069/70,2012/2013,DPT-Hep B-Hib1,,15218
Mahottari,Janakpur,Terai,Central,2069/70,2012/2013,DPT-Hep B-Hib2,,17271
Mahottari,Janakpur,Terai,Central,2069/70,2012/2013,DPT-Hep B-Hib3,,14743
Mahottari,Janakpur,Terai,Central,2069/70,2012/2013,Polio 1,,15183
Mahottari,Janakpur,Terai,Central,2069/70,2012/2013,Polio 2,,14889
Mahottari,Janakpur,Terai,Central,2069/70,2012/2013,Polio 3,,14887
Mahottari,Janakpur,Terai,Central,2069/70,2012/2013,Measles 9-11 months,,14171
Mahottari,Janakpur,Terai,Central,2069/70,2012/2013,Measles 12-23 months,,200
Mahottari,Janakpur,Terai,Central,2069/70,2012/2013,Japnese Encephalitis,,11193
Mahottari,Janakpur,Terai,Central,2069/70,2012/2013,TT Pregnant Women,TT 1,13270
Mahottari,Janakpur,Terai,Central,2069/70,2012/2013,TT Pregnant Women,TT 2,13536
Mahottari,Janakpur,Terai,Central,2069/70,2012/2013,TT Pregnant Women,TT 2+,2969
Mahottari,Janakpur,Terai,Central,2069/70,2012/2013,TT Total,TT 2+,29775
Sarlahi,Janakpur,Terai,Central,2069/70,2012/2013,BCG,,19900
Sarlahi,Janakpur,Terai,Central,2069/70,2012/2013,DPT-Hep B-Hib1,,19453
Sarlahi,Janakpur,Terai,Central,2069/70,2012/2013,DPT-Hep B-Hib2,,18350
Sarlahi,Janakpur,Terai,Central,2069/70,2012/2013,DPT-Hep B-Hib3,,17755
Sarlahi,Janakpur,Terai,Central,2069/70,2012/2013,Polio 1,,21579
Sarlahi,Janakpur,Terai,Central,2069/70,2012/2013,Polio 2,,18316
Sarlahi,Janakpur,Terai,Central,2069/70,2012/2013,Polio 3,,17782
Sarlahi,Janakpur,Terai,Central,2069/70,2012/2013,Measles 9-11 months,,16226
Sarlahi,Janakpur,Terai,Central,2069/70,2012/2013,Measles 12-23 months,,622
Sarlahi,Janakpur,Terai,Central,2069/70,2012/2013,Japnese Encephalitis,,10747
Sarlahi,Janakpur,Terai,Central,2069/70,2012/2013,TT Pregnant Women,TT 1,13293
Sarlahi,Janakpur,Terai,Central,2069/70,2012/2013,TT Pregnant Women,TT 2,15322
Sarlahi,Janakpur,Terai,Central,2069/70,2012/2013,TT Pregnant Women,TT 2+,9097
Sarlahi,Janakpur,Terai,Central,2069/70,2012/2013,TT Total,TT 2+,37712
Sindhuli,Janakpur,Hill,Central,2069/70,2012/2013,BCG,,6085
Sindhuli,Janakpur,Hill,Central,2069/70,2012/2013,DPT-Hep B-Hib1,,6073
Sindhuli,Janakpur,Hill,Central,2069/70,2012/2013,DPT-Hep B-Hib2,,5849
Sindhuli,Janakpur,Hill,Central,2069/70,2012/2013,DPT-Hep B-Hib3,,5663
Sindhuli,Janakpur,Hill,Central,2069/70,2012/2013,Polio 1,,6043
Sindhuli,Janakpur,Hill,Central,2069/70,2012/2013,Polio 2,,5837
Sindhuli,Janakpur,Hill,Central,2069/70,2012/2013,Polio 3,,5644
Sindhuli,Janakpur,Hill,Central,2069/70,2012/2013,Measles 9-11 months,,5330
Sindhuli,Janakpur,Hill,Central,2069/70,2012/2013,Measles 12-23 months,,261
Sindhuli,Janakpur,Hill,Central,2069/70,2012/2013,Japnese Encephalitis,,327
Sindhuli,Janakpur,Hill,Central,2069/70,2012/2013,TT Pregnant Women,TT 1,2945
Sindhuli,Janakpur,Hill,Central,2069/70,2012/2013,TT Pregnant Women,TT 2,2451
Sindhuli,Janakpur,Hill,Central,2069/70,2012/2013,TT Pregnant Women,TT 2+,1512
Sindhuli,Janakpur,Hill,Central,2069/70,2012/2013,TT Total,TT 2+,6908
Ramechhap,Janakpur,Hill,Central,2069/70,2012/2013,BCG,,3572
Ramechhap,Janakpur,Hill,Central,2069/70,2012/2013,DPT-Hep B-Hib1,,3735
Ramechhap,Janakpur,Hill,Central,2069/70,2012/2013,DPT-Hep B-Hib2,,3708
Ramechhap,Janakpur,Hill,Central,2069/70,2012/2013,DPT-Hep B-Hib3,,3784
Ramechhap,Janakpur,Hill,Central,2069/70,2012/2013,Polio 1,,3705
Ramechhap,Janakpur,Hill,Central,2069/70,2012/2013,Polio 2,,3680
Ramechhap,Janakpur,Hill,Central,2069/70,2012/2013,Polio 3,,3774
Ramechhap,Janakpur,Hill,Central,2069/70,2012/2013,Measles 9-11 months,,3384
Ramechhap,Janakpur,Hill,Central,2069/70,2012/2013,Measles 12-23 months,,73
Ramechhap,Janakpur,Hill,Central,2069/70,2012/2013,Japnese Encephalitis,,0
Ramechhap,Janakpur,Hill,Central,2069/70,2012/2013,TT Pregnant Women,TT 1,2370
Ramechhap,Janakpur,Hill,Central,2069/70,2012/2013,TT Pregnant Women,TT 2,2322
Ramechhap,Janakpur,Hill,Central,2069/70,2012/2013,TT Pregnant Women,TT 2+,508
Ramechhap,Janakpur,Hill,Central,2069/70,2012/2013,TT Total,TT 2+,5200
Dolkha,Janakpur,Mountain,Central,2069/70,2012/2013,BCG,,3562
Dolkha,Janakpur,Mountain,Central,2069/70,2012/2013,DPT-Hep B-Hib1,,3843
Dolkha,Janakpur,Mountain,Central,2069/70,2012/2013,DPT-Hep B-Hib2,,3774
Dolkha,Janakpur,Mountain,Central,2069/70,2012/2013,DPT-Hep B-Hib3,,3739
Dolkha,Janakpur,Mountain,Central,2069/70,2012/2013,Polio 1,,3744
Dolkha,Janakpur,Mountain,Central,2069/70,2012/2013,Polio 2,,3794
Dolkha,Janakpur,Mountain,Central,2069/70,2012/2013,Polio 3,,3718
Dolkha,Janakpur,Mountain,Central,2069/70,2012/2013,Measles 9-11 months,,3636
Dolkha,Janakpur,Mountain,Central,2069/70,2012/2013,Measles 12-23 months,,30
Dolkha,Janakpur,Mountain,Central,2069/70,2012/2013,Japnese Encephalitis,,0
Dolkha,Janakpur,Mountain,Central,2069/70,2012/2013,TT Pregnant Women,TT 1,2097
Dolkha,Janakpur,Mountain,Central,2069/70,2012/2013,TT Pregnant Women,TT 2,2268
Dolkha,Janakpur,Mountain,Central,2069/70,2012/2013,TT Pregnant Women,TT 2+,1140
Dolkha,Janakpur,Mountain,Central,2069/70,2012/2013,TT Total,TT 2+,5505
Sindhupalchowk,Bagmati,Mountain,Central,2069/70,2012/2013,BCG,,4829
Sindhupalchowk,Bagmati,Mountain,Central,2069/70,2012/2013,DPT-Hep B-Hib1,,5662
Sindhupalchowk,Bagmati,Mountain,Central,2069/70,2012/2013,DPT-Hep B-Hib2,,5675
Sindhupalchowk,Bagmati,Mountain,Central,2069/70,2012/2013,DPT-Hep B-Hib3,,5615
Sindhupalchowk,Bagmati,Mountain,Central,2069/70,2012/2013,Polio 1,,5648
Sindhupalchowk,Bagmati,Mountain,Central,2069/70,2012/2013,Polio 2,,5641
Sindhupalchowk,Bagmati,Mountain,Central,2069/70,2012/2013,Polio 3,,5639
Sindhupalchowk,Bagmati,Mountain,Central,2069/70,2012/2013,Measles 9-11 months,,5357
Sindhupalchowk,Bagmati,Mountain,Central,2069/70,2012/2013,Measles 12-23 months,,58
Sindhupalchowk,Bagmati,Mountain,Central,2069/70,2012/2013,Japnese Encephalitis,,0
Sindhupalchowk,Bagmati,Mountain,Central,2069/70,2012/2013,TT Pregnant Women,TT 1,1385
Sindhupalchowk,Bagmati,Mountain,Central,2069/70,2012/2013,TT Pregnant Women,TT 2,1930
Sindhupalchowk,Bagmati,Mountain,Central,2069/70,2012/2013,TT Pregnant Women,TT 2+,2105
Sindhupalchowk,Bagmati,Mountain,Central,2069/70,2012/2013,TT Total,TT 2+,5420
Kavre,Bagmati,Hill,Central,2069/70,2012/2013,BCG,,8217
Kavre,Bagmati,Hill,Central,2069/70,2012/2013,DPT-Hep B-Hib1,,7754
Kavre,Bagmati,Hill,Central,2069/70,2012/2013,DPT-Hep B-Hib2,,7800
Kavre,Bagmati,Hill,Central,2069/70,2012/2013,DPT-Hep B-Hib3,,7859
Kavre,Bagmati,Hill,Central,2069/70,2012/2013,Polio 1,,7754
Kavre,Bagmati,Hill,Central,2069/70,2012/2013,Polio 2,,7800
Kavre,Bagmati,Hill,Central,2069/70,2012/2013,Polio 3,,7859
Kavre,Bagmati,Hill,Central,2069/70,2012/2013,Measles 9-11 months,,7359
Kavre,Bagmati,Hill,Central,2069/70,2012/2013,Measles 12-23 months,,68
Kavre,Bagmati,Hill,Central,2069/70,2012/2013,Japnese Encephalitis,,5852
Kavre,Bagmati,Hill,Central,2069/70,2012/2013,TT Pregnant Women,TT 1,5389
Kavre,Bagmati,Hill,Central,2069/70,2012/2013,TT Pregnant Women,TT 2,4695
Kavre,Bagmati,Hill,Central,2069/70,2012/2013,TT Pregnant Women,TT 2+,1233
Kavre,Bagmati,Hill,Central,2069/70,2012/2013,TT Total,TT 2+,11317
Lalitpur,Bagmati,Hill,Central,2069/70,2012/2013,BCG,,12583
Lalitpur,Bagmati,Hill,Central,2069/70,2012/2013,DPT-Hep B-Hib1,,7041
Lalitpur,Bagmati,Hill,Central,2069/70,2012/2013,DPT-Hep B-Hib2,,6204
Lalitpur,Bagmati,Hill,Central,2069/70,2012/2013,DPT-Hep B-Hib3,,7727
Lalitpur,Bagmati,Hill,Central,2069/70,2012/2013,Polio 1,,7041
Lalitpur,Bagmati,Hill,Central,2069/70,2012/2013,Polio 2,,6204
Lalitpur,Bagmati,Hill,Central,2069/70,2012/2013,Polio 3,,7727
Lalitpur,Bagmati,Hill,Central,2069/70,2012/2013,Measles 9-11 months,,7067
Lalitpur,Bagmati,Hill,Central,2069/70,2012/2013,Measles 12-23 months,,0
Lalitpur,Bagmati,Hill,Central,2069/70,2012/2013,Japnese Encephalitis,,5405
Lalitpur,Bagmati,Hill,Central,2069/70,2012/2013,TT Pregnant Women,TT 1,5107
Lalitpur,Bagmati,Hill,Central,2069/70,2012/2013,TT Pregnant Women,TT 2,10463
Lalitpur,Bagmati,Hill,Central,2069/70,2012/2013,TT Pregnant Women,TT 2+,4897
Lalitpur,Bagmati,Hill,Central,2069/70,2012/2013,TT Total,TT 2+,20467
Bhaktapur ,Bagmati,Hill,Central,2069/70,2012/2013,BCG,,3325
Bhaktapur ,Bagmati,Hill,Central,2069/70,2012/2013,DPT-Hep B-Hib1,,5196
Bhaktapur ,Bagmati,Hill,Central,2069/70,2012/2013,DPT-Hep B-Hib2,,5426
Bhaktapur ,Bagmati,Hill,Central,2069/70,2012/2013,DPT-Hep B-Hib3,,5557
Bhaktapur ,Bagmati,Hill,Central,2069/70,2012/2013,Polio 1,,5184
Bhaktapur ,Bagmati,Hill,Central,2069/70,2012/2013,Polio 2,,5426
Bhaktapur ,Bagmati,Hill,Central,2069/70,2012/2013,Polio 3,,5557
Bhaktapur ,Bagmati,Hill,Central,2069/70,2012/2013,Measles 9-11 months,,5683
Bhaktapur ,Bagmati,Hill,Central,2069/70,2012/2013,Measles 12-23 months,,154
Bhaktapur ,Bagmati,Hill,Central,2069/70,2012/2013,Japnese Encephalitis,,4436
Bhaktapur ,Bagmati,Hill,Central,2069/70,2012/2013,TT Pregnant Women,TT 1,3360
Bhaktapur ,Bagmati,Hill,Central,2069/70,2012/2013,TT Pregnant Women,TT 2,2768
Bhaktapur ,Bagmati,Hill,Central,2069/70,2012/2013,TT Pregnant Women,TT 2+,687
Bhaktapur ,Bagmati,Hill,Central,2069/70,2012/2013,TT Total,TT 2+,6815
Kathmandu,Bagmati,Hill,Central,2069/70,2012/2013,BCG,,39300
Kathmandu,Bagmati,Hill,Central,2069/70,2012/2013,DPT-Hep B-Hib1,,28517
Kathmandu,Bagmati,Hill,Central,2069/70,2012/2013,DPT-Hep B-Hib2,,28729
Kathmandu,Bagmati,Hill,Central,2069/70,2012/2013,DPT-Hep B-Hib3,,29547
Kathmandu,Bagmati,Hill,Central,2069/70,2012/2013,Polio 1,,28560
Kathmandu,Bagmati,Hill,Central,2069/70,2012/2013,Polio 2,,28700
Kathmandu,Bagmati,Hill,Central,2069/70,2012/2013,Polio 3,,29512
Kathmandu,Bagmati,Hill,Central,2069/70,2012/2013,Measles 9-11 months,,29291
Kathmandu,Bagmati,Hill,Central,2069/70,2012/2013,Measles 12-23 months,,690
Kathmandu,Bagmati,Hill,Central,2069/70,2012/2013,Japnese Encephalitis,,17155
Kathmandu,Bagmati,Hill,Central,2069/70,2012/2013,TT Pregnant Women,TT 1,22240
Kathmandu,Bagmati,Hill,Central,2069/70,2012/2013,TT Pregnant Women,TT 2,18360
Kathmandu,Bagmati,Hill,Central,2069/70,2012/2013,TT Pregnant Women,TT 2+,2234
Kathmandu,Bagmati,Hill,Central,2069/70,2012/2013,TT Total,TT 2+,42834
Nuwakot,Bagmati,Hill,Central,2069/70,2012/2013,BCG,,5430
Nuwakot,Bagmati,Hill,Central,2069/70,2012/2013,DPT-Hep B-Hib1,,5779
Nuwakot,Bagmati,Hill,Central,2069/70,2012/2013,DPT-Hep B-Hib2,,5664
Nuwakot,Bagmati,Hill,Central,2069/70,2012/2013,DPT-Hep B-Hib3,,5559
