District,zone,belt,region,Year BS,Year AD,Method,Contraceptives,Gender,Number of user,Zone,Belt,Region
Dhading,Bagmati,Hill,Central,2067/68,2010/11,Temporary Methods,Depo,,3175,Bagmati,Hill,Central
Dhading,Bagmati,Hill,Central,2067/68,2010/11,Temporary Methods,IUD,,10684,Bagmati,Hill,Central
Dhading,Bagmati,Hill,Central,2067/68,2010/11,Temporary Methods,Norplant,,2940,Bagmati,Hill,Central
Dhading,Bagmati,Hill,Central,2067/68,2010/11,Permanent method,Sterilization,Male,26029,Bagmati,Hill,Central
Dhading,Bagmati,Hill,Central,2067/68,2010/11,Permanent method,Sterilization,Female,9545,Bagmati,Hill,Central
Makwanpur,Narayani,Hill,Central,2067/68,2010/11,Temporary Methods,Condom,,12,Narayani,Hill,Central
Makwanpur,Narayani,Hill,Central,2067/68,2010/11,Temporary Methods,Pills,,3015,Narayani,Hill,Central
Makwanpur,Narayani,Hill,Central,2067/68,2010/11,Temporary Methods,Depo,,2105,Narayani,Hill,Central
Makwanpur,Narayani,Hill,Central,2067/68,2010/11,Temporary Methods,IUD,,10144,Narayani,Hill,Central
Makwanpur,Narayani,Hill,Central,2067/68,2010/11,Temporary Methods,Norplant,,840,Narayani,Hill,Central
Makwanpur,Narayani,Hill,Central,2067/68,2010/11,Permanent method,Sterilization,Male,23178,Narayani,Hill,Central
Makwanpur,Narayani,Hill,Central,2067/68,2010/11,Permanent method,Sterilization,Female,28907,Narayani,Hill,Central
Rautahat,Narayani,Terai,Central,2067/68,2010/11,Temporary Methods,Condom,,12,Narayani,Terai,Central
Rautahat,Narayani,Terai,Central,2067/68,2010/11,Temporary Methods,Pills,,5937,Narayani,Terai,Central
Rautahat,Narayani,Terai,Central,2067/68,2010/11,Temporary Methods,Depo,,1751,Narayani,Terai,Central
Rautahat,Narayani,Terai,Central,2067/68,2010/11,Temporary Methods,IUD,,3455,Narayani,Terai,Central
Rautahat,Narayani,Terai,Central,2067/68,2010/11,Temporary Methods,Norplant,,1043,Narayani,Terai,Central
Rautahat,Narayani,Terai,Central,2067/68,2010/11,Permanent method,Sterilization,Male,12543,Narayani,Terai,Central
Rautahat,Narayani,Terai,Central,2067/68,2010/11,Permanent method,Sterilization,Female,756,Narayani,Terai,Central
Bara,Narayani,Terai,Central,2067/68,2010/11,Temporary Methods,Condom,,12,Narayani,Terai,Central
Bara,Narayani,Terai,Central,2067/68,2010/11,Temporary Methods,Pills,,4305,Narayani,Terai,Central
Bara,Narayani,Terai,Central,2067/68,2010/11,Temporary Methods,Depo,,2028,Narayani,Terai,Central
Bara,Narayani,Terai,Central,2067/68,2010/11,Temporary Methods,IUD,,8139,Narayani,Terai,Central
Bara,Narayani,Terai,Central,2067/68,2010/11,Temporary Methods,Norplant,,1896,Narayani,Terai,Central
Bara,Narayani,Terai,Central,2067/68,2010/11,Permanent method,Sterilization,Male,17556,Narayani,Terai,Central
Bara,Narayani,Terai,Central,2067/68,2010/11,Permanent method,Sterilization,Female,2025,Narayani,Terai,Central
Parsa,Narayani,Terai,Central,2067/68,2010/11,Temporary Methods,Condom,,12,Narayani,Terai,Central
Parsa,Narayani,Terai,Central,2067/68,2010/11,Temporary Methods,Pills,,2651,Narayani,Terai,Central
Parsa,Narayani,Terai,Central,2067/68,2010/11,Temporary Methods,Depo,,6572,Narayani,Terai,Central
Parsa,Narayani,Terai,Central,2067/68,2010/11,Temporary Methods,IUD,,6677,Narayani,Terai,Central
Parsa,Narayani,Terai,Central,2067/68,2010/11,Temporary Methods,Norplant,,1139,Narayani,Terai,Central
Parsa,Narayani,Terai,Central,2067/68,2010/11,Permanent method,Sterilization,Male,18490,Narayani,Terai,Central
Parsa,Narayani,Terai,Central,2067/68,2010/11,Permanent method,Sterilization,Female,3002,Narayani,Terai,Central
Chitawan,Narayani,Terai,Central,2067/68,2010/11,Temporary Methods,Condom,,12,Narayani,Terai,Central
Chitawan,Narayani,Terai,Central,2067/68,2010/11,Temporary Methods,Pills,,5222,Narayani,Terai,Central
Chitawan,Narayani,Terai,Central,2067/68,2010/11,Temporary Methods,Depo,,3047,Narayani,Terai,Central
Chitawan,Narayani,Terai,Central,2067/68,2010/11,Temporary Methods,IUD,,5026,Narayani,Terai,Central
Chitawan,Narayani,Terai,Central,2067/68,2010/11,Temporary Methods,Norplant,,3181,Narayani,Terai,Central
Chitawan,Narayani,Terai,Central,2067/68,2010/11,Permanent method,Sterilization,Male,18787,Narayani,Terai,Central
Chitawan,Narayani,Terai,Central,2067/68,2010/11,Permanent method,Sterilization,Female,25991,Narayani,Terai,Central
Gorkha,Gandaki,Hill,Western,2067/68,2010/11,Temporary Methods,Condom,,12,Gandaki,Hill,Western
Gorkha,Gandaki,Hill,Western,2067/68,2010/11,Temporary Methods,Pills,,1329,Gandaki,Hill,Western
Gorkha,Gandaki,Hill,Western,2067/68,2010/11,Temporary Methods,Depo,,934,Gandaki,Hill,Western
Gorkha,Gandaki,Hill,Western,2067/68,2010/11,Temporary Methods,IUD,,3808,Gandaki,Hill,Western
Gorkha,Gandaki,Hill,Western,2067/68,2010/11,Temporary Methods,Norplant,,338,Gandaki,Hill,Western
Gorkha,Gandaki,Hill,Western,2067/68,2010/11,Permanent method,Sterilization,Male,6741,Gandaki,Hill,Western
Gorkha,Gandaki,Hill,Western,2067/68,2010/11,Permanent method,Sterilization,Female,6325,Gandaki,Hill,Western
Lamjung,Gandaki,Hill,Western,2067/68,2010/11,Temporary Methods,Condom,,12,Gandaki,Hill,Western
Lamjung,Gandaki,Hill,Western,2067/68,2010/11,Temporary Methods,Pills,,1317,Gandaki,Hill,Western
Lamjung,Gandaki,Hill,Western,2067/68,2010/11,Temporary Methods,Depo,,919,Gandaki,Hill,Western
Lamjung,Gandaki,Hill,Western,2067/68,2010/11,Temporary Methods,IUD,,1825,Gandaki,Hill,Western
Lamjung,Gandaki,Hill,Western,2067/68,2010/11,Temporary Methods,Norplant,,520,Gandaki,Hill,Western
Lamjung,Gandaki,Hill,Western,2067/68,2010/11,Permanent method,Sterilization,Male,5017,Gandaki,Hill,Western
Lamjung,Gandaki,Hill,Western,2067/68,2010/11,Permanent method,Sterilization,Female,5986,Gandaki,Hill,Western
Tanahu,Gandaki,Hill,Western,2067/68,2010/11,Temporary Methods,Condom,,12,Gandaki,Hill,Western
Tanahu,Gandaki,Hill,Western,2067/68,2010/11,Temporary Methods,Pills,,2330,Gandaki,Hill,Western
Tanahu,Gandaki,Hill,Western,2067/68,2010/11,Temporary Methods,Depo,,1222,Gandaki,Hill,Western
Tanahu,Gandaki,Hill,Western,2067/68,2010/11,Temporary Methods,IUD,,2500,Gandaki,Hill,Western
Tanahu,Gandaki,Hill,Western,2067/68,2010/11,Temporary Methods,Norplant,,2350,Gandaki,Hill,Western
Tanahu,Gandaki,Hill,Western,2067/68,2010/11,Permanent method,Sterilization,Male,9133,Gandaki,Hill,Western
Tanahu,Gandaki,Hill,Western,2067/68,2010/11,Permanent method,Sterilization,Female,7349,Gandaki,Hill,Western
Syangja,Gandaki,Hill,Western,2067/68,2010/11,Temporary Methods,Condom,,12,Gandaki,Hill,Western
Syangja,Gandaki,Hill,Western,2067/68,2010/11,Temporary Methods,Pills,,1897,Gandaki,Hill,Western
Syangja,Gandaki,Hill,Western,2067/68,2010/11,Temporary Methods,Depo,,1873,Gandaki,Hill,Western
Syangja,Gandaki,Hill,Western,2067/68,2010/11,Temporary Methods,IUD,,2199,Gandaki,Hill,Western
Syangja,Gandaki,Hill,Western,2067/68,2010/11,Temporary Methods,Norplant,,588,Gandaki,Hill,Western
Syangja,Gandaki,Hill,Western,2067/68,2010/11,Permanent method,Sterilization,Male,6636,Gandaki,Hill,Western
Syangja,Gandaki,Hill,Western,2067/68,2010/11,Permanent method,Sterilization,Female,4222,Gandaki,Hill,Western
Kaski,Gandaki,Hill,Western,2067/68,2010/11,Temporary Methods,Condom,,12,Gandaki,Hill,Western
Kaski,Gandaki,Hill,Western,2067/68,2010/11,Temporary Methods,Pills,,3441,Gandaki,Hill,Western
Kaski,Gandaki,Hill,Western,2067/68,2010/11,Temporary Methods,Depo,,5449,Gandaki,Hill,Western
Kaski,Gandaki,Hill,Western,2067/68,2010/11,Temporary Methods,IUD,,5799,Gandaki,Hill,Western
Kaski,Gandaki,Hill,Western,2067/68,2010/11,Temporary Methods,Norplant,,4093,Gandaki,Hill,Western
Kaski,Gandaki,Hill,Western,2067/68,2010/11,Permanent method,Sterilization,Male,20614,Gandaki,Hill,Western
Kaski,Gandaki,Hill,Western,2067/68,2010/11,Permanent method,Sterilization,Female,12665,Gandaki,Hill,Western
Manang,Gandaki,Mountain,Western,2067/68,2010/11,Temporary Methods,Condom,,12,Gandaki,Mountain,Western
Manang,Gandaki,Mountain,Western,2067/68,2010/11,Temporary Methods,Pills,,152,Gandaki,Mountain,Western
Manang,Gandaki,Mountain,Western,2067/68,2010/11,Temporary Methods,Depo,,45,Gandaki,Mountain,Western
Manang,Gandaki,Mountain,Western,2067/68,2010/11,Temporary Methods,IUD,,121,Gandaki,Mountain,Western
Manang,Gandaki,Mountain,Western,2067/68,2010/11,Temporary Methods,Norplant,,10,Gandaki,Mountain,Western
Manang,Gandaki,Mountain,Western,2067/68,2010/11,Permanent method,Sterilization,Male,447,Gandaki,Mountain,Western
Manang,Gandaki,Mountain,Western,2067/68,2010/11,Permanent method,Sterilization,Female,187,Gandaki,Mountain,Western
Mustang,Dhawalagiri,Mountain,Western,2067/68,2010/11,Temporary Methods,Condom,,12,Dhawalagiri,Mountain,Western
Mustang,Dhawalagiri,Mountain,Western,2067/68,2010/11,Temporary Methods,Pills,,272,Dhawalagiri,Mountain,Western
Mustang,Dhawalagiri,Mountain,Western,2067/68,2010/11,Temporary Methods,Depo,,111,Dhawalagiri,Mountain,Western
Mustang,Dhawalagiri,Mountain,Western,2067/68,2010/11,Temporary Methods,IUD,,247,Dhawalagiri,Mountain,Western
Mustang,Dhawalagiri,Mountain,Western,2067/68,2010/11,Temporary Methods,Norplant,,185,Dhawalagiri,Mountain,Western
Mustang,Dhawalagiri,Mountain,Western,2067/68,2010/11,Permanent method,Sterilization,Male,1033,Dhawalagiri,Mountain,Western
Mustang,Dhawalagiri,Mountain,Western,2067/68,2010/11,Permanent method,Sterilization,Female,318,Dhawalagiri,Mountain,Western
Myagdi,Dhawalagiri,Hill,Western,2067/68,2010/11,Temporary Methods,Condom,,12,Dhawalagiri,Hill,Western
Myagdi,Dhawalagiri,Hill,Western,2067/68,2010/11,Temporary Methods,Pills,,1313,Dhawalagiri,Hill,Western
Myagdi,Dhawalagiri,Hill,Western,2067/68,2010/11,Temporary Methods,Depo,,767,Dhawalagiri,Hill,Western
Myagdi,Dhawalagiri,Hill,Western,2067/68,2010/11,Temporary Methods,IUD,,1587,Dhawalagiri,Hill,Western
Myagdi,Dhawalagiri,Hill,Western,2067/68,2010/11,Temporary Methods,Norplant,,1155,Dhawalagiri,Hill,Western
Myagdi,Dhawalagiri,Hill,Western,2067/68,2010/11,Permanent method,Sterilization,Male,5794,Dhawalagiri,Hill,Western
Myagdi,Dhawalagiri,Hill,Western,2067/68,2010/11,Permanent method,Sterilization,Female,3040,Dhawalagiri,Hill,Western
Parbat,Dhawalagiri,Hill,Western,2067/68,2010/11,Temporary Methods,Condom,,12,Dhawalagiri,Hill,Western
Parbat,Dhawalagiri,Hill,Western,2067/68,2010/11,Temporary Methods,Pills,,1660,Dhawalagiri,Hill,Western
Parbat,Dhawalagiri,Hill,Western,2067/68,2010/11,Temporary Methods,Depo,,532,Dhawalagiri,Hill,Western
Parbat,Dhawalagiri,Hill,Western,2067/68,2010/11,Temporary Methods,IUD,,986,Dhawalagiri,Hill,Western
Parbat,Dhawalagiri,Hill,Western,2067/68,2010/11,Temporary Methods,Norplant,,531,Dhawalagiri,Hill,Western
Parbat,Dhawalagiri,Hill,Western,2067/68,2010/11,Permanent method,Sterilization,Male,3812,Dhawalagiri,Hill,Western
Parbat,Dhawalagiri,Hill,Western,2067/68,2010/11,Permanent method,Sterilization,Female,4185,Dhawalagiri,Hill,Western
Baglung,Dhawalagiri,Hill,Western,2067/68,2010/11,Temporary Methods,Condom,,12,Dhawalagiri,Hill,Western
Baglung,Dhawalagiri,Hill,Western,2067/68,2010/11,Temporary Methods,Pills,,1941,Dhawalagiri,Hill,Western
Baglung,Dhawalagiri,Hill,Western,2067/68,2010/11,Temporary Methods,Depo,,2008,Dhawalagiri,Hill,Western
Baglung,Dhawalagiri,Hill,Western,2067/68,2010/11,Temporary Methods,IUD,,2026,Dhawalagiri,Hill,Western
Baglung,Dhawalagiri,Hill,Western,2067/68,2010/11,Temporary Methods,Norplant,,854,Dhawalagiri,Hill,Western
Baglung,Dhawalagiri,Hill,Western,2067/68,2010/11,Permanent method,Sterilization,Male,7347,Dhawalagiri,Hill,Western
Baglung,Dhawalagiri,Hill,Western,2067/68,2010/11,Permanent method,Sterilization,Female,6229,Dhawalagiri,Hill,Western
Gulmi,Lumbini,Hill,Western,2067/68,2010/11,Temporary Methods,Condom,,12,Lumbini,Hill,Western
Gulmi,Lumbini,Hill,Western,2067/68,2010/11,Temporary Methods,Pills,,4062,Lumbini,Hill,Western
Gulmi,Lumbini,Hill,Western,2067/68,2010/11,Temporary Methods,Depo,,1891,Lumbini,Hill,Western
Gulmi,Lumbini,Hill,Western,2067/68,2010/11,Temporary Methods,IUD,,3378,Lumbini,Hill,Western
Gulmi,Lumbini,Hill,Western,2067/68,2010/11,Temporary Methods,Norplant,,806,Lumbini,Hill,Western
Gulmi,Lumbini,Hill,Western,2067/68,2010/11,Permanent method,Sterilization,Male,10616,Lumbini,Hill,Western
Gulmi,Lumbini,Hill,Western,2067/68,2010/11,Permanent method,Sterilization,Female,3768,Lumbini,Hill,Western
Palpa,Lumbini,Hill,Western,2067/68,2010/11,Temporary Methods,Condom,,12,Lumbini,Hill,Western
Palpa,Lumbini,Hill,Western,2067/68,2010/11,Temporary Methods,Pills,,2068,Lumbini,Hill,Western
Palpa,Lumbini,Hill,Western,2067/68,2010/11,Temporary Methods,Depo,,1817,Lumbini,Hill,Western
Palpa,Lumbini,Hill,Western,2067/68,2010/11,Temporary Methods,IUD,,4122,Lumbini,Hill,Western
Palpa,Lumbini,Hill,Western,2067/68,2010/11,Temporary Methods,Norplant,,798,Lumbini,Hill,Western
Palpa,Lumbini,Hill,Western,2067/68,2010/11,Permanent method,Sterilization,Male,9649,Lumbini,Hill,Western
Palpa,Lumbini,Hill,Western,2067/68,2010/11,Permanent method,Sterilization,Female,5415,Lumbini,Hill,Western
Nawalparasi,Lumbini,Terai,Western,2067/68,2010/11,Temporary Methods,Condom,,12,Lumbini,Terai,Western
Nawalparasi,Lumbini,Terai,Western,2067/68,2010/11,Temporary Methods,Pills,,5129,Lumbini,Terai,Western
Nawalparasi,Lumbini,Terai,Western,2067/68,2010/11,Temporary Methods,Depo,,3688,Lumbini,Terai,Western
Nawalparasi,Lumbini,Terai,Western,2067/68,2010/11,Temporary Methods,IUD,,7250,Lumbini,Terai,Western
Nawalparasi,Lumbini,Terai,Western,2067/68,2010/11,Temporary Methods,Norplant,,1629,Lumbini,Terai,Western
Nawalparasi,Lumbini,Terai,Western,2067/68,2010/11,Permanent method,Sterilization,Male,19187,Lumbini,Terai,Western
Nawalparasi,Lumbini,Terai,Western,2067/68,2010/11,Permanent method,Sterilization,Female,8367,Lumbini,Terai,Western
Rupandehi,Lumbini,Terai,Western,2067/68,2010/11,Temporary Methods,Condom,,12,Lumbini,Terai,Western
Rupandehi,Lumbini,Terai,Western,2067/68,2010/11,Temporary Methods,Pills,,7936,Lumbini,Terai,Western
Rupandehi,Lumbini,Terai,Western,2067/68,2010/11,Temporary Methods,Depo,,4786,Lumbini,Terai,Western
Rupandehi,Lumbini,Terai,Western,2067/68,2010/11,Temporary Methods,IUD,,11272,Lumbini,Terai,Western
Rupandehi,Lumbini,Terai,Western,2067/68,2010/11,Temporary Methods,Norplant,,1599,Lumbini,Terai,Western
Rupandehi,Lumbini,Terai,Western,2067/68,2010/11,Permanent method,Sterilization,Male,26973,Lumbini,Terai,Western
Rupandehi,Lumbini,Terai,Western,2067/68,2010/11,Permanent method,Sterilization,Female,2574,Lumbini,Terai,Western
Kapilbastu,Lumbini,Terai,Western,2067/68,2010/11,Temporary Methods,Condom,,12,Lumbini,Terai,Western
Kapilbastu,Lumbini,Terai,Western,2067/68,2010/11,Temporary Methods,Pills,,2998,Lumbini,Terai,Western
Kapilbastu,Lumbini,Terai,Western,2067/68,2010/11,Temporary Methods,Depo,,2560,Lumbini,Terai,Western
Kapilbastu,Lumbini,Terai,Western,2067/68,2010/11,Temporary Methods,IUD,,9122,Lumbini,Terai,Western
Kapilbastu,Lumbini,Terai,Western,2067/68,2010/11,Temporary Methods,Norplant,,438,Lumbini,Terai,Western
Kapilbastu,Lumbini,Terai,Western,2067/68,2010/11,Permanent method,Sterilization,Male,15398,Lumbini,Terai,Western
Kapilbastu,Lumbini,Terai,Western,2067/68,2010/11,Permanent method,Sterilization,Female,1760,Lumbini,Terai,Western
Arghakhanchi,Lumbini,Hill,Western,2067/68,2010/11,Temporary Methods,Condom,,12,Lumbini,Hill,Western
Arghakhanchi,Lumbini,Hill,Western,2067/68,2010/11,Temporary Methods,Pills,,1750,Lumbini,Hill,Western
Arghakhanchi,Lumbini,Hill,Western,2067/68,2010/11,Temporary Methods,Depo,,616,Lumbini,Hill,Western
Arghakhanchi,Lumbini,Hill,Western,2067/68,2010/11,Temporary Methods,IUD,,1339,Lumbini,Hill,Western
Arghakhanchi,Lumbini,Hill,Western,2067/68,2010/11,Temporary Methods,Norplant,,592,Lumbini,Hill,Western
Arghakhanchi,Lumbini,Hill,Western,2067/68,2010/11,Permanent method,Sterilization,Male,5083,Lumbini,Hill,Western
Arghakhanchi,Lumbini,Hill,Western,2067/68,2010/11,Permanent method,Sterilization,Female,3174,Lumbini,Hill,Western
Pyuthan,Rapti,Hill,Mid-Western,2067/68,2010/11,Temporary Methods,Condom,,12,Rapti,Hill,Mid-Western
Pyuthan,Rapti,Hill,Mid-Western,2067/68,2010/11,Temporary Methods,Pills,,4370,Rapti,Hill,Mid-Western
Pyuthan,Rapti,Hill,Mid-Western,2067/68,2010/11,Temporary Methods,Depo,,3290,Rapti,Hill,Mid-Western
Pyuthan,Rapti,Hill,Mid-Western,2067/68,2010/11,Temporary Methods,IUD,,5065,Rapti,Hill,Mid-Western
Pyuthan,Rapti,Hill,Mid-Western,2067/68,2010/11,Temporary Methods,Norplant,,695,Rapti,Hill,Mid-Western
Pyuthan,Rapti,Hill,Mid-Western,2067/68,2010/11,Permanent method,Sterilization,Male,14279,Rapti,Hill,Mid-Western
Pyuthan,Rapti,Hill,Mid-Western,2067/68,2010/11,Permanent method,Sterilization,Female,2953,Rapti,Hill,Mid-Western
Rolpa,Rapti,Hill,Mid-Western,2067/68,2010/11,Temporary Methods,Condom,,12,Rapti,Hill,Mid-Western
Rolpa,Rapti,Hill,Mid-Western,2067/68,2010/11,Temporary Methods,Pills,,4569,Rapti,Hill,Mid-Western
Rolpa,Rapti,Hill,Mid-Western,2067/68,2010/11,Temporary Methods,Depo,,1267,Rapti,Hill,Mid-Western
Rolpa,Rapti,Hill,Mid-Western,2067/68,2010/11,Temporary Methods,IUD,,4205,Rapti,Hill,Mid-Western
Rolpa,Rapti,Hill,Mid-Western,2067/68,2010/11,Temporary Methods,Norplant,,1198,Rapti,Hill,Mid-Western
Rolpa,Rapti,Hill,Mid-Western,2067/68,2010/11,Permanent method,Sterilization,Male,17401,Rapti,Hill,Mid-Western
Rolpa,Rapti,Hill,Mid-Western,2067/68,2010/11,Permanent method,Sterilization,Female,3538,Rapti,Hill,Mid-Western
Rukum,Rapti,Hill,Mid-Western,2067/68,2010/11,Temporary Methods,Condom,,12,Rapti,Hill,Mid-Western
Rukum,Rapti,Hill,Mid-Western,2067/68,2010/11,Temporary Methods,Pills,,1068,Rapti,Hill,Mid-Western
Rukum,Rapti,Hill,Mid-Western,2067/68,2010/11,Temporary Methods,Depo,,1477,Rapti,Hill,Mid-Western
Rukum,Rapti,Hill,Mid-Western,2067/68,2010/11,Temporary Methods,IUD,,4314,Rapti,Hill,Mid-Western
Rukum,Rapti,Hill,Mid-Western,2067/68,2010/11,Temporary Methods,Norplant,,168,Rapti,Hill,Mid-Western
Rukum,Rapti,Hill,Mid-Western,2067/68,2010/11,Permanent method,Sterilization,Male,7410,Rapti,Hill,Mid-Western
Rukum,Rapti,Hill,Mid-Western,2067/68,2010/11,Permanent method,Sterilization,Female,3198,Rapti,Hill,Mid-Western
Salyan,Rapti,Hill,Mid-Western,2067/68,2010/11,Temporary Methods,Condom,,12,Rapti,Hill,Mid-Western
Salyan,Rapti,Hill,Mid-Western,2067/68,2010/11,Temporary Methods,Pills,,2198,Rapti,Hill,Mid-Western
Salyan,Rapti,Hill,Mid-Western,2067/68,2010/11,Temporary Methods,Depo,,898,Rapti,Hill,Mid-Western
Salyan,Rapti,Hill,Mid-Western,2067/68,2010/11,Temporary Methods,IUD,,4291,Rapti,Hill,Mid-Western
Salyan,Rapti,Hill,Mid-Western,2067/68,2010/11,Temporary Methods,Norplant,,1521,Rapti,Hill,Mid-Western
Salyan,Rapti,Hill,Mid-Western,2067/68,2010/11,Permanent method,Sterilization,Male,10909,Rapti,Hill,Mid-Western
Salyan,Rapti,Hill,Mid-Western,2067/68,2010/11,Permanent method,Sterilization,Female,5623,Rapti,Hill,Mid-Western
Dang,Rapti,Terai,Mid-Western,2067/68,2010/11,Temporary Methods,Condom,,12,Rapti,Terai,Mid-Western
Dang,Rapti,Terai,Mid-Western,2067/68,2010/11,Temporary Methods,Pills,,4469,Rapti,Terai,Mid-Western
Dang,Rapti,Terai,Mid-Western,2067/68,2010/11,Temporary Methods,Depo,,4123,Rapti,Terai,Mid-Western
Dang,Rapti,Terai,Mid-Western,2067/68,2010/11,Temporary Methods,IUD,,10201,Rapti,Terai,Mid-Western
Dang,Rapti,Terai,Mid-Western,2067/68,2010/11,Temporary Methods,Norplant,,4378,Rapti,Terai,Mid-Western
Dang,Rapti,Terai,Mid-Western,2067/68,2010/11,Permanent method,Sterilization,Male,24786,Rapti,Terai,Mid-Western
Dang,Rapti,Terai,Mid-Western,2067/68,2010/11,Permanent method,Sterilization,Female,4016,Rapti,Terai,Mid-Western
Banke,Bheri,Terai,Mid-Western,2067/68,2010/11,Temporary Methods,Condom,,12,Bheri,Terai,Mid-Western
Banke,Bheri,Terai,Mid-Western,2067/68,2010/11,Temporary Methods,Pills,,4638,Bheri,Terai,Mid-Western
Banke,Bheri,Terai,Mid-Western,2067/68,2010/11,Temporary Methods,Depo,,3359,Bheri,Terai,Mid-Western
Banke,Bheri,Terai,Mid-Western,2067/68,2010/11,Temporary Methods,IUD,,8819,Bheri,Terai,Mid-Western
Banke,Bheri,Terai,Mid-Western,2067/68,2010/11,Temporary Methods,Norplant,,3845,Bheri,Terai,Mid-Western
Banke,Bheri,Terai,Mid-Western,2067/68,2010/11,Permanent method,Sterilization,Male,23174,Bheri,Terai,Mid-Western
Banke,Bheri,Terai,Mid-Western,2067/68,2010/11,Permanent method,Sterilization,Female,6229,Bheri,Terai,Mid-Western
Bardiya,Bheri,Terai,Mid-Western,2067/68,2010/11,Temporary Methods,Condom,,12,Bheri,Terai,Mid-Western
Bardiya,Bheri,Terai,Mid-Western,2067/68,2010/11,Temporary Methods,Pills,,5931,Bheri,Terai,Mid-Western
Bardiya,Bheri,Terai,Mid-Western,2067/68,2010/11,Temporary Methods,Depo,,2051,Bheri,Terai,Mid-Western
Bardiya,Bheri,Terai,Mid-Western,2067/68,2010/11,Temporary Methods,IUD,,6524,Bheri,Terai,Mid-Western
Bardiya,Bheri,Terai,Mid-Western,2067/68,2010/11,Temporary Methods,Norplant,,4767,Bheri,Terai,Mid-Western
Bardiya,Bheri,Terai,Mid-Western,2067/68,2010/11,Permanent method,Sterilization,Male,23216,Bheri,Terai,Mid-Western
Bardiya,Bheri,Terai,Mid-Western,2067/68,2010/11,Permanent method,Sterilization,Female,3069,Bheri,Terai,Mid-Western
Surkhet,Bheri,Hill,Mid-Western,2067/68,2010/11,Temporary Methods,Condom,,12,Bheri,Hill,Mid-Western
Surkhet,Bheri,Hill,Mid-Western,2067/68,2010/11,Temporary Methods,Pills,,4161,Bheri,Hill,Mid-Western
Surkhet,Bheri,Hill,Mid-Western,2067/68,2010/11,Temporary Methods,Depo,,2753,Bheri,Hill,Mid-Western
Surkhet,Bheri,Hill,Mid-Western,2067/68,2010/11,Temporary Methods,IUD,,5901,Bheri,Hill,Mid-Western
Surkhet,Bheri,Hill,Mid-Western,2067/68,2010/11,Temporary Methods,Norplant,,2742,Bheri,Hill,Mid-Western
Surkhet,Bheri,Hill,Mid-Western,2067/68,2010/11,Permanent method,Sterilization,Male,17712,Bheri,Hill,Mid-Western
Surkhet,Bheri,Hill,Mid-Western,2067/68,2010/11,Permanent method,Sterilization,Female,12213,Bheri,Hill,Mid-Western
Dailekh,Bheri,Hill,Mid-Western,2067/68,2010/11,Temporary Methods,Condom,,12,Bheri,Hill,Mid-Western
Dailekh,Bheri,Hill,Mid-Western,2067/68,2010/11,Temporary Methods,Pills,,2925,Bheri,Hill,Mid-Western
Dailekh,Bheri,Hill,Mid-Western,2067/68,2010/11,Temporary Methods,Depo,,1612,Bheri,Hill,Mid-Western
Dailekh,Bheri,Hill,Mid-Western,2067/68,2010/11,Temporary Methods,IUD,,3381,Bheri,Hill,Mid-Western
Dailekh,Bheri,Hill,Mid-Western,2067/68,2010/11,Temporary Methods,Norplant,,1063,Bheri,Hill,Mid-Western
