District Name,Zone,Ecological Belt,Development Region,Year (B.S),Year (A.D),Indicator,Sub-Indicator,Value
Sunsari,Kosi,Terai,Eastern,2070/71,2013/14,% of CDD Cases at,VHW/MCHW,11.55
Sunsari,Kosi,Terai,Eastern,2070/71,2013/14,% of CDD Cases at,FCHV,70.23
Dhankuta,Kosi,Hill,Eastern,2070/71,2013/14,CDD Incidence  per 1000,,734.57
Dhankuta,Kosi,Hill,Eastern,2070/71,2013/14,Dehydration (Mild and Severe) among new Cases,,81.99
Dhankuta,Kosi,Hill,Eastern,2070/71,2013/14,Severe Dehydration among new Cases,,0.03
Dhankuta,Kosi,Hill,Eastern,2070/71,2013/14,% Treated With,ORS,99.35
Dhankuta,Kosi,Hill,Eastern,2070/71,2013/14,% Treated With,IV Fluid,0.65
Dhankuta,Kosi,Hill,Eastern,2070/71,2013/14,CDD Case Fatality,IV Fluid,0
Dhankuta,Kosi,Hill,Eastern,2070/71,2013/14,% of CDD Cases at,HF,18.32
Dhankuta,Kosi,Hill,Eastern,2070/71,2013/14,% of CDD Cases at,VHW/MCHW,11.45
Dhankuta,Kosi,Hill,Eastern,2070/71,2013/14,% of CDD Cases at,FCHV,70.23
Teharthum,Kosi,Hill,Eastern,2070/71,2013/14,CDD Incidence  per 1000,,852.47
Teharthum,Kosi,Hill,Eastern,2070/71,2013/14,Dehydration (Mild and Severe) among new Cases,,82.77
Teharthum,Kosi,Hill,Eastern,2070/71,2013/14,Severe Dehydration among new Cases,,0.04
Teharthum,Kosi,Hill,Eastern,2070/71,2013/14,% Treated With,ORS,99.19
Teharthum,Kosi,Hill,Eastern,2070/71,2013/14,% Treated With,IV Fluid,0.81
Teharthum,Kosi,Hill,Eastern,2070/71,2013/14,CDD Case Fatality,IV Fluid,0
Teharthum,Kosi,Hill,Eastern,2070/71,2013/14,% of CDD Cases at,HF,24.85
Teharthum,Kosi,Hill,Eastern,2070/71,2013/14,% of CDD Cases at,VHW/MCHW,13.81
Teharthum,Kosi,Hill,Eastern,2070/71,2013/14,% of CDD Cases at,FCHV,61.34
Sankhuwasabha,Kosi,Mountain,Eastern,2070/71,2013/14,CDD Incidence  per 1000,,462.35
Sankhuwasabha,Kosi,Mountain,Eastern,2070/71,2013/14,Dehydration (Mild and Severe) among new Cases,,65.59
Sankhuwasabha,Kosi,Mountain,Eastern,2070/71,2013/14,Severe Dehydration among new Cases,,0.65
Sankhuwasabha,Kosi,Mountain,Eastern,2070/71,2013/14,% Treated With,ORS,98.5
Sankhuwasabha,Kosi,Mountain,Eastern,2070/71,2013/14,% Treated With,IV Fluid,1.5
Sankhuwasabha,Kosi,Mountain,Eastern,2070/71,2013/14,CDD Case Fatality,IV Fluid,0.01
Sankhuwasabha,Kosi,Mountain,Eastern,2070/71,2013/14,% of CDD Cases at,HF,38.84
Sankhuwasabha,Kosi,Mountain,Eastern,2070/71,2013/14,% of CDD Cases at,VHW/MCHW,8.44
Sankhuwasabha,Kosi,Mountain,Eastern,2070/71,2013/14,% of CDD Cases at,FCHV,52.73
Bhojpur,Kosi,Hill,Eastern,2070/71,2013/14,CDD Incidence  per 1000,,792.95
Bhojpur,Kosi,Hill,Eastern,2070/71,2013/14,Dehydration (Mild and Severe) among new Cases,,79.49
Bhojpur,Kosi,Hill,Eastern,2070/71,2013/14,Severe Dehydration among new Cases,,0.15
Bhojpur,Kosi,Hill,Eastern,2070/71,2013/14,% Treated With,ORS,98.96
Bhojpur,Kosi,Hill,Eastern,2070/71,2013/14,% Treated With,IV Fluid,1.04
Bhojpur,Kosi,Hill,Eastern,2070/71,2013/14,CDD Case Fatality,IV Fluid,0
Bhojpur,Kosi,Hill,Eastern,2070/71,2013/14,% of CDD Cases at,HF,24.47
Bhojpur,Kosi,Hill,Eastern,2070/71,2013/14,% of CDD Cases at,VHW/MCHW,15.61
Bhojpur,Kosi,Hill,Eastern,2070/71,2013/14,% of CDD Cases at,FCHV,59.92
Solukhumbu,Sagarmatha,Mountain,Eastern,2070/71,2013/14,CDD Incidence  per 1000,,1008.84
Solukhumbu,Sagarmatha,Mountain,Eastern,2070/71,2013/14,Dehydration (Mild and Severe) among new Cases,,68.42
Solukhumbu,Sagarmatha,Mountain,Eastern,2070/71,2013/14,Severe Dehydration among new Cases,,0.58
Solukhumbu,Sagarmatha,Mountain,Eastern,2070/71,2013/14,% Treated With,ORS,95.93
Solukhumbu,Sagarmatha,Mountain,Eastern,2070/71,2013/14,% Treated With,IV Fluid,4.07
Solukhumbu,Sagarmatha,Mountain,Eastern,2070/71,2013/14,CDD Case Fatality,IV Fluid,0.01
Solukhumbu,Sagarmatha,Mountain,Eastern,2070/71,2013/14,% of CDD Cases at,HF,34.09
Solukhumbu,Sagarmatha,Mountain,Eastern,2070/71,2013/14,% of CDD Cases at,VHW/MCHW,14.85
Solukhumbu,Sagarmatha,Mountain,Eastern,2070/71,2013/14,% of CDD Cases at,FCHV,51.06
Okhaldhunga,Sagarmatha,Hill,Eastern,2070/71,2013/14,CDD Incidence  per 1000,,1301.63
Okhaldhunga,Sagarmatha,Hill,Eastern,2070/71,2013/14,Dehydration (Mild and Severe) among new Cases,,83.89
Okhaldhunga,Sagarmatha,Hill,Eastern,2070/71,2013/14,Severe Dehydration among new Cases,,0.27
Okhaldhunga,Sagarmatha,Hill,Eastern,2070/71,2013/14,% Treated With,ORS,98.45
Okhaldhunga,Sagarmatha,Hill,Eastern,2070/71,2013/14,% Treated With,IV Fluid,1.55
Okhaldhunga,Sagarmatha,Hill,Eastern,2070/71,2013/14,CDD Case Fatality,IV Fluid,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2070/71,2013/14,% of CDD Cases at,HF,24.02
Okhaldhunga,Sagarmatha,Hill,Eastern,2070/71,2013/14,% of CDD Cases at,VHW/MCHW,13.58
Okhaldhunga,Sagarmatha,Hill,Eastern,2070/71,2013/14,% of CDD Cases at,FCHV,62.4
Khotang,Sagarmatha,Hill,Eastern,2070/71,2013/14,CDD Incidence  per 1000,,742.81
Khotang,Sagarmatha,Hill,Eastern,2070/71,2013/14,Dehydration (Mild and Severe) among new Cases,,79.47
Khotang,Sagarmatha,Hill,Eastern,2070/71,2013/14,Severe Dehydration among new Cases,,0.41
Khotang,Sagarmatha,Hill,Eastern,2070/71,2013/14,% Treated With,ORS,99.48
Khotang,Sagarmatha,Hill,Eastern,2070/71,2013/14,% Treated With,IV Fluid,0.52
Khotang,Sagarmatha,Hill,Eastern,2070/71,2013/14,CDD Case Fatality,IV Fluid,0
Khotang,Sagarmatha,Hill,Eastern,2070/71,2013/14,% of CDD Cases at,HF,30.71
Khotang,Sagarmatha,Hill,Eastern,2070/71,2013/14,% of CDD Cases at,VHW/MCHW,20.96
Khotang,Sagarmatha,Hill,Eastern,2070/71,2013/14,% of CDD Cases at,FCHV,48.33
Udaypur,Sagarmatha,Hill,Eastern,2070/71,2013/14,CDD Incidence  per 1000,,543.5
Udaypur,Sagarmatha,Hill,Eastern,2070/71,2013/14,Dehydration (Mild and Severe) among new Cases,,83.31
Udaypur,Sagarmatha,Hill,Eastern,2070/71,2013/14,Severe Dehydration among new Cases,,0.21
Udaypur,Sagarmatha,Hill,Eastern,2070/71,2013/14,% Treated With,ORS,97.4
Udaypur,Sagarmatha,Hill,Eastern,2070/71,2013/14,% Treated With,IV Fluid,2.6
Udaypur,Sagarmatha,Hill,Eastern,2070/71,2013/14,CDD Case Fatality,IV Fluid,0
Udaypur,Sagarmatha,Hill,Eastern,2070/71,2013/14,% of CDD Cases at,HF,21.64
Udaypur,Sagarmatha,Hill,Eastern,2070/71,2013/14,% of CDD Cases at,VHW/MCHW,10.76
Udaypur,Sagarmatha,Hill,Eastern,2070/71,2013/14,% of CDD Cases at,FCHV,67.59
Saptari,Sagarmatha,Terai,Eastern,2070/71,2013/14,CDD Incidence  per 1000,,699.18
Saptari,Sagarmatha,Terai,Eastern,2070/71,2013/14,Dehydration (Mild and Severe) among new Cases,,76.07
Saptari,Sagarmatha,Terai,Eastern,2070/71,2013/14,Severe Dehydration among new Cases,,0.13
Saptari,Sagarmatha,Terai,Eastern,2070/71,2013/14,% Treated With,ORS,98.82
Saptari,Sagarmatha,Terai,Eastern,2070/71,2013/14,% Treated With,IV Fluid,1.18
Saptari,Sagarmatha,Terai,Eastern,2070/71,2013/14,CDD Case Fatality,IV Fluid,0
Saptari,Sagarmatha,Terai,Eastern,2070/71,2013/14,% of CDD Cases at,HF,31.49
Saptari,Sagarmatha,Terai,Eastern,2070/71,2013/14,% of CDD Cases at,VHW/MCHW,19.52
Saptari,Sagarmatha,Terai,Eastern,2070/71,2013/14,% of CDD Cases at,FCHV,48.98
Siraha,Sagarmatha,Terai,Eastern,2070/71,2013/14,CDD Incidence  per 1000,,603.68
Siraha,Sagarmatha,Terai,Eastern,2070/71,2013/14,Dehydration (Mild and Severe) among new Cases,,80.87
Siraha,Sagarmatha,Terai,Eastern,2070/71,2013/14,Severe Dehydration among new Cases,,0.08
Siraha,Sagarmatha,Terai,Eastern,2070/71,2013/14,% Treated With,ORS,99.41
Siraha,Sagarmatha,Terai,Eastern,2070/71,2013/14,% Treated With,IV Fluid,0.59
Siraha,Sagarmatha,Terai,Eastern,2070/71,2013/14,CDD Case Fatality,IV Fluid,0
Siraha,Sagarmatha,Terai,Eastern,2070/71,2013/14,% of CDD Cases at,HF,29.23
Siraha,Sagarmatha,Terai,Eastern,2070/71,2013/14,% of CDD Cases at,VHW/MCHW,16.89
Siraha,Sagarmatha,Terai,Eastern,2070/71,2013/14,% of CDD Cases at,FCHV,53.88
Dhanusha,Janakpur,Terai,Central,2070/71,2013/14,CDD Incidence  per 1000,,501.07
Dhanusha,Janakpur,Terai,Central,2070/71,2013/14,Dehydration (Mild and Severe) among new Cases,,75.66
Dhanusha,Janakpur,Terai,Central,2070/71,2013/14,Severe Dehydration among new Cases,,0.41
Dhanusha,Janakpur,Terai,Central,2070/71,2013/14,% Treated With,ORS,97.77
Dhanusha,Janakpur,Terai,Central,2070/71,2013/14,% Treated With,IV Fluid,2.23
Dhanusha,Janakpur,Terai,Central,2070/71,2013/14,CDD Case Fatality,IV Fluid,0
Dhanusha,Janakpur,Terai,Central,2070/71,2013/14,% of CDD Cases at,HF,25.83
Dhanusha,Janakpur,Terai,Central,2070/71,2013/14,% of CDD Cases at,VHW/MCHW,22.06
Dhanusha,Janakpur,Terai,Central,2070/71,2013/14,% of CDD Cases at,FCHV,52.1
Mahottari,Janakpur,Terai,Central,2070/71,2013/14,CDD Incidence  per 1000,,461.79
Mahottari,Janakpur,Terai,Central,2070/71,2013/14,Dehydration (Mild and Severe) among new Cases,,82.33
Mahottari,Janakpur,Terai,Central,2070/71,2013/14,Severe Dehydration among new Cases,,0.44
Mahottari,Janakpur,Terai,Central,2070/71,2013/14,% Treated With,ORS,98.51
Mahottari,Janakpur,Terai,Central,2070/71,2013/14,% Treated With,IV Fluid,1.49
Mahottari,Janakpur,Terai,Central,2070/71,2013/14,CDD Case Fatality,IV Fluid,0
Mahottari,Janakpur,Terai,Central,2070/71,2013/14,% of CDD Cases at,HF,26.42
Mahottari,Janakpur,Terai,Central,2070/71,2013/14,% of CDD Cases at,VHW/MCHW,20.98
Mahottari,Janakpur,Terai,Central,2070/71,2013/14,% of CDD Cases at,FCHV,52.6
Sarlahi,Janakpur,Terai,Central,2070/71,2013/14,CDD Incidence  per 1000,,457.25
Sarlahi,Janakpur,Terai,Central,2070/71,2013/14,Dehydration (Mild and Severe) among new Cases,,72.96
Sarlahi,Janakpur,Terai,Central,2070/71,2013/14,Severe Dehydration among new Cases,,0.43
Sarlahi,Janakpur,Terai,Central,2070/71,2013/14,% Treated With,ORS,96.82
Sarlahi,Janakpur,Terai,Central,2070/71,2013/14,% Treated With,IV Fluid,3.18
Sarlahi,Janakpur,Terai,Central,2070/71,2013/14,CDD Case Fatality,IV Fluid,0
Sarlahi,Janakpur,Terai,Central,2070/71,2013/14,% of CDD Cases at,HF,28.17
Sarlahi,Janakpur,Terai,Central,2070/71,2013/14,% of CDD Cases at,VHW/MCHW,21.15
Sarlahi,Janakpur,Terai,Central,2070/71,2013/14,% of CDD Cases at,FCHV,50.67
Sindhuli,Janakpur,Hill,Central,2070/71,2013/14,CDD Incidence  per 1000,,511
Sindhuli,Janakpur,Hill,Central,2070/71,2013/14,Dehydration (Mild and Severe) among new Cases,,87.8
Sindhuli,Janakpur,Hill,Central,2070/71,2013/14,Severe Dehydration among new Cases,,0.27
Sindhuli,Janakpur,Hill,Central,2070/71,2013/14,% Treated With,ORS,97.66
Sindhuli,Janakpur,Hill,Central,2070/71,2013/14,% Treated With,IV Fluid,2.34
Sindhuli,Janakpur,Hill,Central,2070/71,2013/14,CDD Case Fatality,IV Fluid,0
Sindhuli,Janakpur,Hill,Central,2070/71,2013/14,% of CDD Cases at,HF,15.37
Sindhuli,Janakpur,Hill,Central,2070/71,2013/14,% of CDD Cases at,VHW/MCHW,16.85
Sindhuli,Janakpur,Hill,Central,2070/71,2013/14,% of CDD Cases at,FCHV,67.78
Ramechhap,Janakpur,Hill,Central,2070/71,2013/14,CDD Incidence  per 1000,,1106.41
Ramechhap,Janakpur,Hill,Central,2070/71,2013/14,Dehydration (Mild and Severe) among new Cases,,86.67
Ramechhap,Janakpur,Hill,Central,2070/71,2013/14,Severe Dehydration among new Cases,,0.48
Ramechhap,Janakpur,Hill,Central,2070/71,2013/14,% Treated With,ORS,99.33
Ramechhap,Janakpur,Hill,Central,2070/71,2013/14,% Treated With,IV Fluid,0.67
Ramechhap,Janakpur,Hill,Central,2070/71,2013/14,CDD Case Fatality,IV Fluid,0
Ramechhap,Janakpur,Hill,Central,2070/71,2013/14,% of CDD Cases at,HF,13.93
Ramechhap,Janakpur,Hill,Central,2070/71,2013/14,% of CDD Cases at,VHW/MCHW,9.05
Ramechhap,Janakpur,Hill,Central,2070/71,2013/14,% of CDD Cases at,FCHV,77.02
Dolkha,Janakpur,Mountain,Central,2070/71,2013/14,CDD Incidence  per 1000,,1088.06
Dolkha,Janakpur,Mountain,Central,2070/71,2013/14,Dehydration (Mild and Severe) among new Cases,,80.09
Dolkha,Janakpur,Mountain,Central,2070/71,2013/14,Severe Dehydration among new Cases,,0.42
Dolkha,Janakpur,Mountain,Central,2070/71,2013/14,% Treated With,ORS,97.85
Dolkha,Janakpur,Mountain,Central,2070/71,2013/14,% Treated With,IV Fluid,2.15
Dolkha,Janakpur,Mountain,Central,2070/71,2013/14,CDD Case Fatality,IV Fluid,0.01
Dolkha,Janakpur,Mountain,Central,2070/71,2013/14,% of CDD Cases at,HF,22.7
Dolkha,Janakpur,Mountain,Central,2070/71,2013/14,% of CDD Cases at,VHW/MCHW,14.73
Dolkha,Janakpur,Mountain,Central,2070/71,2013/14,% of CDD Cases at,FCHV,62.57
Sindhupalchowk,Bagmati,Mountain,Central,2070/71,2013/14,CDD Incidence  per 1000,,601.26
Sindhupalchowk,Bagmati,Mountain,Central,2070/71,2013/14,Dehydration (Mild and Severe) among new Cases,,82.28
Sindhupalchowk,Bagmati,Mountain,Central,2070/71,2013/14,Severe Dehydration among new Cases,,0.37
Sindhupalchowk,Bagmati,Mountain,Central,2070/71,2013/14,% Treated With,ORS,98.49
Sindhupalchowk,Bagmati,Mountain,Central,2070/71,2013/14,% Treated With,IV Fluid,1.51
Sindhupalchowk,Bagmati,Mountain,Central,2070/71,2013/14,CDD Case Fatality,IV Fluid,0.01
Sindhupalchowk,Bagmati,Mountain,Central,2070/71,2013/14,% of CDD Cases at,HF,20.49
Sindhupalchowk,Bagmati,Mountain,Central,2070/71,2013/14,% of CDD Cases at,VHW/MCHW,17.88
Sindhupalchowk,Bagmati,Mountain,Central,2070/71,2013/14,% of CDD Cases at,FCHV,61.63
Kavre,Bagmati,Hill,Central,2070/71,2013/14,CDD Incidence  per 1000,,850.46
Kavre,Bagmati,Hill,Central,2070/71,2013/14,Dehydration (Mild and Severe) among new Cases,,84.86
Kavre,Bagmati,Hill,Central,2070/71,2013/14,Severe Dehydration among new Cases,,0.04
Kavre,Bagmati,Hill,Central,2070/71,2013/14,% Treated With,ORS,98.77
Kavre,Bagmati,Hill,Central,2070/71,2013/14,% Treated With,IV Fluid,1.23
Kavre,Bagmati,Hill,Central,2070/71,2013/14,CDD Case Fatality,IV Fluid,0
Kavre,Bagmati,Hill,Central,2070/71,2013/14,% of CDD Cases at,HF,17.13
Kavre,Bagmati,Hill,Central,2070/71,2013/14,% of CDD Cases at,VHW/MCHW,13.47
Kavre,Bagmati,Hill,Central,2070/71,2013/14,% of CDD Cases at,FCHV,69.4
Lalitpur,Bagmati,Hill,Central,2070/71,2013/14,CDD Incidence  per 1000,,333.05
Lalitpur,Bagmati,Hill,Central,2070/71,2013/14,Dehydration (Mild and Severe) among new Cases,,56.3
Lalitpur,Bagmati,Hill,Central,2070/71,2013/14,Severe Dehydration among new Cases,,0.15
Lalitpur,Bagmati,Hill,Central,2070/71,2013/14,% Treated With,ORS,99.95
Lalitpur,Bagmati,Hill,Central,2070/71,2013/14,% Treated With,IV Fluid,0.05
Lalitpur,Bagmati,Hill,Central,2070/71,2013/14,CDD Case Fatality,IV Fluid,0
Lalitpur,Bagmati,Hill,Central,2070/71,2013/14,% of CDD Cases at,HF,32.5
Lalitpur,Bagmati,Hill,Central,2070/71,2013/14,% of CDD Cases at,VHW/MCHW,0
Lalitpur,Bagmati,Hill,Central,2070/71,2013/14,% of CDD Cases at,FCHV,67.5
Bhaktapur ,Bagmati,Hill,Central,2070/71,2013/14,CDD Incidence  per 1000,,265.51
Bhaktapur ,Bagmati,Hill,Central,2070/71,2013/14,Dehydration (Mild and Severe) among new Cases,,76.69
Bhaktapur ,Bagmati,Hill,Central,2070/71,2013/14,Severe Dehydration among new Cases,,0
Bhaktapur ,Bagmati,Hill,Central,2070/71,2013/14,% Treated With,ORS,99.28
Bhaktapur ,Bagmati,Hill,Central,2070/71,2013/14,% Treated With,IV Fluid,0.72
Bhaktapur ,Bagmati,Hill,Central,2070/71,2013/14,CDD Case Fatality,IV Fluid,0
Bhaktapur ,Bagmati,Hill,Central,2070/71,2013/14,% of CDD Cases at,HF,23.19
Bhaktapur ,Bagmati,Hill,Central,2070/71,2013/14,% of CDD Cases at,VHW/MCHW,14.46
Bhaktapur ,Bagmati,Hill,Central,2070/71,2013/14,% of CDD Cases at,FCHV,62.35
Kathmandu,Bagmati,Hill,Central,2070/71,2013/14,CDD Incidence  per 1000,,185.64
Kathmandu,Bagmati,Hill,Central,2070/71,2013/14,Dehydration (Mild and Severe) among new Cases,,79.27
Kathmandu,Bagmati,Hill,Central,2070/71,2013/14,Severe Dehydration among new Cases,,0.08
Kathmandu,Bagmati,Hill,Central,2070/71,2013/14,% Treated With,ORS,98.01
Kathmandu,Bagmati,Hill,Central,2070/71,2013/14,% Treated With,IV Fluid,1.99
Kathmandu,Bagmati,Hill,Central,2070/71,2013/14,CDD Case Fatality,IV Fluid,0
Kathmandu,Bagmati,Hill,Central,2070/71,2013/14,% of CDD Cases at,HF,18.66
Kathmandu,Bagmati,Hill,Central,2070/71,2013/14,% of CDD Cases at,VHW/MCHW,13.64
Kathmandu,Bagmati,Hill,Central,2070/71,2013/14,% of CDD Cases at,FCHV,67.7
Nuwakot,Bagmati,Hill,Central,2070/71,2013/14,CDD Incidence  per 1000,,570.11
Nuwakot,Bagmati,Hill,Central,2070/71,2013/14,Dehydration (Mild and Severe) among new Cases,,76.74
Nuwakot,Bagmati,Hill,Central,2070/71,2013/14,Severe Dehydration among new Cases,,0.24
Nuwakot,Bagmati,Hill,Central,2070/71,2013/14,% Treated With,ORS,98.75
Nuwakot,Bagmati,Hill,Central,2070/71,2013/14,% Treated With,IV Fluid,1.25
Nuwakot,Bagmati,Hill,Central,2070/71,2013/14,CDD Case Fatality,IV Fluid,0
Nuwakot,Bagmati,Hill,Central,2070/71,2013/14,% of CDD Cases at,HF,23.08
Nuwakot,Bagmati,Hill,Central,2070/71,2013/14,% of CDD Cases at,VHW/MCHW,23.8
Nuwakot,Bagmati,Hill,Central,2070/71,2013/14,% of CDD Cases at,FCHV,53.11
Rasuwa,Bagmati,Mountain,Central,2070/71,2013/14,CDD Incidence  per 1000,,1210.72
Rasuwa,Bagmati,Mountain,Central,2070/71,2013/14,Dehydration (Mild and Severe) among new Cases,,85.07
Rasuwa,Bagmati,Mountain,Central,2070/71,2013/14,Severe Dehydration among new Cases,,0
Rasuwa,Bagmati,Mountain,Central,2070/71,2013/14,% Treated With,ORS,99.9
Rasuwa,Bagmati,Mountain,Central,2070/71,2013/14,% Treated With,IV Fluid,0.1
Rasuwa,Bagmati,Mountain,Central,2070/71,2013/14,CDD Case Fatality,IV Fluid,0.02
Rasuwa,Bagmati,Mountain,Central,2070/71,2013/14,% of CDD Cases at,HF,20.91
Rasuwa,Bagmati,Mountain,Central,2070/71,2013/14,% of CDD Cases at,VHW/MCHW,15.54
Rasuwa,Bagmati,Mountain,Central,2070/71,2013/14,% of CDD Cases at,FCHV,63.56
Dhading,Bagmati,Hill,Central,2070/71,2013/14,CDD Incidence  per 1000,,776.76
Dhading,Bagmati,Hill,Central,2070/71,2013/14,Dehydration (Mild and Severe) among new Cases,,80.02
Dhading,Bagmati,Hill,Central,2070/71,2013/14,Severe Dehydration among new Cases,,0.34
Dhading,Bagmati,Hill,Central,2070/71,2013/14,% Treated With,ORS,98.55
Dhading,Bagmati,Hill,Central,2070/71,2013/14,% Treated With,IV Fluid,1.45
Dhading,Bagmati,Hill,Central,2070/71,2013/14,CDD Case Fatality,IV Fluid,0
Dhading,Bagmati,Hill,Central,2070/71,2013/14,% of CDD Cases at,HF,23.84
Dhading,Bagmati,Hill,Central,2070/71,2013/14,% of CDD Cases at,VHW/MCHW,13.12
Dhading,Bagmati,Hill,Central,2070/71,2013/14,% of CDD Cases at,FCHV,63.04
Makawanpur,Narayani,Hill,Central,2070/71,2013/14,CDD Incidence  per 1000,,665.76
Makawanpur,Narayani,Hill,Central,2070/71,2013/14,Dehydration (Mild and Severe) among new Cases,,86.79
Makawanpur,Narayani,Hill,Central,2070/71,2013/14,Severe Dehydration among new Cases,,0.19
Makawanpur,Narayani,Hill,Central,2070/71,2013/14,% Treated With,ORS,97.43
Makawanpur,Narayani,Hill,Central,2070/71,2013/14,% Treated With,IV Fluid,2.57
Makawanpur,Narayani,Hill,Central,2070/71,2013/14,CDD Case Fatality,IV Fluid,0
Makawanpur,Narayani,Hill,Central,2070/71,2013/14,% of CDD Cases at,HF,15.06
Makawanpur,Narayani,Hill,Central,2070/71,2013/14,% of CDD Cases at,VHW/MCHW,6.66
Makawanpur,Narayani,Hill,Central,2070/71,2013/14,% of CDD Cases at,FCHV,78.27
Rautahat,Narayani,Terai,Central,2070/71,2013/14,CDD Incidence  per 1000,,484.2
Rautahat,Narayani,Terai,Central,2070/71,2013/14,Dehydration (Mild and Severe) among new Cases,,75.3
Rautahat,Narayani,Terai,Central,2070/71,2013/14,Severe Dehydration among new Cases,,0.51
Rautahat,Narayani,Terai,Central,2070/71,2013/14,% Treated With,ORS,94.67
Rautahat,Narayani,Terai,Central,2070/71,2013/14,% Treated With,IV Fluid,5.33
Rautahat,Narayani,Terai,Central,2070/71,2013/14,CDD Case Fatality,IV Fluid,0
Rautahat,Narayani,Terai,Central,2070/71,2013/14,% of CDD Cases at,HF,33.97
Rautahat,Narayani,Terai,Central,2070/71,2013/14,% of CDD Cases at,VHW/MCHW,17.61
Rautahat,Narayani,Terai,Central,2070/71,2013/14,% of CDD Cases at,FCHV,48.43
Bara,Narayani,Terai,Central,2070/71,2013/14,CDD Incidence  per 1000,,461.68
Bara,Narayani,Terai,Central,2070/71,2013/14,Dehydration (Mild and Severe) among new Cases,,77.14
Bara,Narayani,Terai,Central,2070/71,2013/14,Severe Dehydration among new Cases,,0.08
Bara,Narayani,Terai,Central,2070/71,2013/14,% Treated With,ORS,99.52
Bara,Narayani,Terai,Central,2070/71,2013/14,% Treated With,IV Fluid,0.48
Bara,Narayani,Terai,Central,2070/71,2013/14,CDD Case Fatality,IV Fluid,0
Bara,Narayani,Terai,Central,2070/71,2013/14,% of CDD Cases at,HF,27.35
Bara,Narayani,Terai,Central,2070/71,2013/14,% of CDD Cases at,VHW/MCHW,17.25
Bara,Narayani,Terai,Central,2070/71,2013/14,% of CDD Cases at,FCHV,55.41
Parsa,Narayani,Terai,Central,2070/71,2013/14,CDD Incidence  per 1000,,416.4
Parsa,Narayani,Terai,Central,2070/71,2013/14,Dehydration (Mild and Severe) among new Cases,,64.78
Parsa,Narayani,Terai,Central,2070/71,2013/14,Severe Dehydration among new Cases,,0.43
Parsa,Narayani,Terai,Central,2070/71,2013/14,% Treated With,ORS,96.04
Parsa,Narayani,Terai,Central,2070/71,2013/14,% Treated With,IV Fluid,3.96
Parsa,Narayani,Terai,Central,2070/71,2013/14,CDD Case Fatality,IV Fluid,0
Parsa,Narayani,Terai,Central,2070/71,2013/14,% of CDD Cases at,HF,34.38
Parsa,Narayani,Terai,Central,2070/71,2013/14,% of CDD Cases at,VHW/MCHW,0
Parsa,Narayani,Terai,Central,2070/71,2013/14,% of CDD Cases at,FCHV,65.62
Chitwan,Narayani,Terai,Central,2070/71,2013/14,CDD Incidence  per 1000,,590.37
Chitwan,Narayani,Terai,Central,2070/71,2013/14,Dehydration (Mild and Severe) among new Cases,,78.9
Chitwan,Narayani,Terai,Central,2070/71,2013/14,Severe Dehydration among new Cases,,0.19
Chitwan,Narayani,Terai,Central,2070/71,2013/14,% Treated With,ORS,99.87
Chitwan,Narayani,Terai,Central,2070/71,2013/14,% Treated With,IV Fluid,0.13
Chitwan,Narayani,Terai,Central,2070/71,2013/14,CDD Case Fatality,IV Fluid,0
Chitwan,Narayani,Terai,Central,2070/71,2013/14,% of CDD Cases at,HF,18.25
Chitwan,Narayani,Terai,Central,2070/71,2013/14,% of CDD Cases at,VHW/MCHW,12.97
Chitwan,Narayani,Terai,Central,2070/71,2013/14,% of CDD Cases at,FCHV,68.78
Gorkha,Gandaki,Hill,Western,2070/71,2013/14,CDD Incidence  per 1000,,548.69
Gorkha,Gandaki,Hill,Western,2070/71,2013/14,Dehydration (Mild and Severe) among new Cases,,74.94
Gorkha,Gandaki,Hill,Western,2070/71,2013/14,Severe Dehydration among new Cases,,0
Gorkha,Gandaki,Hill,Western,2070/71,2013/14,% Treated With,ORS,99.02
Gorkha,Gandaki,Hill,Western,2070/71,2013/14,% Treated With,IV Fluid,0.98
Gorkha,Gandaki,Hill,Western,2070/71,2013/14,CDD Case Fatality,IV Fluid,0
Gorkha,Gandaki,Hill,Western,2070/71,2013/14,% of CDD Cases at,HF,28.44
Gorkha,Gandaki,Hill,Western,2070/71,2013/14,% of CDD Cases at,VHW/MCHW,19.64
Gorkha,Gandaki,Hill,Western,2070/71,2013/14,% of CDD Cases at,FCHV,51.91
Lamjung,Gandaki,Hill,Western,2070/71,2013/14,CDD Incidence  per 1000,,975.11
Lamjung,Gandaki,Hill,Western,2070/71,2013/14,Dehydration (Mild and Severe) among new Cases,,84.7
Lamjung,Gandaki,Hill,Western,2070/71,2013/14,Severe Dehydration among new Cases,,0.05
Lamjung,Gandaki,Hill,Western,2070/71,2013/14,% Treated With,ORS,98.69
Lamjung,Gandaki,Hill,Western,2070/71,2013/14,% Treated With,IV Fluid,1.31
Lamjung,Gandaki,Hill,Western,2070/71,2013/14,CDD Case Fatality,IV Fluid,0.02
Lamjung,Gandaki,Hill,Western,2070/71,2013/14,% of CDD Cases at,HF,15.38
Lamjung,Gandaki,Hill,Western,2070/71,2013/14,% of CDD Cases at,VHW/MCHW,12.58
Lamjung,Gandaki,Hill,Western,2070/71,2013/14,% of CDD Cases at,FCHV,72.04
