District Name,Zone,Ecological Belt,Development Region,Year (B.S),Year (A.D),Indicator,Sub-Indicator,Sub-Indicator,Value
Achham,Seti,Hill,Far-Western,2068/69,2011/12,Temporary Methods,Total (Temporary Methods),Total,6856
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Temporary Methods,Condom,,2982
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Temporary Methods,Pills,<20 Years,27
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Temporary Methods,Pills,Err:510,1477
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Temporary Methods,Pills,Total,1504
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Temporary Methods,Depo,<20 Years,45
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Temporary Methods,Depo,Err:510,2420
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Temporary Methods,Depo,Total,2465
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Temporary Methods,IUD,<20 Years,2
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Temporary Methods,IUD,Err:510,91
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Temporary Methods,IUD,Total,93
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Temporary Methods,Implant,<20 Years,0
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Temporary Methods,Implant,Err:510,185
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Temporary Methods,Implant,Total,185
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Temporary Methods,Total (Temporary Methods),Total,7229
Kailali,Seti,Terai,Far-Western,2068/69,2011/12,Temporary Methods,Condom,,7606
Kailali,Seti,Terai,Far-Western,2068/69,2011/12,Temporary Methods,Pills,<20 Years,126
Kailali,Seti,Terai,Far-Western,2068/69,2011/12,Temporary Methods,Pills,Err:510,2433
Kailali,Seti,Terai,Far-Western,2068/69,2011/12,Temporary Methods,Pills,Total,2559
Kailali,Seti,Terai,Far-Western,2068/69,2011/12,Temporary Methods,Depo,<20 Years,448
Kailali,Seti,Terai,Far-Western,2068/69,2011/12,Temporary Methods,Depo,Err:510,6638
Kailali,Seti,Terai,Far-Western,2068/69,2011/12,Temporary Methods,Depo,Total,7086
Kailali,Seti,Terai,Far-Western,2068/69,2011/12,Temporary Methods,IUD,<20 Years,60
Kailali,Seti,Terai,Far-Western,2068/69,2011/12,Temporary Methods,IUD,Err:510,538
Kailali,Seti,Terai,Far-Western,2068/69,2011/12,Temporary Methods,IUD,Total,598
Kailali,Seti,Terai,Far-Western,2068/69,2011/12,Temporary Methods,Implant,<20 Years,17
Kailali,Seti,Terai,Far-Western,2068/69,2011/12,Temporary Methods,Implant,Err:510,750
Kailali,Seti,Terai,Far-Western,2068/69,2011/12,Temporary Methods,Implant,Total,767
Kailali,Seti,Terai,Far-Western,2068/69,2011/12,Temporary Methods,Total (Temporary Methods),Total,18616
Kanchanpur,Mahakali,Terai,Far-Western,2068/69,2011/12,Temporary Methods,Condom,,5361
Kanchanpur,Mahakali,Terai,Far-Western,2068/69,2011/12,Temporary Methods,Pills,<20 Years,287
Kanchanpur,Mahakali,Terai,Far-Western,2068/69,2011/12,Temporary Methods,Pills,Err:510,1451
Kanchanpur,Mahakali,Terai,Far-Western,2068/69,2011/12,Temporary Methods,Pills,Total,1738
Kanchanpur,Mahakali,Terai,Far-Western,2068/69,2011/12,Temporary Methods,Depo,<20 Years,370
Kanchanpur,Mahakali,Terai,Far-Western,2068/69,2011/12,Temporary Methods,Depo,Err:510,3841
Kanchanpur,Mahakali,Terai,Far-Western,2068/69,2011/12,Temporary Methods,Depo,Total,4211
Kanchanpur,Mahakali,Terai,Far-Western,2068/69,2011/12,Temporary Methods,IUD,<20 Years,107
Kanchanpur,Mahakali,Terai,Far-Western,2068/69,2011/12,Temporary Methods,IUD,Err:510,1149
Kanchanpur,Mahakali,Terai,Far-Western,2068/69,2011/12,Temporary Methods,IUD,Total,1256
Kanchanpur,Mahakali,Terai,Far-Western,2068/69,2011/12,Temporary Methods,Implant,<20 Years,10
Kanchanpur,Mahakali,Terai,Far-Western,2068/69,2011/12,Temporary Methods,Implant,Err:510,548
Kanchanpur,Mahakali,Terai,Far-Western,2068/69,2011/12,Temporary Methods,Implant,Total,558
Kanchanpur,Mahakali,Terai,Far-Western,2068/69,2011/12,Temporary Methods,Total (Temporary Methods),Total,13124
Dadeldhura,Mahakali,Hill,Far-Western,2068/69,2011/12,Temporary Methods,Condom,,1294
Dadeldhura,Mahakali,Hill,Far-Western,2068/69,2011/12,Temporary Methods,Pills,<20 Years,67
Dadeldhura,Mahakali,Hill,Far-Western,2068/69,2011/12,Temporary Methods,Pills,Err:510,753
Dadeldhura,Mahakali,Hill,Far-Western,2068/69,2011/12,Temporary Methods,Pills,Total,820
Dadeldhura,Mahakali,Hill,Far-Western,2068/69,2011/12,Temporary Methods,Depo,<20 Years,42
Dadeldhura,Mahakali,Hill,Far-Western,2068/69,2011/12,Temporary Methods,Depo,Err:510,1846
Dadeldhura,Mahakali,Hill,Far-Western,2068/69,2011/12,Temporary Methods,Depo,Total,1888
Dadeldhura,Mahakali,Hill,Far-Western,2068/69,2011/12,Temporary Methods,IUD,<20 Years,83
Dadeldhura,Mahakali,Hill,Far-Western,2068/69,2011/12,Temporary Methods,IUD,Err:510,33
Dadeldhura,Mahakali,Hill,Far-Western,2068/69,2011/12,Temporary Methods,IUD,Total,116
Dadeldhura,Mahakali,Hill,Far-Western,2068/69,2011/12,Temporary Methods,Implant,<20 Years,1
Dadeldhura,Mahakali,Hill,Far-Western,2068/69,2011/12,Temporary Methods,Implant,Err:510,166
Dadeldhura,Mahakali,Hill,Far-Western,2068/69,2011/12,Temporary Methods,Implant,Total,167
Dadeldhura,Mahakali,Hill,Far-Western,2068/69,2011/12,Temporary Methods,Total (Temporary Methods),Total,4285
Baitadi,Mahakali,Hill,Far-Western,2068/69,2011/12,Temporary Methods,Condom,,6070
Baitadi,Mahakali,Hill,Far-Western,2068/69,2011/12,Temporary Methods,Pills,<20 Years,70
Baitadi,Mahakali,Hill,Far-Western,2068/69,2011/12,Temporary Methods,Pills,Err:510,4227
Baitadi,Mahakali,Hill,Far-Western,2068/69,2011/12,Temporary Methods,Pills,Total,4297
Baitadi,Mahakali,Hill,Far-Western,2068/69,2011/12,Temporary Methods,Depo,<20 Years,48
Baitadi,Mahakali,Hill,Far-Western,2068/69,2011/12,Temporary Methods,Depo,Err:510,5590
Baitadi,Mahakali,Hill,Far-Western,2068/69,2011/12,Temporary Methods,Depo,Total,5638
Baitadi,Mahakali,Hill,Far-Western,2068/69,2011/12,Temporary Methods,IUD,<20 Years,5
Baitadi,Mahakali,Hill,Far-Western,2068/69,2011/12,Temporary Methods,IUD,Err:510,305
Baitadi,Mahakali,Hill,Far-Western,2068/69,2011/12,Temporary Methods,IUD,Total,310
Baitadi,Mahakali,Hill,Far-Western,2068/69,2011/12,Temporary Methods,Implant,<20 Years,1
Baitadi,Mahakali,Hill,Far-Western,2068/69,2011/12,Temporary Methods,Implant,Err:510,799
Baitadi,Mahakali,Hill,Far-Western,2068/69,2011/12,Temporary Methods,Implant,Total,800
Baitadi,Mahakali,Hill,Far-Western,2068/69,2011/12,Temporary Methods,Total (Temporary Methods),Total,17115
Darchula,Mahakali,Mountain,Far-Western,2068/69,2011/12,Temporary Methods,Condom,,1018
Darchula,Mahakali,Mountain,Far-Western,2068/69,2011/12,Temporary Methods,Pills,<20 Years,31
Darchula,Mahakali,Mountain,Far-Western,2068/69,2011/12,Temporary Methods,Pills,Err:510,983
Darchula,Mahakali,Mountain,Far-Western,2068/69,2011/12,Temporary Methods,Pills,Total,1014
Darchula,Mahakali,Mountain,Far-Western,2068/69,2011/12,Temporary Methods,Depo,<20 Years,36
Darchula,Mahakali,Mountain,Far-Western,2068/69,2011/12,Temporary Methods,Depo,Err:510,1472
Darchula,Mahakali,Mountain,Far-Western,2068/69,2011/12,Temporary Methods,Depo,Total,1508
Darchula,Mahakali,Mountain,Far-Western,2068/69,2011/12,Temporary Methods,IUD,<20 Years,0
Darchula,Mahakali,Mountain,Far-Western,2068/69,2011/12,Temporary Methods,IUD,Err:510,122
Darchula,Mahakali,Mountain,Far-Western,2068/69,2011/12,Temporary Methods,IUD,Total,122
Darchula,Mahakali,Mountain,Far-Western,2068/69,2011/12,Temporary Methods,Implant,<20 Years,0
Darchula,Mahakali,Mountain,Far-Western,2068/69,2011/12,Temporary Methods,Implant,Err:510,242
Darchula,Mahakali,Mountain,Far-Western,2068/69,2011/12,Temporary Methods,Implant,Total,242
Darchula,Mahakali,Mountain,Far-Western,2068/69,2011/12,Temporary Methods,Total (Temporary Methods),Total,3904
Taplejung,Mechi,Mountain,Eastern,2069/70,2012/13,Temporary Methods,Condom,,738
Taplejung,Mechi,Mountain,Eastern,2069/70,2012/13,Temporary Methods,Pills,<20 Years,93
Taplejung,Mechi,Mountain,Eastern,2069/70,2012/13,Temporary Methods,Pills,Err:510,589
Taplejung,Mechi,Mountain,Eastern,2069/70,2012/13,Temporary Methods,Pills,Total,682
Taplejung,Mechi,Mountain,Eastern,2069/70,2012/13,Temporary Methods,Depo,<20 Years,152
Taplejung,Mechi,Mountain,Eastern,2069/70,2012/13,Temporary Methods,Depo,Err:510,1470
Taplejung,Mechi,Mountain,Eastern,2069/70,2012/13,Temporary Methods,Depo,Total,1622
Taplejung,Mechi,Mountain,Eastern,2069/70,2012/13,Temporary Methods,IUD,<20 Years,13
Taplejung,Mechi,Mountain,Eastern,2069/70,2012/13,Temporary Methods,IUD,Err:510,110
Taplejung,Mechi,Mountain,Eastern,2069/70,2012/13,Temporary Methods,IUD,Total,123
Taplejung,Mechi,Mountain,Eastern,2069/70,2012/13,Temporary Methods,Implant,<20 Years,0
Taplejung,Mechi,Mountain,Eastern,2069/70,2012/13,Temporary Methods,Implant,Err:510,19
Taplejung,Mechi,Mountain,Eastern,2069/70,2012/13,Temporary Methods,Implant,Total,19
Taplejung,Mechi,Mountain,Eastern,2069/70,2012/13,Temporary Methods,Total (Temporary Methods),Total,3184
Panchthar,Mechi,Hill,Eastern,2069/70,2012/13,Temporary Methods,Condom,,1703
Panchthar,Mechi,Hill,Eastern,2069/70,2012/13,Temporary Methods,Pills,<20 Years,67
Panchthar,Mechi,Hill,Eastern,2069/70,2012/13,Temporary Methods,Pills,Err:510,765
Panchthar,Mechi,Hill,Eastern,2069/70,2012/13,Temporary Methods,Pills,Total,832
Panchthar,Mechi,Hill,Eastern,2069/70,2012/13,Temporary Methods,Depo,<20 Years,189
Panchthar,Mechi,Hill,Eastern,2069/70,2012/13,Temporary Methods,Depo,Err:510,2040
Panchthar,Mechi,Hill,Eastern,2069/70,2012/13,Temporary Methods,Depo,Total,2229
Panchthar,Mechi,Hill,Eastern,2069/70,2012/13,Temporary Methods,IUD,<20 Years,0
Panchthar,Mechi,Hill,Eastern,2069/70,2012/13,Temporary Methods,IUD,Err:510,28
Panchthar,Mechi,Hill,Eastern,2069/70,2012/13,Temporary Methods,IUD,Total,28
Panchthar,Mechi,Hill,Eastern,2069/70,2012/13,Temporary Methods,Implant,<20 Years,2
Panchthar,Mechi,Hill,Eastern,2069/70,2012/13,Temporary Methods,Implant,Err:510,191
Panchthar,Mechi,Hill,Eastern,2069/70,2012/13,Temporary Methods,Implant,Total,193
Panchthar,Mechi,Hill,Eastern,2069/70,2012/13,Temporary Methods,Total (Temporary Methods),Total,4985
Ilam,Mechi,Hill,Eastern,2069/70,2012/13,Temporary Methods,Condom,,1804
Ilam,Mechi,Hill,Eastern,2069/70,2012/13,Temporary Methods,Pills,<20 Years,127
Ilam,Mechi,Hill,Eastern,2069/70,2012/13,Temporary Methods,Pills,Err:510,1333
Ilam,Mechi,Hill,Eastern,2069/70,2012/13,Temporary Methods,Pills,Total,1460
Ilam,Mechi,Hill,Eastern,2069/70,2012/13,Temporary Methods,Depo,<20 Years,296
Ilam,Mechi,Hill,Eastern,2069/70,2012/13,Temporary Methods,Depo,Err:510,2524
Ilam,Mechi,Hill,Eastern,2069/70,2012/13,Temporary Methods,Depo,Total,2820
Ilam,Mechi,Hill,Eastern,2069/70,2012/13,Temporary Methods,IUD,<20 Years,3
Ilam,Mechi,Hill,Eastern,2069/70,2012/13,Temporary Methods,IUD,Err:510,325
Ilam,Mechi,Hill,Eastern,2069/70,2012/13,Temporary Methods,IUD,Total,328
Ilam,Mechi,Hill,Eastern,2069/70,2012/13,Temporary Methods,Implant,<20 Years,7
Ilam,Mechi,Hill,Eastern,2069/70,2012/13,Temporary Methods,Implant,Err:510,477
Ilam,Mechi,Hill,Eastern,2069/70,2012/13,Temporary Methods,Implant,Total,484
Ilam,Mechi,Hill,Eastern,2069/70,2012/13,Temporary Methods,Total (Temporary Methods),Total,6896
Jhapa,Mechi,Terai,Eastern,2069/70,2012/13,Temporary Methods,Condom,,5262
Jhapa,Mechi,Terai,Eastern,2069/70,2012/13,Temporary Methods,Pills,<20 Years,340
Jhapa,Mechi,Terai,Eastern,2069/70,2012/13,Temporary Methods,Pills,Err:510,3169
Jhapa,Mechi,Terai,Eastern,2069/70,2012/13,Temporary Methods,Pills,Total,3509
Jhapa,Mechi,Terai,Eastern,2069/70,2012/13,Temporary Methods,Depo,<20 Years,703
Jhapa,Mechi,Terai,Eastern,2069/70,2012/13,Temporary Methods,Depo,Err:510,6810
Jhapa,Mechi,Terai,Eastern,2069/70,2012/13,Temporary Methods,Depo,Total,7513
Jhapa,Mechi,Terai,Eastern,2069/70,2012/13,Temporary Methods,IUD,<20 Years,17
Jhapa,Mechi,Terai,Eastern,2069/70,2012/13,Temporary Methods,IUD,Err:510,464
Jhapa,Mechi,Terai,Eastern,2069/70,2012/13,Temporary Methods,IUD,Total,481
Jhapa,Mechi,Terai,Eastern,2069/70,2012/13,Temporary Methods,Implant,<20 Years,53
Jhapa,Mechi,Terai,Eastern,2069/70,2012/13,Temporary Methods,Implant,Err:510,1667
Jhapa,Mechi,Terai,Eastern,2069/70,2012/13,Temporary Methods,Implant,Total,1720
Jhapa,Mechi,Terai,Eastern,2069/70,2012/13,Temporary Methods,Total (Temporary Methods),Total,18485
Morang,Kosi,Terai,Eastern,2069/70,2012/13,Temporary Methods,Condom,,4145
Morang,Kosi,Terai,Eastern,2069/70,2012/13,Temporary Methods,Pills,<20 Years,1715
Morang,Kosi,Terai,Eastern,2069/70,2012/13,Temporary Methods,Pills,Err:510,2979
Morang,Kosi,Terai,Eastern,2069/70,2012/13,Temporary Methods,Pills,Total,4694
Morang,Kosi,Terai,Eastern,2069/70,2012/13,Temporary Methods,Depo,<20 Years,613
Morang,Kosi,Terai,Eastern,2069/70,2012/13,Temporary Methods,Depo,Err:510,6575
Morang,Kosi,Terai,Eastern,2069/70,2012/13,Temporary Methods,Depo,Total,7188
Morang,Kosi,Terai,Eastern,2069/70,2012/13,Temporary Methods,IUD,<20 Years,228
Morang,Kosi,Terai,Eastern,2069/70,2012/13,Temporary Methods,IUD,Err:510,1415
Morang,Kosi,Terai,Eastern,2069/70,2012/13,Temporary Methods,IUD,Total,1643
Morang,Kosi,Terai,Eastern,2069/70,2012/13,Temporary Methods,Implant,<20 Years,32
Morang,Kosi,Terai,Eastern,2069/70,2012/13,Temporary Methods,Implant,Err:510,787
Morang,Kosi,Terai,Eastern,2069/70,2012/13,Temporary Methods,Implant,Total,819
Morang,Kosi,Terai,Eastern,2069/70,2012/13,Temporary Methods,Total (Temporary Methods),Total,18489
Sunsari,Kosi,Terai,Eastern,2069/70,2012/13,Temporary Methods,Condom,,3757
Sunsari,Kosi,Terai,Eastern,2069/70,2012/13,Temporary Methods,Pills,<20 Years,270
Sunsari,Kosi,Terai,Eastern,2069/70,2012/13,Temporary Methods,Pills,Err:510,1046
Sunsari,Kosi,Terai,Eastern,2069/70,2012/13,Temporary Methods,Pills,Total,1316
Sunsari,Kosi,Terai,Eastern,2069/70,2012/13,Temporary Methods,Depo,<20 Years,526
Sunsari,Kosi,Terai,Eastern,2069/70,2012/13,Temporary Methods,Depo,Err:510,4287
Sunsari,Kosi,Terai,Eastern,2069/70,2012/13,Temporary Methods,Depo,Total,4813
Sunsari,Kosi,Terai,Eastern,2069/70,2012/13,Temporary Methods,IUD,<20 Years,10
Sunsari,Kosi,Terai,Eastern,2069/70,2012/13,Temporary Methods,IUD,Err:510,812
Sunsari,Kosi,Terai,Eastern,2069/70,2012/13,Temporary Methods,IUD,Total,822
Sunsari,Kosi,Terai,Eastern,2069/70,2012/13,Temporary Methods,Implant,<20 Years,13
Sunsari,Kosi,Terai,Eastern,2069/70,2012/13,Temporary Methods,Implant,Err:510,1254
Sunsari,Kosi,Terai,Eastern,2069/70,2012/13,Temporary Methods,Implant,Total,1267
Sunsari,Kosi,Terai,Eastern,2069/70,2012/13,Temporary Methods,Total (Temporary Methods),Total,11975
Dhankuta,Kosi,Hill,Eastern,2069/70,2012/13,Temporary Methods,Condom,,1489
Dhankuta,Kosi,Hill,Eastern,2069/70,2012/13,Temporary Methods,Pills,<20 Years,201
Dhankuta,Kosi,Hill,Eastern,2069/70,2012/13,Temporary Methods,Pills,Err:510,1628
Dhankuta,Kosi,Hill,Eastern,2069/70,2012/13,Temporary Methods,Pills,Total,1829
Dhankuta,Kosi,Hill,Eastern,2069/70,2012/13,Temporary Methods,Depo,<20 Years,154
Dhankuta,Kosi,Hill,Eastern,2069/70,2012/13,Temporary Methods,Depo,Err:510,2176
Dhankuta,Kosi,Hill,Eastern,2069/70,2012/13,Temporary Methods,Depo,Total,2330
Dhankuta,Kosi,Hill,Eastern,2069/70,2012/13,Temporary Methods,IUD,<20 Years,7
Dhankuta,Kosi,Hill,Eastern,2069/70,2012/13,Temporary Methods,IUD,Err:510,144
Dhankuta,Kosi,Hill,Eastern,2069/70,2012/13,Temporary Methods,IUD,Total,151
Dhankuta,Kosi,Hill,Eastern,2069/70,2012/13,Temporary Methods,Implant,<20 Years,27
Dhankuta,Kosi,Hill,Eastern,2069/70,2012/13,Temporary Methods,Implant,Err:510,388
Dhankuta,Kosi,Hill,Eastern,2069/70,2012/13,Temporary Methods,Implant,Total,415
Dhankuta,Kosi,Hill,Eastern,2069/70,2012/13,Temporary Methods,Total (Temporary Methods),Total,6214
Teharthum,Kosi,Hill,Eastern,2069/70,2012/13,Temporary Methods,Condom,,1102
Teharthum,Kosi,Hill,Eastern,2069/70,2012/13,Temporary Methods,Pills,<20 Years,41
Teharthum,Kosi,Hill,Eastern,2069/70,2012/13,Temporary Methods,Pills,Err:510,408
Teharthum,Kosi,Hill,Eastern,2069/70,2012/13,Temporary Methods,Pills,Total,449
Teharthum,Kosi,Hill,Eastern,2069/70,2012/13,Temporary Methods,Depo,<20 Years,97
Teharthum,Kosi,Hill,Eastern,2069/70,2012/13,Temporary Methods,Depo,Err:510,1091
Teharthum,Kosi,Hill,Eastern,2069/70,2012/13,Temporary Methods,Depo,Total,1188
Teharthum,Kosi,Hill,Eastern,2069/70,2012/13,Temporary Methods,IUD,<20 Years,0
Teharthum,Kosi,Hill,Eastern,2069/70,2012/13,Temporary Methods,IUD,Err:510,41
Teharthum,Kosi,Hill,Eastern,2069/70,2012/13,Temporary Methods,IUD,Total,41
Teharthum,Kosi,Hill,Eastern,2069/70,2012/13,Temporary Methods,Implant,<20 Years,1
Teharthum,Kosi,Hill,Eastern,2069/70,2012/13,Temporary Methods,Implant,Err:510,46
Teharthum,Kosi,Hill,Eastern,2069/70,2012/13,Temporary Methods,Implant,Total,47
Teharthum,Kosi,Hill,Eastern,2069/70,2012/13,Temporary Methods,Total (Temporary Methods),Total,2827
Sankhuwasabha,Kosi,Mountain,Eastern,2069/70,2012/13,Temporary Methods,Condom,,1083
Sankhuwasabha,Kosi,Mountain,Eastern,2069/70,2012/13,Temporary Methods,Pills,<20 Years,61
Sankhuwasabha,Kosi,Mountain,Eastern,2069/70,2012/13,Temporary Methods,Pills,Err:510,633
Sankhuwasabha,Kosi,Mountain,Eastern,2069/70,2012/13,Temporary Methods,Pills,Total,694
Sankhuwasabha,Kosi,Mountain,Eastern,2069/70,2012/13,Temporary Methods,Depo,<20 Years,239
Sankhuwasabha,Kosi,Mountain,Eastern,2069/70,2012/13,Temporary Methods,Depo,Err:510,2228
Sankhuwasabha,Kosi,Mountain,Eastern,2069/70,2012/13,Temporary Methods,Depo,Total,2467
Sankhuwasabha,Kosi,Mountain,Eastern,2069/70,2012/13,Temporary Methods,IUD,<20 Years,0
Sankhuwasabha,Kosi,Mountain,Eastern,2069/70,2012/13,Temporary Methods,IUD,Err:510,35
Sankhuwasabha,Kosi,Mountain,Eastern,2069/70,2012/13,Temporary Methods,IUD,Total,35
Sankhuwasabha,Kosi,Mountain,Eastern,2069/70,2012/13,Temporary Methods,Implant,<20 Years,8
Sankhuwasabha,Kosi,Mountain,Eastern,2069/70,2012/13,Temporary Methods,Implant,Err:510,177
Sankhuwasabha,Kosi,Mountain,Eastern,2069/70,2012/13,Temporary Methods,Implant,Total,185
Sankhuwasabha,Kosi,Mountain,Eastern,2069/70,2012/13,Temporary Methods,Total (Temporary Methods),Total,4464
Bhojpur,Kosi,Hill,Eastern,2069/70,2012/13,Temporary Methods,Condom,,1113
Bhojpur,Kosi,Hill,Eastern,2069/70,2012/13,Temporary Methods,Pills,<20 Years,94
Bhojpur,Kosi,Hill,Eastern,2069/70,2012/13,Temporary Methods,Pills,Err:510,410
Bhojpur,Kosi,Hill,Eastern,2069/70,2012/13,Temporary Methods,Pills,Total,504
Bhojpur,Kosi,Hill,Eastern,2069/70,2012/13,Temporary Methods,Depo,<20 Years,129
Bhojpur,Kosi,Hill,Eastern,2069/70,2012/13,Temporary Methods,Depo,Err:510,1080
Bhojpur,Kosi,Hill,Eastern,2069/70,2012/13,Temporary Methods,Depo,Total,1209
Bhojpur,Kosi,Hill,Eastern,2069/70,2012/13,Temporary Methods,IUD,<20 Years,25
Bhojpur,Kosi,Hill,Eastern,2069/70,2012/13,Temporary Methods,IUD,Err:510,9
Bhojpur,Kosi,Hill,Eastern,2069/70,2012/13,Temporary Methods,IUD,Total,34
Bhojpur,Kosi,Hill,Eastern,2069/70,2012/13,Temporary Methods,Implant,<20 Years,1
Bhojpur,Kosi,Hill,Eastern,2069/70,2012/13,Temporary Methods,Implant,Err:510,141
Bhojpur,Kosi,Hill,Eastern,2069/70,2012/13,Temporary Methods,Implant,Total,142
Bhojpur,Kosi,Hill,Eastern,2069/70,2012/13,Temporary Methods,Total (Temporary Methods),Total,3002
Solukhumbu,Sagarmatha,Mountain,Eastern,2069/70,2012/13,Temporary Methods,Condom,,938
Solukhumbu,Sagarmatha,Mountain,Eastern,2069/70,2012/13,Temporary Methods,Pills,<20 Years,55
Solukhumbu,Sagarmatha,Mountain,Eastern,2069/70,2012/13,Temporary Methods,Pills,Err:510,1023
Solukhumbu,Sagarmatha,Mountain,Eastern,2069/70,2012/13,Temporary Methods,Pills,Total,1078
Solukhumbu,Sagarmatha,Mountain,Eastern,2069/70,2012/13,Temporary Methods,Depo,<20 Years,114
Solukhumbu,Sagarmatha,Mountain,Eastern,2069/70,2012/13,Temporary Methods,Depo,Err:510,2830
Solukhumbu,Sagarmatha,Mountain,Eastern,2069/70,2012/13,Temporary Methods,Depo,Total,2944
Solukhumbu,Sagarmatha,Mountain,Eastern,2069/70,2012/13,Temporary Methods,IUD,<20 Years,0
Solukhumbu,Sagarmatha,Mountain,Eastern,2069/70,2012/13,Temporary Methods,IUD,Err:510,80
Solukhumbu,Sagarmatha,Mountain,Eastern,2069/70,2012/13,Temporary Methods,IUD,Total,80
Solukhumbu,Sagarmatha,Mountain,Eastern,2069/70,2012/13,Temporary Methods,Implant,<20 Years,5
Solukhumbu,Sagarmatha,Mountain,Eastern,2069/70,2012/13,Temporary Methods,Implant,Err:510,185
Solukhumbu,Sagarmatha,Mountain,Eastern,2069/70,2012/13,Temporary Methods,Implant,Total,190
Solukhumbu,Sagarmatha,Mountain,Eastern,2069/70,2012/13,Temporary Methods,Total (Temporary Methods),Total,5230
Okhaldhunga,Sagarmatha,Hill,Eastern,2069/70,2012/13,Temporary Methods,Condom,,795
Okhaldhunga,Sagarmatha,Hill,Eastern,2069/70,2012/13,Temporary Methods,Pills,<20 Years,182
Okhaldhunga,Sagarmatha,Hill,Eastern,2069/70,2012/13,Temporary Methods,Pills,Err:510,896
Okhaldhunga,Sagarmatha,Hill,Eastern,2069/70,2012/13,Temporary Methods,Pills,Total,1078
Okhaldhunga,Sagarmatha,Hill,Eastern,2069/70,2012/13,Temporary Methods,Depo,<20 Years,218
Okhaldhunga,Sagarmatha,Hill,Eastern,2069/70,2012/13,Temporary Methods,Depo,Err:510,2000
Okhaldhunga,Sagarmatha,Hill,Eastern,2069/70,2012/13,Temporary Methods,Depo,Total,2218
Okhaldhunga,Sagarmatha,Hill,Eastern,2069/70,2012/13,Temporary Methods,IUD,<20 Years,10
Okhaldhunga,Sagarmatha,Hill,Eastern,2069/70,2012/13,Temporary Methods,IUD,Err:510,18
Okhaldhunga,Sagarmatha,Hill,Eastern,2069/70,2012/13,Temporary Methods,IUD,Total,28
Okhaldhunga,Sagarmatha,Hill,Eastern,2069/70,2012/13,Temporary Methods,Implant,<20 Years,5
Okhaldhunga,Sagarmatha,Hill,Eastern,2069/70,2012/13,Temporary Methods,Implant,Err:510,186
Okhaldhunga,Sagarmatha,Hill,Eastern,2069/70,2012/13,Temporary Methods,Implant,Total,191
Okhaldhunga,Sagarmatha,Hill,Eastern,2069/70,2012/13,Temporary Methods,Total (Temporary Methods),Total,4310
Khotang,Sagarmatha,Hill,Eastern,2069/70,2012/13,Temporary Methods,Condom,,1086
Khotang,Sagarmatha,Hill,Eastern,2069/70,2012/13,Temporary Methods,Pills,<20 Years,153
Khotang,Sagarmatha,Hill,Eastern,2069/70,2012/13,Temporary Methods,Pills,Err:510,1029
Khotang,Sagarmatha,Hill,Eastern,2069/70,2012/13,Temporary Methods,Pills,Total,1182
Khotang,Sagarmatha,Hill,Eastern,2069/70,2012/13,Temporary Methods,Depo,<20 Years,127
Khotang,Sagarmatha,Hill,Eastern,2069/70,2012/13,Temporary Methods,Depo,Err:510,1689
