District,zone,belt,region,Year BS,Year AD,Respiratory problems,Morbidity Number,Zone,Belt,Region
Makwanpur,Narayani,Hill,Central,2067/68,2010/11,Pneumonia,4628.0,Narayani,Hill,Central
Makwanpur,Narayani,Hill,Central,2067/68,2010/11,Sever Pneumonia,204.0,Narayani,Hill,Central
Makwanpur,Narayani,Hill,Central,2067/68,2010/11,Bronchitis,2919.0,Narayani,Hill,Central
Makwanpur,Narayani,Hill,Central,2067/68,2010/11,Asthama,3113.0,Narayani,Hill,Central
Makwanpur,Narayani,Hill,Central,2067/68,2010/11,Viral Influnenza,3337.0,Narayani,Hill,Central
Makwanpur,Narayani,Hill,Central,2067/68,2010/11,Foreign body in respiratory tract,21.0,Narayani,Hill,Central
Rautahat,Narayani,Terai,Central,2067/68,2010/11,"ARI/Lower respiratory
tract Infection",10374.0,Narayani,Terai,Central
Rautahat,Narayani,Terai,Central,2067/68,2010/11,"Upper respiratory tract
Infection",11710.0,Narayani,Terai,Central
Rautahat,Narayani,Terai,Central,2067/68,2010/11,Pneumonia,7517.0,Narayani,Terai,Central
Rautahat,Narayani,Terai,Central,2067/68,2010/11,Sever Pneumonia,425.0,Narayani,Terai,Central
Rautahat,Narayani,Terai,Central,2067/68,2010/11,Bronchitis,6988.0,Narayani,Terai,Central
Rautahat,Narayani,Terai,Central,2067/68,2010/11,Asthama,8805.0,Narayani,Terai,Central
Rautahat,Narayani,Terai,Central,2067/68,2010/11,Viral Influnenza,2036.0,Narayani,Terai,Central
Rautahat,Narayani,Terai,Central,2067/68,2010/11,Foreign body in respiratory tract,335.0,Narayani,Terai,Central
Bara,Narayani,Terai,Central,2067/68,2010/11,"ARI/Lower respiratory
tract Infection",16742.0,Narayani,Terai,Central
Bara,Narayani,Terai,Central,2067/68,2010/11,"Upper respiratory tract
Infection",16408.0,Narayani,Terai,Central
Bara,Narayani,Terai,Central,2067/68,2010/11,Pneumonia,6251.0,Narayani,Terai,Central
Bara,Narayani,Terai,Central,2067/68,2010/11,Sever Pneumonia,354.0,Narayani,Terai,Central
Bara,Narayani,Terai,Central,2067/68,2010/11,Bronchitis,9128.0,Narayani,Terai,Central
Bara,Narayani,Terai,Central,2067/68,2010/11,Asthama,10105.0,Narayani,Terai,Central
Bara,Narayani,Terai,Central,2067/68,2010/11,Viral Influnenza,2212.0,Narayani,Terai,Central
Bara,Narayani,Terai,Central,2067/68,2010/11,Foreign body in respiratory tract,120.0,Narayani,Terai,Central
Parsa,Narayani,Terai,Central,2067/68,2010/11,"ARI/Lower respiratory
tract Infection",0.0,Narayani,Terai,Central
Parsa,Narayani,Terai,Central,2067/68,2010/11,"Upper respiratory tract
Infection",0.0,Narayani,Terai,Central
Parsa,Narayani,Terai,Central,2067/68,2010/11,Pneumonia,0.0,Narayani,Terai,Central
Parsa,Narayani,Terai,Central,2067/68,2010/11,Sever Pneumonia,0.0,Narayani,Terai,Central
Parsa,Narayani,Terai,Central,2067/68,2010/11,Bronchitis,0.0,Narayani,Terai,Central
Parsa,Narayani,Terai,Central,2067/68,2010/11,Asthama,0.0,Narayani,Terai,Central
Parsa,Narayani,Terai,Central,2067/68,2010/11,Viral Influnenza,0.0,Narayani,Terai,Central
Parsa,Narayani,Terai,Central,2067/68,2010/11,Foreign body in respiratory tract,0.0,Narayani,Terai,Central
Chitawan,Narayani,Terai,Central,2067/68,2010/11,"ARI/Lower respiratory
tract Infection",15552.0,Narayani,Terai,Central
Chitawan,Narayani,Terai,Central,2067/68,2010/11,"Upper respiratory tract
Infection",16963.0,Narayani,Terai,Central
Chitawan,Narayani,Terai,Central,2067/68,2010/11,Pneumonia,9457.0,Narayani,Terai,Central
Chitawan,Narayani,Terai,Central,2067/68,2010/11,Sever Pneumonia,299.0,Narayani,Terai,Central
Chitawan,Narayani,Terai,Central,2067/68,2010/11,Bronchitis,4120.0,Narayani,Terai,Central
Chitawan,Narayani,Terai,Central,2067/68,2010/11,Asthama,9072.0,Narayani,Terai,Central
Chitawan,Narayani,Terai,Central,2067/68,2010/11,Viral Influnenza,7346.0,Narayani,Terai,Central
Chitawan,Narayani,Terai,Central,2067/68,2010/11,Foreign body in respiratory tract,630.0,Narayani,Terai,Central
Gorkha,Gandaki,Hill,Western,2067/68,2010/11,"ARI/Lower respiratory
tract Infection",12663.0,Gandaki,Hill,Western
Gorkha,Gandaki,Hill,Western,2067/68,2010/11,"Upper respiratory tract
Infection",14914.0,Gandaki,Hill,Western
Gorkha,Gandaki,Hill,Western,2067/68,2010/11,Pneumonia,7495.0,Gandaki,Hill,Western
Gorkha,Gandaki,Hill,Western,2067/68,2010/11,Sever Pneumonia,244.0,Gandaki,Hill,Western
Gorkha,Gandaki,Hill,Western,2067/68,2010/11,Bronchitis,3675.0,Gandaki,Hill,Western
Gorkha,Gandaki,Hill,Western,2067/68,2010/11,Asthama,4437.0,Gandaki,Hill,Western
Gorkha,Gandaki,Hill,Western,2067/68,2010/11,Viral Influnenza,6120.0,Gandaki,Hill,Western
Gorkha,Gandaki,Hill,Western,2067/68,2010/11,Foreign body in respiratory tract,74.0,Gandaki,Hill,Western
Lamjung,Gandaki,Hill,Western,2067/68,2010/11,"ARI/Lower respiratory
tract Infection",7244.0,Gandaki,Hill,Western
Lamjung,Gandaki,Hill,Western,2067/68,2010/11,"Upper respiratory tract
Infection",6546.0,Gandaki,Hill,Western
Lamjung,Gandaki,Hill,Western,2067/68,2010/11,Pneumonia,4086.0,Gandaki,Hill,Western
Lamjung,Gandaki,Hill,Western,2067/68,2010/11,Sever Pneumonia,144.0,Gandaki,Hill,Western
Lamjung,Gandaki,Hill,Western,2067/68,2010/11,Bronchitis,3138.0,Gandaki,Hill,Western
Lamjung,Gandaki,Hill,Western,2067/68,2010/11,Asthama,4667.0,Gandaki,Hill,Western
Lamjung,Gandaki,Hill,Western,2067/68,2010/11,Viral Influnenza,3012.0,Gandaki,Hill,Western
Lamjung,Gandaki,Hill,Western,2067/68,2010/11,Foreign body in respiratory tract,80.0,Gandaki,Hill,Western
Tanahu,Gandaki,Hill,Western,2067/68,2010/11,"ARI/Lower respiratory
tract Infection",10454.0,Gandaki,Hill,Western
Tanahu,Gandaki,Hill,Western,2067/68,2010/11,"Upper respiratory tract
Infection",8656.0,Gandaki,Hill,Western
Tanahu,Gandaki,Hill,Western,2067/68,2010/11,Pneumonia,2417.0,Gandaki,Hill,Western
Tanahu,Gandaki,Hill,Western,2067/68,2010/11,Sever Pneumonia,86.0,Gandaki,Hill,Western
Tanahu,Gandaki,Hill,Western,2067/68,2010/11,Bronchitis,2301.0,Gandaki,Hill,Western
Tanahu,Gandaki,Hill,Western,2067/68,2010/11,Asthama,3707.0,Gandaki,Hill,Western
Tanahu,Gandaki,Hill,Western,2067/68,2010/11,Viral Influnenza,2834.0,Gandaki,Hill,Western
Tanahu,Gandaki,Hill,Western,2067/68,2010/11,Foreign body in respiratory tract,124.0,Gandaki,Hill,Western
Syangja,Gandaki,Hill,Western,2067/68,2010/11,"ARI/Lower respiratory
tract Infection",22932.0,Gandaki,Hill,Western
Syangja,Gandaki,Hill,Western,2067/68,2010/11,"Upper respiratory tract
Infection",16691.0,Gandaki,Hill,Western
Syangja,Gandaki,Hill,Western,2067/68,2010/11,Pneumonia,5205.0,Gandaki,Hill,Western
Syangja,Gandaki,Hill,Western,2067/68,2010/11,Sever Pneumonia,238.0,Gandaki,Hill,Western
Syangja,Gandaki,Hill,Western,2067/68,2010/11,Bronchitis,5640.0,Gandaki,Hill,Western
Syangja,Gandaki,Hill,Western,2067/68,2010/11,Asthama,7034.0,Gandaki,Hill,Western
Syangja,Gandaki,Hill,Western,2067/68,2010/11,Viral Influnenza,3510.0,Gandaki,Hill,Western
Syangja,Gandaki,Hill,Western,2067/68,2010/11,Foreign body in respiratory tract,72.0,Gandaki,Hill,Western
Kaski,Gandaki,Hill,Western,2067/68,2010/11,"ARI/Lower respiratory
tract Infection",25316.0,Gandaki,Hill,Western
Kaski,Gandaki,Hill,Western,2067/68,2010/11,"Upper respiratory tract
Infection",22342.0,Gandaki,Hill,Western
Kaski,Gandaki,Hill,Western,2067/68,2010/11,Pneumonia,4655.0,Gandaki,Hill,Western
Kaski,Gandaki,Hill,Western,2067/68,2010/11,Sever Pneumonia,208.0,Gandaki,Hill,Western
Kaski,Gandaki,Hill,Western,2067/68,2010/11,Bronchitis,5468.0,Gandaki,Hill,Western
Kaski,Gandaki,Hill,Western,2067/68,2010/11,Asthama,6290.0,Gandaki,Hill,Western
Kaski,Gandaki,Hill,Western,2067/68,2010/11,Viral Influnenza,4972.0,Gandaki,Hill,Western
Kaski,Gandaki,Hill,Western,2067/68,2010/11,Foreign body in respiratory tract,609.0,Gandaki,Hill,Western
Manang,Gandaki,Mountain,Western,2067/68,2010/11,"ARI/Lower respiratory
tract Infection",659.0,Gandaki,Mountain,Western
Manang,Gandaki,Mountain,Western,2067/68,2010/11,"Upper respiratory tract
Infection",645.0,Gandaki,Mountain,Western
Manang,Gandaki,Mountain,Western,2067/68,2010/11,Pneumonia,165.0,Gandaki,Mountain,Western
Manang,Gandaki,Mountain,Western,2067/68,2010/11,Sever Pneumonia,2.0,Gandaki,Mountain,Western
Manang,Gandaki,Mountain,Western,2067/68,2010/11,Bronchitis,197.0,Gandaki,Mountain,Western
Manang,Gandaki,Mountain,Western,2067/68,2010/11,Asthama,142.0,Gandaki,Mountain,Western
Manang,Gandaki,Mountain,Western,2067/68,2010/11,Viral Influnenza,52.0,Gandaki,Mountain,Western
Manang,Gandaki,Mountain,Western,2067/68,2010/11,Foreign body in respiratory tract,6.0,Gandaki,Mountain,Western
Mustang,Dhawalagiri,Mountain,Western,2067/68,2010/11,"ARI/Lower respiratory
tract Infection",2141.0,Dhawalagiri,Mountain,Western
Mustang,Dhawalagiri,Mountain,Western,2067/68,2010/11,"Upper respiratory tract
Infection",3350.0,Dhawalagiri,Mountain,Western
Mustang,Dhawalagiri,Mountain,Western,2067/68,2010/11,Pneumonia,292.0,Dhawalagiri,Mountain,Western
Mustang,Dhawalagiri,Mountain,Western,2067/68,2010/11,Sever Pneumonia,0.0,Dhawalagiri,Mountain,Western
Mustang,Dhawalagiri,Mountain,Western,2067/68,2010/11,Bronchitis,63.0,Dhawalagiri,Mountain,Western
Mustang,Dhawalagiri,Mountain,Western,2067/68,2010/11,Asthama,121.0,Dhawalagiri,Mountain,Western
Mustang,Dhawalagiri,Mountain,Western,2067/68,2010/11,Viral Influnenza,244.0,Dhawalagiri,Mountain,Western
Mustang,Dhawalagiri,Mountain,Western,2067/68,2010/11,Foreign body in respiratory tract,9.0,Dhawalagiri,Mountain,Western
Myagdi,Dhawalagiri,Hill,Western,2067/68,2010/11,"ARI/Lower respiratory
tract Infection",8385.0,Dhawalagiri,Hill,Western
Myagdi,Dhawalagiri,Hill,Western,2067/68,2010/11,"Upper respiratory tract
Infection",8676.0,Dhawalagiri,Hill,Western
Myagdi,Dhawalagiri,Hill,Western,2067/68,2010/11,Pneumonia,2296.0,Dhawalagiri,Hill,Western
Myagdi,Dhawalagiri,Hill,Western,2067/68,2010/11,Sever Pneumonia,105.0,Dhawalagiri,Hill,Western
Myagdi,Dhawalagiri,Hill,Western,2067/68,2010/11,Bronchitis,1321.0,Dhawalagiri,Hill,Western
Myagdi,Dhawalagiri,Hill,Western,2067/68,2010/11,Asthama,1413.0,Dhawalagiri,Hill,Western
Myagdi,Dhawalagiri,Hill,Western,2067/68,2010/11,Viral Influnenza,3916.0,Dhawalagiri,Hill,Western
Myagdi,Dhawalagiri,Hill,Western,2067/68,2010/11,Foreign body in respiratory tract,70.0,Dhawalagiri,Hill,Western
Parbat,Dhawalagiri,Hill,Western,2067/68,2010/11,"ARI/Lower respiratory
tract Infection",17935.0,Dhawalagiri,Hill,Western
Parbat,Dhawalagiri,Hill,Western,2067/68,2010/11,"Upper respiratory tract
Infection",19342.0,Dhawalagiri,Hill,Western
Parbat,Dhawalagiri,Hill,Western,2067/68,2010/11,Pneumonia,5525.0,Dhawalagiri,Hill,Western
Parbat,Dhawalagiri,Hill,Western,2067/68,2010/11,Sever Pneumonia,139.0,Dhawalagiri,Hill,Western
Parbat,Dhawalagiri,Hill,Western,2067/68,2010/11,Bronchitis,3121.0,Dhawalagiri,Hill,Western
Parbat,Dhawalagiri,Hill,Western,2067/68,2010/11,Asthama,3525.0,Dhawalagiri,Hill,Western
Parbat,Dhawalagiri,Hill,Western,2067/68,2010/11,Viral Influnenza,3408.0,Dhawalagiri,Hill,Western
Parbat,Dhawalagiri,Hill,Western,2067/68,2010/11,Foreign body in respiratory tract,49.0,Dhawalagiri,Hill,Western
Baglung,Dhawalagiri,Hill,Western,2067/68,2010/11,"ARI/Lower respiratory
tract Infection",17466.0,Dhawalagiri,Hill,Western
Baglung,Dhawalagiri,Hill,Western,2067/68,2010/11,"Upper respiratory tract
Infection",22163.0,Dhawalagiri,Hill,Western
Baglung,Dhawalagiri,Hill,Western,2067/68,2010/11,Pneumonia,6632.0,Dhawalagiri,Hill,Western
Baglung,Dhawalagiri,Hill,Western,2067/68,2010/11,Sever Pneumonia,400.0,Dhawalagiri,Hill,Western
Baglung,Dhawalagiri,Hill,Western,2067/68,2010/11,Bronchitis,4671.0,Dhawalagiri,Hill,Western
Baglung,Dhawalagiri,Hill,Western,2067/68,2010/11,Asthama,2500.0,Dhawalagiri,Hill,Western
Baglung,Dhawalagiri,Hill,Western,2067/68,2010/11,Viral Influnenza,2544.0,Dhawalagiri,Hill,Western
Baglung,Dhawalagiri,Hill,Western,2067/68,2010/11,Foreign body in respiratory tract,231.0,Dhawalagiri,Hill,Western
Gulmi,Lumbini,Hill,Western,2067/68,2010/11,"ARI/Lower respiratory
tract Infection",26328.0,Lumbini,Hill,Western
Gulmi,Lumbini,Hill,Western,2067/68,2010/11,"Upper respiratory tract
Infection",19391.0,Lumbini,Hill,Western
Gulmi,Lumbini,Hill,Western,2067/68,2010/11,Pneumonia,10246.0,Lumbini,Hill,Western
Gulmi,Lumbini,Hill,Western,2067/68,2010/11,Sever Pneumonia,519.0,Lumbini,Hill,Western
Gulmi,Lumbini,Hill,Western,2067/68,2010/11,Bronchitis,9200.0,Lumbini,Hill,Western
Gulmi,Lumbini,Hill,Western,2067/68,2010/11,Asthama,6439.0,Lumbini,Hill,Western
Gulmi,Lumbini,Hill,Western,2067/68,2010/11,Viral Influnenza,7713.0,Lumbini,Hill,Western
Gulmi,Lumbini,Hill,Western,2067/68,2010/11,Foreign body in respiratory tract,299.0,Lumbini,Hill,Western
Palpa,Lumbini,Hill,Western,2067/68,2010/11,"ARI/Lower respiratory
tract Infection",15285.0,Lumbini,Hill,Western
Palpa,Lumbini,Hill,Western,2067/68,2010/11,"Upper respiratory tract
Infection",13082.0,Lumbini,Hill,Western
Palpa,Lumbini,Hill,Western,2067/68,2010/11,Pneumonia,6236.0,Lumbini,Hill,Western
Palpa,Lumbini,Hill,Western,2067/68,2010/11,Sever Pneumonia,123.0,Lumbini,Hill,Western
Palpa,Lumbini,Hill,Western,2067/68,2010/11,Bronchitis,6685.0,Lumbini,Hill,Western
Palpa,Lumbini,Hill,Western,2067/68,2010/11,Asthama,6813.0,Lumbini,Hill,Western
Palpa,Lumbini,Hill,Western,2067/68,2010/11,Viral Influnenza,4094.0,Lumbini,Hill,Western
Palpa,Lumbini,Hill,Western,2067/68,2010/11,Foreign body in respiratory tract,67.0,Lumbini,Hill,Western
Nawalparasi,Lumbini,Terai,Western,2067/68,2010/11,"ARI/Lower respiratory
tract Infection",22699.0,Lumbini,Terai,Western
Nawalparasi,Lumbini,Terai,Western,2067/68,2010/11,"Upper respiratory tract
Infection",25136.0,Lumbini,Terai,Western
Nawalparasi,Lumbini,Terai,Western,2067/68,2010/11,Pneumonia,10309.0,Lumbini,Terai,Western
Nawalparasi,Lumbini,Terai,Western,2067/68,2010/11,Sever Pneumonia,209.0,Lumbini,Terai,Western
Nawalparasi,Lumbini,Terai,Western,2067/68,2010/11,Bronchitis,5083.0,Lumbini,Terai,Western
Nawalparasi,Lumbini,Terai,Western,2067/68,2010/11,Asthama,7379.0,Lumbini,Terai,Western
Nawalparasi,Lumbini,Terai,Western,2067/68,2010/11,Viral Influnenza,1964.0,Lumbini,Terai,Western
Nawalparasi,Lumbini,Terai,Western,2067/68,2010/11,Foreign body in respiratory tract,89.0,Lumbini,Terai,Western
Rupandehi,Lumbini,Terai,Western,2067/68,2010/11,"ARI/Lower respiratory
tract Infection",0.0,Lumbini,Terai,Western
Rupandehi,Lumbini,Terai,Western,2067/68,2010/11,"Upper respiratory tract
Infection",0.0,Lumbini,Terai,Western
Rupandehi,Lumbini,Terai,Western,2067/68,2010/11,Pneumonia,0.0,Lumbini,Terai,Western
Rupandehi,Lumbini,Terai,Western,2067/68,2010/11,Sever Pneumonia,0.0,Lumbini,Terai,Western
Rupandehi,Lumbini,Terai,Western,2067/68,2010/11,Bronchitis,0.0,Lumbini,Terai,Western
Rupandehi,Lumbini,Terai,Western,2067/68,2010/11,Asthama,0.0,Lumbini,Terai,Western
Rupandehi,Lumbini,Terai,Western,2067/68,2010/11,Viral Influnenza,0.0,Lumbini,Terai,Western
Rupandehi,Lumbini,Terai,Western,2067/68,2010/11,Foreign body in respiratory tract,0.0,Lumbini,Terai,Western
Kapilbastu,Lumbini,Terai,Western,2067/68,2010/11,"ARI/Lower respiratory
tract Infection",15969.0,Lumbini,Terai,Western
Kapilbastu,Lumbini,Terai,Western,2067/68,2010/11,"Upper respiratory tract
Infection",20758.0,Lumbini,Terai,Western
Kapilbastu,Lumbini,Terai,Western,2067/68,2010/11,Pneumonia,8081.0,Lumbini,Terai,Western
Kapilbastu,Lumbini,Terai,Western,2067/68,2010/11,Sever Pneumonia,1036.0,Lumbini,Terai,Western
Kapilbastu,Lumbini,Terai,Western,2067/68,2010/11,Bronchitis,9069.0,Lumbini,Terai,Western
Kapilbastu,Lumbini,Terai,Western,2067/68,2010/11,Asthama,9102.0,Lumbini,Terai,Western
Kapilbastu,Lumbini,Terai,Western,2067/68,2010/11,Viral Influnenza,2523.0,Lumbini,Terai,Western
Kapilbastu,Lumbini,Terai,Western,2067/68,2010/11,Foreign body in respiratory tract,564.0,Lumbini,Terai,Western
Arghakhanchi,Lumbini,Hill,Western,2067/68,2010/11,"ARI/Lower respiratory
tract Infection",9668.0,Lumbini,Hill,Western
Arghakhanchi,Lumbini,Hill,Western,2067/68,2010/11,"Upper respiratory tract
Infection",7581.0,Lumbini,Hill,Western
Arghakhanchi,Lumbini,Hill,Western,2067/68,2010/11,Pneumonia,6266.0,Lumbini,Hill,Western
Arghakhanchi,Lumbini,Hill,Western,2067/68,2010/11,Sever Pneumonia,168.0,Lumbini,Hill,Western
Arghakhanchi,Lumbini,Hill,Western,2067/68,2010/11,Bronchitis,4876.0,Lumbini,Hill,Western
Arghakhanchi,Lumbini,Hill,Western,2067/68,2010/11,Asthama,4299.0,Lumbini,Hill,Western
Arghakhanchi,Lumbini,Hill,Western,2067/68,2010/11,Viral Influnenza,2442.0,Lumbini,Hill,Western
Arghakhanchi,Lumbini,Hill,Western,2067/68,2010/11,Foreign body in respiratory tract,124.0,Lumbini,Hill,Western
Pyuthan,Rapti,Hill,Mid-Western,2067/68,2010/11,"ARI/Lower respiratory
tract Infection",9817.0,Rapti,Hill,Mid-Western
Pyuthan,Rapti,Hill,Mid-Western,2067/68,2010/11,"Upper respiratory tract
Infection",12117.0,Rapti,Hill,Mid-Western
Pyuthan,Rapti,Hill,Mid-Western,2067/68,2010/11,Pneumonia,6529.0,Rapti,Hill,Mid-Western
Pyuthan,Rapti,Hill,Mid-Western,2067/68,2010/11,Sever Pneumonia,420.0,Rapti,Hill,Mid-Western
Pyuthan,Rapti,Hill,Mid-Western,2067/68,2010/11,Bronchitis,4366.0,Rapti,Hill,Mid-Western
Pyuthan,Rapti,Hill,Mid-Western,2067/68,2010/11,Asthama,4727.0,Rapti,Hill,Mid-Western
Pyuthan,Rapti,Hill,Mid-Western,2067/68,2010/11,Viral Influnenza,103.0,Rapti,Hill,Mid-Western
Pyuthan,Rapti,Hill,Mid-Western,2067/68,2010/11,Foreign body in respiratory tract,38.0,Rapti,Hill,Mid-Western
Rolpa,Rapti,Hill,Mid-Western,2067/68,2010/11,"ARI/Lower respiratory
tract Infection",11114.0,Rapti,Hill,Mid-Western
Rolpa,Rapti,Hill,Mid-Western,2067/68,2010/11,"Upper respiratory tract
Infection",9638.0,Rapti,Hill,Mid-Western
Rolpa,Rapti,Hill,Mid-Western,2067/68,2010/11,Pneumonia,5977.0,Rapti,Hill,Mid-Western
Rolpa,Rapti,Hill,Mid-Western,2067/68,2010/11,Sever Pneumonia,167.0,Rapti,Hill,Mid-Western
Rolpa,Rapti,Hill,Mid-Western,2067/68,2010/11,Bronchitis,2528.0,Rapti,Hill,Mid-Western
Rolpa,Rapti,Hill,Mid-Western,2067/68,2010/11,Asthama,3040.0,Rapti,Hill,Mid-Western
Rolpa,Rapti,Hill,Mid-Western,2067/68,2010/11,Viral Influnenza,384.0,Rapti,Hill,Mid-Western
Rolpa,Rapti,Hill,Mid-Western,2067/68,2010/11,Foreign body in respiratory tract,44.0,Rapti,Hill,Mid-Western
Rukum,Rapti,Hill,Mid-Western,2067/68,2010/11,"ARI/Lower respiratory
tract Infection",11619.0,Rapti,Hill,Mid-Western
Rukum,Rapti,Hill,Mid-Western,2067/68,2010/11,"Upper respiratory tract
Infection",10467.0,Rapti,Hill,Mid-Western
Rukum,Rapti,Hill,Mid-Western,2067/68,2010/11,Pneumonia,5931.0,Rapti,Hill,Mid-Western
Rukum,Rapti,Hill,Mid-Western,2067/68,2010/11,Sever Pneumonia,646.0,Rapti,Hill,Mid-Western
Rukum,Rapti,Hill,Mid-Western,2067/68,2010/11,Bronchitis,4310.0,Rapti,Hill,Mid-Western
Rukum,Rapti,Hill,Mid-Western,2067/68,2010/11,Asthama,3303.0,Rapti,Hill,Mid-Western
Rukum,Rapti,Hill,Mid-Western,2067/68,2010/11,Viral Influnenza,164.0,Rapti,Hill,Mid-Western
Rukum,Rapti,Hill,Mid-Western,2067/68,2010/11,Foreign body in respiratory tract,63.0,Rapti,Hill,Mid-Western
Salyan,Rapti,Hill,Mid-Western,2067/68,2010/11,"ARI/Lower respiratory
tract Infection",13642.0,Rapti,Hill,Mid-Western
Salyan,Rapti,Hill,Mid-Western,2067/68,2010/11,"Upper respiratory tract
Infection",12816.0,Rapti,Hill,Mid-Western
Salyan,Rapti,Hill,Mid-Western,2067/68,2010/11,Pneumonia,5891.0,Rapti,Hill,Mid-Western
Salyan,Rapti,Hill,Mid-Western,2067/68,2010/11,Sever Pneumonia,638.0,Rapti,Hill,Mid-Western
Salyan,Rapti,Hill,Mid-Western,2067/68,2010/11,Bronchitis,3411.0,Rapti,Hill,Mid-Western
Salyan,Rapti,Hill,Mid-Western,2067/68,2010/11,Asthama,6136.0,Rapti,Hill,Mid-Western
Salyan,Rapti,Hill,Mid-Western,2067/68,2010/11,Viral Influnenza,677.0,Rapti,Hill,Mid-Western
Salyan,Rapti,Hill,Mid-Western,2067/68,2010/11,Foreign body in respiratory tract,39.0,Rapti,Hill,Mid-Western
Dang,Rapti,Terai,Mid-Western,2067/68,2010/11,"ARI/Lower respiratory
tract Infection",17187.0,Rapti,Terai,Mid-Western
Dang,Rapti,Terai,Mid-Western,2067/68,2010/11,"Upper respiratory tract
Infection",16331.0,Rapti,Terai,Mid-Western
Dang,Rapti,Terai,Mid-Western,2067/68,2010/11,Pneumonia,7474.0,Rapti,Terai,Mid-Western
Dang,Rapti,Terai,Mid-Western,2067/68,2010/11,Sever Pneumonia,475.0,Rapti,Terai,Mid-Western
Dang,Rapti,Terai,Mid-Western,2067/68,2010/11,Bronchitis,5494.0,Rapti,Terai,Mid-Western
Dang,Rapti,Terai,Mid-Western,2067/68,2010/11,Asthama,9412.0,Rapti,Terai,Mid-Western
Dang,Rapti,Terai,Mid-Western,2067/68,2010/11,Viral Influnenza,2659.0,Rapti,Terai,Mid-Western
Dang,Rapti,Terai,Mid-Western,2067/68,2010/11,Foreign body in respiratory tract,36.0,Rapti,Terai,Mid-Western
Banke,Bheri,Terai,Mid-Western,2067/68,2010/11,"ARI/Lower respiratory
tract Infection",20410.0,Bheri,Terai,Mid-Western
Banke,Bheri,Terai,Mid-Western,2067/68,2010/11,"Upper respiratory tract
Infection",22316.0,Bheri,Terai,Mid-Western
Banke,Bheri,Terai,Mid-Western,2067/68,2010/11,Pneumonia,8976.0,Bheri,Terai,Mid-Western
Banke,Bheri,Terai,Mid-Western,2067/68,2010/11,Sever Pneumonia,347.0,Bheri,Terai,Mid-Western
Banke,Bheri,Terai,Mid-Western,2067/68,2010/11,Bronchitis,3038.0,Bheri,Terai,Mid-Western
Banke,Bheri,Terai,Mid-Western,2067/68,2010/11,Asthama,5445.0,Bheri,Terai,Mid-Western
Banke,Bheri,Terai,Mid-Western,2067/68,2010/11,Viral Influnenza,5671.0,Bheri,Terai,Mid-Western
Banke,Bheri,Terai,Mid-Western,2067/68,2010/11,Foreign body in respiratory tract,49.0,Bheri,Terai,Mid-Western
Bardiya,Bheri,Terai,Mid-Western,2067/68,2010/11,"ARI/Lower respiratory
tract Infection",19076.0,Bheri,Terai,Mid-Western
Bardiya,Bheri,Terai,Mid-Western,2067/68,2010/11,"Upper respiratory tract
Infection",25377.0,Bheri,Terai,Mid-Western
Bardiya,Bheri,Terai,Mid-Western,2067/68,2010/11,Pneumonia,7375.0,Bheri,Terai,Mid-Western
Bardiya,Bheri,Terai,Mid-Western,2067/68,2010/11,Sever Pneumonia,280.0,Bheri,Terai,Mid-Western
Bardiya,Bheri,Terai,Mid-Western,2067/68,2010/11,Bronchitis,8434.0,Bheri,Terai,Mid-Western
Bardiya,Bheri,Terai,Mid-Western,2067/68,2010/11,Asthama,6625.0,Bheri,Terai,Mid-Western
Bardiya,Bheri,Terai,Mid-Western,2067/68,2010/11,Viral Influnenza,4252.0,Bheri,Terai,Mid-Western
Bardiya,Bheri,Terai,Mid-Western,2067/68,2010/11,Foreign body in respiratory tract,116.0,Bheri,Terai,Mid-Western
Surkhet,Bheri,Hill,Mid-Western,2067/68,2010/11,"ARI/Lower respiratory
tract Infection",19185.0,Bheri,Hill,Mid-Western
Surkhet,Bheri,Hill,Mid-Western,2067/68,2010/11,"Upper respiratory tract
Infection",23551.0,Bheri,Hill,Mid-Western
Surkhet,Bheri,Hill,Mid-Western,2067/68,2010/11,Pneumonia,9005.0,Bheri,Hill,Mid-Western
Surkhet,Bheri,Hill,Mid-Western,2067/68,2010/11,Sever Pneumonia,351.0,Bheri,Hill,Mid-Western
Surkhet,Bheri,Hill,Mid-Western,2067/68,2010/11,Bronchitis,4133.0,Bheri,Hill,Mid-Western
Surkhet,Bheri,Hill,Mid-Western,2067/68,2010/11,Asthama,6222.0,Bheri,Hill,Mid-Western
Surkhet,Bheri,Hill,Mid-Western,2067/68,2010/11,Viral Influnenza,5287.0,Bheri,Hill,Mid-Western
Surkhet,Bheri,Hill,Mid-Western,2067/68,2010/11,Foreign body in respiratory tract,104.0,Bheri,Hill,Mid-Western
Dailekh,Bheri,Hill,Mid-Western,2067/68,2010/11,"ARI/Lower respiratory
tract Infection",24385.0,Bheri,Hill,Mid-Western
Dailekh,Bheri,Hill,Mid-Western,2067/68,2010/11,"Upper respiratory tract
Infection",17611.0,Bheri,Hill,Mid-Western
