District Name,Zone,Ecological Belt,Development Region,Year (B.S),Year (A.D),Indicator,Sub-Indicator,Sub-Indicator,Sub-Indicator,Sub-Indicator,Value
Dolpa,Karnali,Mountain,Mid-Western,2068/69,2011/12,New Acceptors,Sterilization,Government ,Institutions,Male,19
Dolpa,Karnali,Mountain,Mid-Western,2068/69,2011/12,New Acceptors,Sterilization,Government ,Camp,Female,0
Dolpa,Karnali,Mountain,Mid-Western,2068/69,2011/12,New Acceptors,Sterilization,Government ,Camp,Male,48
Dolpa,Karnali,Mountain,Mid-Western,2068/69,2011/12,New Acceptors,Sterilization,Non-government,Institutions,Female,0
Dolpa,Karnali,Mountain,Mid-Western,2068/69,2011/12,New Acceptors,Sterilization,Non-government,Institutions,Male,0
Dolpa,Karnali,Mountain,Mid-Western,2068/69,2011/12,New Acceptors,Sterilization,Non-government,Camp,Female,0
Dolpa,Karnali,Mountain,Mid-Western,2068/69,2011/12,New Acceptors,Sterilization,Non-government,Camp,Male,0
Dolpa,Karnali,Mountain,Mid-Western,2068/69,2011/12,New Acceptors,Sterilization,Total Strerilization,Camp,Male,67
Dolpa,Karnali,Mountain,Mid-Western,2068/69,2011/12,New Acceptors,Total All Methods,Total Strerilization,Camp,Male,1987
Dolpa,Karnali,Mountain,Mid-Western,2068/69,2011/12,Distribution,Condom ,Total Strerilization,Camp,Male,126000
Dolpa,Karnali,Mountain,Mid-Western,2068/69,2011/12,Distribution,Pills ,Total Strerilization,Camp,Male,2542
Dolpa,Karnali,Mountain,Mid-Western,2068/69,2011/12,Distribution,Depo ,Total Strerilization,Camp,Male,2182
Dolpa,Karnali,Mountain,Mid-Western,2068/69,2011/12,Distribution,IUD ,Total Strerilization,Camp,Male,36
Dolpa,Karnali,Mountain,Mid-Western,2068/69,2011/12,Distribution,Norplant,Total Strerilization,Camp,Male,6
Jumla,Karnali,Mountain,Mid-Western,2068/69,2011/12,New Acceptors,Sterilization,Government ,Institutions,Female,12
Jumla,Karnali,Mountain,Mid-Western,2068/69,2011/12,New Acceptors,Sterilization,Government ,Institutions,Male,242
Jumla,Karnali,Mountain,Mid-Western,2068/69,2011/12,New Acceptors,Sterilization,Government ,Camp,Female,0
Jumla,Karnali,Mountain,Mid-Western,2068/69,2011/12,New Acceptors,Sterilization,Government ,Camp,Male,72
Jumla,Karnali,Mountain,Mid-Western,2068/69,2011/12,New Acceptors,Sterilization,Non-government,Institutions,Female,0
Jumla,Karnali,Mountain,Mid-Western,2068/69,2011/12,New Acceptors,Sterilization,Non-government,Institutions,Male,74
Jumla,Karnali,Mountain,Mid-Western,2068/69,2011/12,New Acceptors,Sterilization,Non-government,Camp,Female,0
Jumla,Karnali,Mountain,Mid-Western,2068/69,2011/12,New Acceptors,Sterilization,Non-government,Camp,Male,0
Jumla,Karnali,Mountain,Mid-Western,2068/69,2011/12,New Acceptors,Sterilization,Total Strerilization,Camp,Male,400
Jumla,Karnali,Mountain,Mid-Western,2068/69,2011/12,New Acceptors,Total All Methods,Total Strerilization,Camp,Male,3913
Jumla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Distribution,Condom ,Total Strerilization,Camp,Male,221834
Jumla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Distribution,Pills ,Total Strerilization,Camp,Male,3459
Jumla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Distribution,Depo ,Total Strerilization,Camp,Male,2816
Jumla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Distribution,IUD ,Total Strerilization,Camp,Male,123
Jumla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Distribution,Norplant,Total Strerilization,Camp,Male,198
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,New Acceptors,Sterilization,Government ,Institutions,Female,0
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,New Acceptors,Sterilization,Government ,Institutions,Male,0
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,New Acceptors,Sterilization,Government ,Camp,Female,0
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,New Acceptors,Sterilization,Government ,Camp,Male,192
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,New Acceptors,Sterilization,Non-government,Institutions,Female,0
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,New Acceptors,Sterilization,Non-government,Institutions,Male,0
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,New Acceptors,Sterilization,Non-government,Camp,Female,0
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,New Acceptors,Sterilization,Non-government,Camp,Male,0
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,New Acceptors,Sterilization,Total Strerilization,Camp,Male,192
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,New Acceptors,Total All Methods,Total Strerilization,Camp,Male,3471
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,Distribution,Condom ,Total Strerilization,Camp,Male,208730
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,Distribution,Pills ,Total Strerilization,Camp,Male,5225
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,Distribution,Depo ,Total Strerilization,Camp,Male,3801
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,Distribution,IUD ,Total Strerilization,Camp,Male,55
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,Distribution,Norplant,Total Strerilization,Camp,Male,249
Mugu,Karnali,Mountain,Mid-Western,2068/69,2011/12,New Acceptors,Sterilization,Government ,Institutions,Female,0
Mugu,Karnali,Mountain,Mid-Western,2068/69,2011/12,New Acceptors,Sterilization,Government ,Institutions,Male,48
Mugu,Karnali,Mountain,Mid-Western,2068/69,2011/12,New Acceptors,Sterilization,Government ,Camp,Female,0
Mugu,Karnali,Mountain,Mid-Western,2068/69,2011/12,New Acceptors,Sterilization,Government ,Camp,Male,166
Mugu,Karnali,Mountain,Mid-Western,2068/69,2011/12,New Acceptors,Sterilization,Non-government,Institutions,Female,0
Mugu,Karnali,Mountain,Mid-Western,2068/69,2011/12,New Acceptors,Sterilization,Non-government,Institutions,Male,0
Mugu,Karnali,Mountain,Mid-Western,2068/69,2011/12,New Acceptors,Sterilization,Non-government,Camp,Female,0
Mugu,Karnali,Mountain,Mid-Western,2068/69,2011/12,New Acceptors,Sterilization,Non-government,Camp,Male,0
Mugu,Karnali,Mountain,Mid-Western,2068/69,2011/12,New Acceptors,Sterilization,Total Strerilization,Camp,Male,214
Mugu,Karnali,Mountain,Mid-Western,2068/69,2011/12,New Acceptors,Total All Methods,Total Strerilization,Camp,Male,1486
Mugu,Karnali,Mountain,Mid-Western,2068/69,2011/12,Distribution,Condom ,Total Strerilization,Camp,Male,57418
Mugu,Karnali,Mountain,Mid-Western,2068/69,2011/12,Distribution,Pills ,Total Strerilization,Camp,Male,1961
Mugu,Karnali,Mountain,Mid-Western,2068/69,2011/12,Distribution,Depo ,Total Strerilization,Camp,Male,2401
Mugu,Karnali,Mountain,Mid-Western,2068/69,2011/12,Distribution,IUD ,Total Strerilization,Camp,Male,45
Mugu,Karnali,Mountain,Mid-Western,2068/69,2011/12,Distribution,Norplant,Total Strerilization,Camp,Male,40
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,New Acceptors,Sterilization,Government ,Institutions,Female,0
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,New Acceptors,Sterilization,Government ,Institutions,Male,30
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,New Acceptors,Sterilization,Government ,Camp,Female,0
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,New Acceptors,Sterilization,Government ,Camp,Male,50
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,New Acceptors,Sterilization,Non-government,Institutions,Female,0
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,New Acceptors,Sterilization,Non-government,Institutions,Male,0
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,New Acceptors,Sterilization,Non-government,Camp,Female,0
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,New Acceptors,Sterilization,Non-government,Camp,Male,0
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,New Acceptors,Sterilization,Total Strerilization,Camp,Male,80
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,New Acceptors,Total All Methods,Total Strerilization,Camp,Male,2266
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Distribution,Condom ,Total Strerilization,Camp,Male,41363
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Distribution,Pills ,Total Strerilization,Camp,Male,4240
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Distribution,Depo ,Total Strerilization,Camp,Male,2527
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Distribution,IUD ,Total Strerilization,Camp,Male,21
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Distribution,Norplant,Total Strerilization,Camp,Male,207
Bajura,Seti,Mountain,Far-Western,2068/69,2011/12,New Acceptors,Sterilization,Government ,Institutions,Female,0
Bajura,Seti,Mountain,Far-Western,2068/69,2011/12,New Acceptors,Sterilization,Government ,Institutions,Male,0
Bajura,Seti,Mountain,Far-Western,2068/69,2011/12,New Acceptors,Sterilization,Government ,Camp,Female,0
Bajura,Seti,Mountain,Far-Western,2068/69,2011/12,New Acceptors,Sterilization,Government ,Camp,Male,200
Bajura,Seti,Mountain,Far-Western,2068/69,2011/12,New Acceptors,Sterilization,Non-government,Institutions,Female,0
Bajura,Seti,Mountain,Far-Western,2068/69,2011/12,New Acceptors,Sterilization,Non-government,Institutions,Male,0
Bajura,Seti,Mountain,Far-Western,2068/69,2011/12,New Acceptors,Sterilization,Non-government,Camp,Female,0
Bajura,Seti,Mountain,Far-Western,2068/69,2011/12,New Acceptors,Sterilization,Non-government,Camp,Male,0
Bajura,Seti,Mountain,Far-Western,2068/69,2011/12,New Acceptors,Sterilization,Total Strerilization,Camp,Male,200
Bajura,Seti,Mountain,Far-Western,2068/69,2011/12,New Acceptors,Total All Methods,Total Strerilization,Camp,Male,3852
Bajura,Seti,Mountain,Far-Western,2068/69,2011/12,Distribution,Condom ,Total Strerilization,Camp,Male,195623
Bajura,Seti,Mountain,Far-Western,2068/69,2011/12,Distribution,Pills ,Total Strerilization,Camp,Male,9304
Bajura,Seti,Mountain,Far-Western,2068/69,2011/12,Distribution,Depo ,Total Strerilization,Camp,Male,5530
Bajura,Seti,Mountain,Far-Western,2068/69,2011/12,Distribution,IUD ,Total Strerilization,Camp,Male,37
Bajura,Seti,Mountain,Far-Western,2068/69,2011/12,Distribution,Norplant,Total Strerilization,Camp,Male,298
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,New Acceptors,Sterilization,Government ,Institutions,Female,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,New Acceptors,Sterilization,Government ,Institutions,Male,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,New Acceptors,Sterilization,Government ,Camp,Female,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,New Acceptors,Sterilization,Government ,Camp,Male,256
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,New Acceptors,Sterilization,Non-government,Institutions,Female,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,New Acceptors,Sterilization,Non-government,Institutions,Male,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,New Acceptors,Sterilization,Non-government,Camp,Female,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,New Acceptors,Sterilization,Non-government,Camp,Male,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,New Acceptors,Sterilization,Total Strerilization,Camp,Male,256
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,New Acceptors,Total All Methods,Total Strerilization,Camp,Male,4353
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Distribution,Condom ,Total Strerilization,Camp,Male,281230
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Distribution,Pills ,Total Strerilization,Camp,Male,4702
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Distribution,Depo ,Total Strerilization,Camp,Male,6199
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Distribution,IUD ,Total Strerilization,Camp,Male,35
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Distribution,Norplant,Total Strerilization,Camp,Male,227
Achham,Seti,Hill,Far-Western,2068/69,2011/12,New Acceptors,Sterilization,Government ,Institutions,Female,0
Achham,Seti,Hill,Far-Western,2068/69,2011/12,New Acceptors,Sterilization,Government ,Institutions,Male,11
Achham,Seti,Hill,Far-Western,2068/69,2011/12,New Acceptors,Sterilization,Government ,Camp,Female,17
Achham,Seti,Hill,Far-Western,2068/69,2011/12,New Acceptors,Sterilization,Government ,Camp,Male,161
Achham,Seti,Hill,Far-Western,2068/69,2011/12,New Acceptors,Sterilization,Non-government,Institutions,Female,0
Achham,Seti,Hill,Far-Western,2068/69,2011/12,New Acceptors,Sterilization,Non-government,Institutions,Male,0
Achham,Seti,Hill,Far-Western,2068/69,2011/12,New Acceptors,Sterilization,Non-government,Camp,Female,0
Achham,Seti,Hill,Far-Western,2068/69,2011/12,New Acceptors,Sterilization,Non-government,Camp,Male,0
Achham,Seti,Hill,Far-Western,2068/69,2011/12,New Acceptors,Sterilization,Total Strerilization,Camp,Male,189
Achham,Seti,Hill,Far-Western,2068/69,2011/12,New Acceptors,Total All Methods,Total Strerilization,Camp,Male,7045
Achham,Seti,Hill,Far-Western,2068/69,2011/12,Distribution,Condom ,Total Strerilization,Camp,Male,426379
Achham,Seti,Hill,Far-Western,2068/69,2011/12,Distribution,Pills ,Total Strerilization,Camp,Male,8243
Achham,Seti,Hill,Far-Western,2068/69,2011/12,Distribution,Depo ,Total Strerilization,Camp,Male,9654
Achham,Seti,Hill,Far-Western,2068/69,2011/12,Distribution,IUD ,Total Strerilization,Camp,Male,107
Achham,Seti,Hill,Far-Western,2068/69,2011/12,Distribution,Norplant,Total Strerilization,Camp,Male,179
Doti,Seti,Hill,Far-Western,2068/69,2011/12,New Acceptors,Sterilization,Government ,Institutions,Female,3
Doti,Seti,Hill,Far-Western,2068/69,2011/12,New Acceptors,Sterilization,Government ,Institutions,Male,45
Doti,Seti,Hill,Far-Western,2068/69,2011/12,New Acceptors,Sterilization,Government ,Camp,Female,30
Doti,Seti,Hill,Far-Western,2068/69,2011/12,New Acceptors,Sterilization,Government ,Camp,Male,48
Doti,Seti,Hill,Far-Western,2068/69,2011/12,New Acceptors,Sterilization,Non-government,Institutions,Female,0
Doti,Seti,Hill,Far-Western,2068/69,2011/12,New Acceptors,Sterilization,Non-government,Institutions,Male,0
Doti,Seti,Hill,Far-Western,2068/69,2011/12,New Acceptors,Sterilization,Non-government,Camp,Female,0
Doti,Seti,Hill,Far-Western,2068/69,2011/12,New Acceptors,Sterilization,Non-government,Camp,Male,0
Doti,Seti,Hill,Far-Western,2068/69,2011/12,New Acceptors,Sterilization,Total Strerilization,Camp,Male,126
Doti,Seti,Hill,Far-Western,2068/69,2011/12,New Acceptors,Total All Methods,Total Strerilization,Camp,Male,7363
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Distribution,Condom ,Total Strerilization,Camp,Male,447328
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Distribution,Pills ,Total Strerilization,Camp,Male,17503
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Distribution,Depo ,Total Strerilization,Camp,Male,8211
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Distribution,IUD ,Total Strerilization,Camp,Male,193
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Distribution,Norplant,Total Strerilization,Camp,Male,351
Kailali,Seti,Terai,Far-Western,2068/69,2011/12,New Acceptors,Sterilization,Government ,Institutions,Female,202
Kailali,Seti,Terai,Far-Western,2068/69,2011/12,New Acceptors,Sterilization,Government ,Institutions,Male,104
Kailali,Seti,Terai,Far-Western,2068/69,2011/12,New Acceptors,Sterilization,Government ,Camp,Female,1078
Kailali,Seti,Terai,Far-Western,2068/69,2011/12,New Acceptors,Sterilization,Government ,Camp,Male,57
Kailali,Seti,Terai,Far-Western,2068/69,2011/12,New Acceptors,Sterilization,Non-government,Institutions,Female,413
Kailali,Seti,Terai,Far-Western,2068/69,2011/12,New Acceptors,Sterilization,Non-government,Institutions,Male,35
Kailali,Seti,Terai,Far-Western,2068/69,2011/12,New Acceptors,Sterilization,Non-government,Camp,Female,0
Kailali,Seti,Terai,Far-Western,2068/69,2011/12,New Acceptors,Sterilization,Non-government,Camp,Male,0
Kailali,Seti,Terai,Far-Western,2068/69,2011/12,New Acceptors,Sterilization,Total Strerilization,Camp,Male,1889
Kailali,Seti,Terai,Far-Western,2068/69,2011/12,New Acceptors,Total All Methods,Total Strerilization,Camp,Male,20505
Kailali,Seti,Terai,Far-Western,2068/69,2011/12,Distribution,Condom ,Total Strerilization,Camp,Male,1140934
Kailali,Seti,Terai,Far-Western,2068/69,2011/12,Distribution,Pills ,Total Strerilization,Camp,Male,87056
Kailali,Seti,Terai,Far-Western,2068/69,2011/12,Distribution,Depo ,Total Strerilization,Camp,Male,42248
Kailali,Seti,Terai,Far-Western,2068/69,2011/12,Distribution,IUD ,Total Strerilization,Camp,Male,612
Kailali,Seti,Terai,Far-Western,2068/69,2011/12,Distribution,Norplant,Total Strerilization,Camp,Male,834
Kanchanpur,Mahakali,Terai,Far-Western,2068/69,2011/12,New Acceptors,Sterilization,Government ,Institutions,Female,163
Kanchanpur,Mahakali,Terai,Far-Western,2068/69,2011/12,New Acceptors,Sterilization,Government ,Institutions,Male,21
Kanchanpur,Mahakali,Terai,Far-Western,2068/69,2011/12,New Acceptors,Sterilization,Government ,Camp,Female,298
Kanchanpur,Mahakali,Terai,Far-Western,2068/69,2011/12,New Acceptors,Sterilization,Government ,Camp,Male,23
Kanchanpur,Mahakali,Terai,Far-Western,2068/69,2011/12,New Acceptors,Sterilization,Non-government,Institutions,Female,92
Kanchanpur,Mahakali,Terai,Far-Western,2068/69,2011/12,New Acceptors,Sterilization,Non-government,Institutions,Male,12
Kanchanpur,Mahakali,Terai,Far-Western,2068/69,2011/12,New Acceptors,Sterilization,Non-government,Camp,Female,54
Kanchanpur,Mahakali,Terai,Far-Western,2068/69,2011/12,New Acceptors,Sterilization,Non-government,Camp,Male,0
Kanchanpur,Mahakali,Terai,Far-Western,2068/69,2011/12,New Acceptors,Sterilization,Total Strerilization,Camp,Male,663
Kanchanpur,Mahakali,Terai,Far-Western,2068/69,2011/12,New Acceptors,Total All Methods,Total Strerilization,Camp,Male,13787
Kanchanpur,Mahakali,Terai,Far-Western,2068/69,2011/12,Distribution,Condom ,Total Strerilization,Camp,Male,804185
Kanchanpur,Mahakali,Terai,Far-Western,2068/69,2011/12,Distribution,Pills ,Total Strerilization,Camp,Male,39613
Kanchanpur,Mahakali,Terai,Far-Western,2068/69,2011/12,Distribution,Depo ,Total Strerilization,Camp,Male,28791
Kanchanpur,Mahakali,Terai,Far-Western,2068/69,2011/12,Distribution,IUD ,Total Strerilization,Camp,Male,1319
Kanchanpur,Mahakali,Terai,Far-Western,2068/69,2011/12,Distribution,Norplant,Total Strerilization,Camp,Male,558
Dadeldhura,Mahakali,Hill,Far-Western,2068/69,2011/12,New Acceptors,Sterilization,Government ,Institutions,Female,0
Dadeldhura,Mahakali,Hill,Far-Western,2068/69,2011/12,New Acceptors,Sterilization,Government ,Institutions,Male,4
Dadeldhura,Mahakali,Hill,Far-Western,2068/69,2011/12,New Acceptors,Sterilization,Government ,Camp,Female,34
Dadeldhura,Mahakali,Hill,Far-Western,2068/69,2011/12,New Acceptors,Sterilization,Government ,Camp,Male,47
Dadeldhura,Mahakali,Hill,Far-Western,2068/69,2011/12,New Acceptors,Sterilization,Non-government,Institutions,Female,0
Dadeldhura,Mahakali,Hill,Far-Western,2068/69,2011/12,New Acceptors,Sterilization,Non-government,Institutions,Male,0
Dadeldhura,Mahakali,Hill,Far-Western,2068/69,2011/12,New Acceptors,Sterilization,Non-government,Camp,Female,0
Dadeldhura,Mahakali,Hill,Far-Western,2068/69,2011/12,New Acceptors,Sterilization,Non-government,Camp,Male,98
Dadeldhura,Mahakali,Hill,Far-Western,2068/69,2011/12,New Acceptors,Sterilization,Total Strerilization,Camp,Male,183
Dadeldhura,Mahakali,Hill,Far-Western,2068/69,2011/12,New Acceptors,Total All Methods,Total Strerilization,Camp,Male,4468
Dadeldhura,Mahakali,Hill,Far-Western,2068/69,2011/12,Distribution,Condom ,Total Strerilization,Camp,Male,194118
Dadeldhura,Mahakali,Hill,Far-Western,2068/69,2011/12,Distribution,Pills ,Total Strerilization,Camp,Male,4497
Dadeldhura,Mahakali,Hill,Far-Western,2068/69,2011/12,Distribution,Depo ,Total Strerilization,Camp,Male,7045
Dadeldhura,Mahakali,Hill,Far-Western,2068/69,2011/12,Distribution,IUD ,Total Strerilization,Camp,Male,74
Dadeldhura,Mahakali,Hill,Far-Western,2068/69,2011/12,Distribution,Norplant,Total Strerilization,Camp,Male,210
Baitadi,Mahakali,Hill,Far-Western,2068/69,2011/12,New Acceptors,Sterilization,Government ,Institutions,Female,0
Baitadi,Mahakali,Hill,Far-Western,2068/69,2011/12,New Acceptors,Sterilization,Government ,Institutions,Male,0
Baitadi,Mahakali,Hill,Far-Western,2068/69,2011/12,New Acceptors,Sterilization,Government ,Camp,Female,19
Baitadi,Mahakali,Hill,Far-Western,2068/69,2011/12,New Acceptors,Sterilization,Government ,Camp,Male,0
Baitadi,Mahakali,Hill,Far-Western,2068/69,2011/12,New Acceptors,Sterilization,Non-government,Institutions,Female,0
Baitadi,Mahakali,Hill,Far-Western,2068/69,2011/12,New Acceptors,Sterilization,Non-government,Institutions,Male,328
