District,zone,belt,region,Year BS,Year AD,Type of disease,Number of patients,Zone,Belt,Region
Nuwakot,Bagmati,Hill,Central,2070/71,2013/14,Acute Encephalitis like syndrome (AES),0,Bagmati,Hill,Central
Nuwakot,Bagmati,Hill,Central,2070/71,2013/14,Filariasis,16,Bagmati,Hill,Central
Nuwakot,Bagmati,Hill,Central,2070/71,2013/14,Clinical Malaria,50,Bagmati,Hill,Central
Nuwakot,Bagmati,Hill,Central,2070/71,2013/14,Malaria (PF),0,Bagmati,Hill,Central
Nuwakot,Bagmati,Hill,Central,2070/71,2013/14,Malaria,29,Bagmati,Hill,Central
Nuwakot,Bagmati,Hill,Central,2070/71,2013/14,Dengue Fever,0,Bagmati,Hill,Central
Nuwakot,Bagmati,Hill,Central,2070/71,2013/14,Kala-azar,0,Bagmati,Hill,Central
Rasuwa,Bagmati,Mountain,Central,2070/71,2013/14,Acute Encephalitis like syndrome (AES),0,Bagmati,Mountain,Central
Rasuwa,Bagmati,Mountain,Central,2070/71,2013/14,Filariasis,0,Bagmati,Mountain,Central
Rasuwa,Bagmati,Mountain,Central,2070/71,2013/14,Clinical Malaria,0,Bagmati,Mountain,Central
Rasuwa,Bagmati,Mountain,Central,2070/71,2013/14,Malaria (PF),0,Bagmati,Mountain,Central
Rasuwa,Bagmati,Mountain,Central,2070/71,2013/14,Malaria,0,Bagmati,Mountain,Central
Rasuwa,Bagmati,Mountain,Central,2070/71,2013/14,Dengue Fever,0,Bagmati,Mountain,Central
Rasuwa,Bagmati,Mountain,Central,2070/71,2013/14,Kala-azar,0,Bagmati,Mountain,Central
Dhading,Bagmati,Hill,Central,2070/71,2013/14,Acute Encephalitis like syndrome (AES),1,Bagmati,Hill,Central
Dhading,Bagmati,Hill,Central,2070/71,2013/14,Filariasis,8,Bagmati,Hill,Central
Dhading,Bagmati,Hill,Central,2070/71,2013/14,Clinical Malaria,147,Bagmati,Hill,Central
Dhading,Bagmati,Hill,Central,2070/71,2013/14,Malaria (PF),3,Bagmati,Hill,Central
Dhading,Bagmati,Hill,Central,2070/71,2013/14,Malaria,5,Bagmati,Hill,Central
Dhading,Bagmati,Hill,Central,2070/71,2013/14,Dengue Fever,0,Bagmati,Hill,Central
Dhading,Bagmati,Hill,Central,2070/71,2013/14,Kala-azar,0,Bagmati,Hill,Central
Makwanpur,Narayani,Hill,Central,2070/71,2013/14,Acute Encephalitis like syndrome (AES),2,Narayani,Hill,Central
Makwanpur,Narayani,Hill,Central,2070/71,2013/14,Filariasis,22,Narayani,Hill,Central
Makwanpur,Narayani,Hill,Central,2070/71,2013/14,Clinical Malaria,120,Narayani,Hill,Central
Makwanpur,Narayani,Hill,Central,2070/71,2013/14,Malaria (PF),19,Narayani,Hill,Central
Makwanpur,Narayani,Hill,Central,2070/71,2013/14,Malaria,9,Narayani,Hill,Central
Makwanpur,Narayani,Hill,Central,2070/71,2013/14,Dengue Fever,0,Narayani,Hill,Central
Makwanpur,Narayani,Hill,Central,2070/71,2013/14,Kala-azar,0,Narayani,Hill,Central
Rautahat,Narayani,Terai,Central,2070/71,2013/14,Acute Encephalitis like syndrome (AES),1,Narayani,Terai,Central
Rautahat,Narayani,Terai,Central,2070/71,2013/14,Filariasis,15,Narayani,Terai,Central
Rautahat,Narayani,Terai,Central,2070/71,2013/14,Clinical Malaria,1000,Narayani,Terai,Central
Rautahat,Narayani,Terai,Central,2070/71,2013/14,Malaria (PF),14,Narayani,Terai,Central
Rautahat,Narayani,Terai,Central,2070/71,2013/14,Malaria,1,Narayani,Terai,Central
Rautahat,Narayani,Terai,Central,2070/71,2013/14,Dengue Fever,1,Narayani,Terai,Central
Rautahat,Narayani,Terai,Central,2070/71,2013/14,Kala-azar,2,Narayani,Terai,Central
Bara,Narayani,Terai,Central,2070/71,2013/14,Acute Encephalitis like syndrome (AES),44,Narayani,Terai,Central
Bara,Narayani,Terai,Central,2070/71,2013/14,Filariasis,81,Narayani,Terai,Central
Bara,Narayani,Terai,Central,2070/71,2013/14,Clinical Malaria,1816,Narayani,Terai,Central
Bara,Narayani,Terai,Central,2070/71,2013/14,Malaria (PF),49,Narayani,Terai,Central
Bara,Narayani,Terai,Central,2070/71,2013/14,Malaria,3,Narayani,Terai,Central
Bara,Narayani,Terai,Central,2070/71,2013/14,Dengue Fever,0,Narayani,Terai,Central
Bara,Narayani,Terai,Central,2070/71,2013/14,Kala-azar,0,Narayani,Terai,Central
Parsa,Narayani,Terai,Central,2070/71,2013/14,Acute Encephalitis like syndrome (AES),0,Narayani,Terai,Central
Parsa,Narayani,Terai,Central,2070/71,2013/14,Filariasis,0,Narayani,Terai,Central
Parsa,Narayani,Terai,Central,2070/71,2013/14,Clinical Malaria,0,Narayani,Terai,Central
Parsa,Narayani,Terai,Central,2070/71,2013/14,Malaria (PF),0,Narayani,Terai,Central
Parsa,Narayani,Terai,Central,2070/71,2013/14,Malaria,0,Narayani,Terai,Central
Parsa,Narayani,Terai,Central,2070/71,2013/14,Dengue Fever,0,Narayani,Terai,Central
Parsa,Narayani,Terai,Central,2070/71,2013/14,Kala-azar,0,Narayani,Terai,Central
Chitawan,Narayani,Terai,Central,2070/71,2013/14,Acute Encephalitis like syndrome (AES),31,Narayani,Terai,Central
Chitawan,Narayani,Terai,Central,2070/71,2013/14,Filariasis,0,Narayani,Terai,Central
Chitawan,Narayani,Terai,Central,2070/71,2013/14,Clinical Malaria,220,Narayani,Terai,Central
Chitawan,Narayani,Terai,Central,2070/71,2013/14,Malaria (PF),9,Narayani,Terai,Central
Chitawan,Narayani,Terai,Central,2070/71,2013/14,Malaria,33,Narayani,Terai,Central
Chitawan,Narayani,Terai,Central,2070/71,2013/14,Dengue Fever,111,Narayani,Terai,Central
Chitawan,Narayani,Terai,Central,2070/71,2013/14,Kala-azar,0,Narayani,Terai,Central
Gorkha,Gandaki,Hill,Western,2070/71,2013/14,Acute Encephalitis like syndrome (AES),0,Gandaki,Hill,Western
Gorkha,Gandaki,Hill,Western,2070/71,2013/14,Filariasis,0,Gandaki,Hill,Western
Gorkha,Gandaki,Hill,Western,2070/71,2013/14,Clinical Malaria,28,Gandaki,Hill,Western
Gorkha,Gandaki,Hill,Western,2070/71,2013/14,Malaria (PF),1,Gandaki,Hill,Western
Gorkha,Gandaki,Hill,Western,2070/71,2013/14,Malaria,6,Gandaki,Hill,Western
Gorkha,Gandaki,Hill,Western,2070/71,2013/14,Dengue Fever,0,Gandaki,Hill,Western
Gorkha,Gandaki,Hill,Western,2070/71,2013/14,Kala-azar,0,Gandaki,Hill,Western
Lamjung,Gandaki,Hill,Western,2070/71,2013/14,Acute Encephalitis like syndrome (AES),19,Gandaki,Hill,Western
Lamjung,Gandaki,Hill,Western,2070/71,2013/14,Filariasis,0,Gandaki,Hill,Western
Lamjung,Gandaki,Hill,Western,2070/71,2013/14,Clinical Malaria,7,Gandaki,Hill,Western
Lamjung,Gandaki,Hill,Western,2070/71,2013/14,Malaria (PF),3,Gandaki,Hill,Western
Lamjung,Gandaki,Hill,Western,2070/71,2013/14,Malaria,0,Gandaki,Hill,Western
Lamjung,Gandaki,Hill,Western,2070/71,2013/14,Dengue Fever,0,Gandaki,Hill,Western
Lamjung,Gandaki,Hill,Western,2070/71,2013/14,Kala-azar,0,Gandaki,Hill,Western
Tanahu,Gandaki,Hill,Western,2070/71,2013/14,Acute Encephalitis like syndrome (AES),1,Gandaki,Hill,Western
Tanahu,Gandaki,Hill,Western,2070/71,2013/14,Filariasis,4,Gandaki,Hill,Western
Tanahu,Gandaki,Hill,Western,2070/71,2013/14,Clinical Malaria,24,Gandaki,Hill,Western
Tanahu,Gandaki,Hill,Western,2070/71,2013/14,Malaria (PF),0,Gandaki,Hill,Western
Tanahu,Gandaki,Hill,Western,2070/71,2013/14,Malaria,1,Gandaki,Hill,Western
Tanahu,Gandaki,Hill,Western,2070/71,2013/14,Dengue Fever,0,Gandaki,Hill,Western
Tanahu,Gandaki,Hill,Western,2070/71,2013/14,Kala-azar,0,Gandaki,Hill,Western
Syangja,Gandaki,Hill,Western,2070/71,2013/14,Acute Encephalitis like syndrome (AES),0,Gandaki,Hill,Western
Syangja,Gandaki,Hill,Western,2070/71,2013/14,Filariasis,0,Gandaki,Hill,Western
Syangja,Gandaki,Hill,Western,2070/71,2013/14,Clinical Malaria,4,Gandaki,Hill,Western
Syangja,Gandaki,Hill,Western,2070/71,2013/14,Malaria (PF),1,Gandaki,Hill,Western
Syangja,Gandaki,Hill,Western,2070/71,2013/14,Malaria,4,Gandaki,Hill,Western
Syangja,Gandaki,Hill,Western,2070/71,2013/14,Dengue Fever,0,Gandaki,Hill,Western
Syangja,Gandaki,Hill,Western,2070/71,2013/14,Kala-azar,0,Gandaki,Hill,Western
Kaski,Gandaki,Hill,Western,2070/71,2013/14,Acute Encephalitis like syndrome (AES),0,Gandaki,Hill,Western
Kaski,Gandaki,Hill,Western,2070/71,2013/14,Filariasis,1,Gandaki,Hill,Western
Kaski,Gandaki,Hill,Western,2070/71,2013/14,Clinical Malaria,93,Gandaki,Hill,Western
Kaski,Gandaki,Hill,Western,2070/71,2013/14,Malaria (PF),6,Gandaki,Hill,Western
Kaski,Gandaki,Hill,Western,2070/71,2013/14,Malaria,4,Gandaki,Hill,Western
Kaski,Gandaki,Hill,Western,2070/71,2013/14,Dengue Fever,0,Gandaki,Hill,Western
Kaski,Gandaki,Hill,Western,2070/71,2013/14,Kala-azar,0,Gandaki,Hill,Western
Manang,Gandaki,Mountain,Western,2070/71,2013/14,Acute Encephalitis like syndrome (AES),0,Gandaki,Mountain,Western
Manang,Gandaki,Mountain,Western,2070/71,2013/14,Filariasis,0,Gandaki,Mountain,Western
Manang,Gandaki,Mountain,Western,2070/71,2013/14,Clinical Malaria,0,Gandaki,Mountain,Western
Manang,Gandaki,Mountain,Western,2070/71,2013/14,Malaria (PF),0,Gandaki,Mountain,Western
Manang,Gandaki,Mountain,Western,2070/71,2013/14,Malaria,0,Gandaki,Mountain,Western
Manang,Gandaki,Mountain,Western,2070/71,2013/14,Dengue Fever,0,Gandaki,Mountain,Western
Manang,Gandaki,Mountain,Western,2070/71,2013/14,Kala-azar,0,Gandaki,Mountain,Western
Mustang,Dhawalagiri,Mountain,Western,2070/71,2013/14,Acute Encephalitis like syndrome (AES),0,Dhawalagiri,Mountain,Western
Mustang,Dhawalagiri,Mountain,Western,2070/71,2013/14,Filariasis,0,Dhawalagiri,Mountain,Western
Mustang,Dhawalagiri,Mountain,Western,2070/71,2013/14,Clinical Malaria,0,Dhawalagiri,Mountain,Western
Mustang,Dhawalagiri,Mountain,Western,2070/71,2013/14,Malaria (PF),0,Dhawalagiri,Mountain,Western
Mustang,Dhawalagiri,Mountain,Western,2070/71,2013/14,Malaria,0,Dhawalagiri,Mountain,Western
Mustang,Dhawalagiri,Mountain,Western,2070/71,2013/14,Dengue Fever,0,Dhawalagiri,Mountain,Western
Mustang,Dhawalagiri,Mountain,Western,2070/71,2013/14,Kala-azar,0,Dhawalagiri,Mountain,Western
Myagdi,Dhawalagiri,Hill,Western,2070/71,2013/14,Acute Encephalitis like syndrome (AES),0,Dhawalagiri,Hill,Western
Myagdi,Dhawalagiri,Hill,Western,2070/71,2013/14,Filariasis,0,Dhawalagiri,Hill,Western
Myagdi,Dhawalagiri,Hill,Western,2070/71,2013/14,Clinical Malaria,0,Dhawalagiri,Hill,Western
Myagdi,Dhawalagiri,Hill,Western,2070/71,2013/14,Malaria (PF),0,Dhawalagiri,Hill,Western
Myagdi,Dhawalagiri,Hill,Western,2070/71,2013/14,Malaria,0,Dhawalagiri,Hill,Western
Myagdi,Dhawalagiri,Hill,Western,2070/71,2013/14,Dengue Fever,0,Dhawalagiri,Hill,Western
Myagdi,Dhawalagiri,Hill,Western,2070/71,2013/14,Kala-azar,0,Dhawalagiri,Hill,Western
Parbat,Dhawalagiri,Hill,Western,2070/71,2013/14,Acute Encephalitis like syndrome (AES),0,Dhawalagiri,Hill,Western
Parbat,Dhawalagiri,Hill,Western,2070/71,2013/14,Filariasis,0,Dhawalagiri,Hill,Western
Parbat,Dhawalagiri,Hill,Western,2070/71,2013/14,Clinical Malaria,3,Dhawalagiri,Hill,Western
Parbat,Dhawalagiri,Hill,Western,2070/71,2013/14,Malaria (PF),1,Dhawalagiri,Hill,Western
Parbat,Dhawalagiri,Hill,Western,2070/71,2013/14,Malaria,0,Dhawalagiri,Hill,Western
Parbat,Dhawalagiri,Hill,Western,2070/71,2013/14,Dengue Fever,0,Dhawalagiri,Hill,Western
Parbat,Dhawalagiri,Hill,Western,2070/71,2013/14,Kala-azar,0,Dhawalagiri,Hill,Western
Baglung,Dhawalagiri,Hill,Western,2070/71,2013/14,Acute Encephalitis like syndrome (AES),2,Dhawalagiri,Hill,Western
Baglung,Dhawalagiri,Hill,Western,2070/71,2013/14,Filariasis,0,Dhawalagiri,Hill,Western
Baglung,Dhawalagiri,Hill,Western,2070/71,2013/14,Clinical Malaria,1,Dhawalagiri,Hill,Western
Baglung,Dhawalagiri,Hill,Western,2070/71,2013/14,Malaria (PF),0,Dhawalagiri,Hill,Western
Baglung,Dhawalagiri,Hill,Western,2070/71,2013/14,Malaria,4,Dhawalagiri,Hill,Western
Baglung,Dhawalagiri,Hill,Western,2070/71,2013/14,Dengue Fever,0,Dhawalagiri,Hill,Western
Baglung,Dhawalagiri,Hill,Western,2070/71,2013/14,Kala-azar,1,Dhawalagiri,Hill,Western
Gulmi,Lumbini,Hill,Western,2070/71,2013/14,Acute Encephalitis like syndrome (AES),0,Lumbini,Hill,Western
Gulmi,Lumbini,Hill,Western,2070/71,2013/14,Filariasis,0,Lumbini,Hill,Western
Gulmi,Lumbini,Hill,Western,2070/71,2013/14,Clinical Malaria,27,Lumbini,Hill,Western
Gulmi,Lumbini,Hill,Western,2070/71,2013/14,Malaria (PF),0,Lumbini,Hill,Western
Gulmi,Lumbini,Hill,Western,2070/71,2013/14,Malaria,0,Lumbini,Hill,Western
Gulmi,Lumbini,Hill,Western,2070/71,2013/14,Dengue Fever,0,Lumbini,Hill,Western
Gulmi,Lumbini,Hill,Western,2070/71,2013/14,Kala-azar,0,Lumbini,Hill,Western
Palpa,Lumbini,Hill,Western,2070/71,2013/14,Acute Encephalitis like syndrome (AES),16,Lumbini,Hill,Western
Palpa,Lumbini,Hill,Western,2070/71,2013/14,Filariasis,2,Lumbini,Hill,Western
Palpa,Lumbini,Hill,Western,2070/71,2013/14,Clinical Malaria,48,Lumbini,Hill,Western
Palpa,Lumbini,Hill,Western,2070/71,2013/14,Malaria (PF),1,Lumbini,Hill,Western
Palpa,Lumbini,Hill,Western,2070/71,2013/14,Malaria,27,Lumbini,Hill,Western
Palpa,Lumbini,Hill,Western,2070/71,2013/14,Dengue Fever,4,Lumbini,Hill,Western
Palpa,Lumbini,Hill,Western,2070/71,2013/14,Kala-azar,4,Lumbini,Hill,Western
Nawalparasi,Lumbini,Terai,Western,2070/71,2013/14,Acute Encephalitis like syndrome (AES),1,Lumbini,Terai,Western
Nawalparasi,Lumbini,Terai,Western,2070/71,2013/14,Filariasis,1,Lumbini,Terai,Western
Nawalparasi,Lumbini,Terai,Western,2070/71,2013/14,Clinical Malaria,1235,Lumbini,Terai,Western
Nawalparasi,Lumbini,Terai,Western,2070/71,2013/14,Malaria (PF),12,Lumbini,Terai,Western
Nawalparasi,Lumbini,Terai,Western,2070/71,2013/14,Malaria,51,Lumbini,Terai,Western
Nawalparasi,Lumbini,Terai,Western,2070/71,2013/14,Dengue Fever,1,Lumbini,Terai,Western
Nawalparasi,Lumbini,Terai,Western,2070/71,2013/14,Kala-azar,0,Lumbini,Terai,Western
Rupandehi,Lumbini,Terai,Western,2070/71,2013/14,Acute Encephalitis like syndrome (AES),0,Lumbini,Terai,Western
Rupandehi,Lumbini,Terai,Western,2070/71,2013/14,Filariasis,0,Lumbini,Terai,Western
Rupandehi,Lumbini,Terai,Western,2070/71,2013/14,Clinical Malaria,0,Lumbini,Terai,Western
Rupandehi,Lumbini,Terai,Western,2070/71,2013/14,Malaria (PF),0,Lumbini,Terai,Western
Rupandehi,Lumbini,Terai,Western,2070/71,2013/14,Malaria,0,Lumbini,Terai,Western
Rupandehi,Lumbini,Terai,Western,2070/71,2013/14,Dengue Fever,0,Lumbini,Terai,Western
Rupandehi,Lumbini,Terai,Western,2070/71,2013/14,Kala-azar,0,Lumbini,Terai,Western
Kapilbastu,Lumbini,Terai,Western,2070/71,2013/14,Acute Encephalitis like syndrome (AES),1,Lumbini,Terai,Western
Kapilbastu,Lumbini,Terai,Western,2070/71,2013/14,Filariasis,92,Lumbini,Terai,Western
Kapilbastu,Lumbini,Terai,Western,2070/71,2013/14,Clinical Malaria,607,Lumbini,Terai,Western
Kapilbastu,Lumbini,Terai,Western,2070/71,2013/14,Malaria (PF),11,Lumbini,Terai,Western
Kapilbastu,Lumbini,Terai,Western,2070/71,2013/14,Malaria,25,Lumbini,Terai,Western
Kapilbastu,Lumbini,Terai,Western,2070/71,2013/14,Dengue Fever,0,Lumbini,Terai,Western
Kapilbastu,Lumbini,Terai,Western,2070/71,2013/14,Kala-azar,0,Lumbini,Terai,Western
Arghakhanchi,Lumbini,Hill,Western,2070/71,2013/14,Acute Encephalitis like syndrome (AES),0,Lumbini,Hill,Western
Arghakhanchi,Lumbini,Hill,Western,2070/71,2013/14,Filariasis,0,Lumbini,Hill,Western
Arghakhanchi,Lumbini,Hill,Western,2070/71,2013/14,Clinical Malaria,68,Lumbini,Hill,Western
Arghakhanchi,Lumbini,Hill,Western,2070/71,2013/14,Malaria (PF),11,Lumbini,Hill,Western
Arghakhanchi,Lumbini,Hill,Western,2070/71,2013/14,Malaria,4,Lumbini,Hill,Western
Arghakhanchi,Lumbini,Hill,Western,2070/71,2013/14,Dengue Fever,0,Lumbini,Hill,Western
Arghakhanchi,Lumbini,Hill,Western,2070/71,2013/14,Kala-azar,0,Lumbini,Hill,Western
Pyuthan,Rapti,Hill,Mid-Western,2070/71,2013/14,Acute Encephalitis like syndrome (AES),0,Rapti,Hill,Mid-Western
Pyuthan,Rapti,Hill,Mid-Western,2070/71,2013/14,Filariasis,0,Rapti,Hill,Mid-Western
Pyuthan,Rapti,Hill,Mid-Western,2070/71,2013/14,Clinical Malaria,110,Rapti,Hill,Mid-Western
Pyuthan,Rapti,Hill,Mid-Western,2070/71,2013/14,Malaria (PF),13,Rapti,Hill,Mid-Western
Pyuthan,Rapti,Hill,Mid-Western,2070/71,2013/14,Malaria,10,Rapti,Hill,Mid-Western
Pyuthan,Rapti,Hill,Mid-Western,2070/71,2013/14,Dengue Fever,0,Rapti,Hill,Mid-Western
Pyuthan,Rapti,Hill,Mid-Western,2070/71,2013/14,Kala-azar,0,Rapti,Hill,Mid-Western
Rolpa,Rapti,Hill,Mid-Western,2070/71,2013/14,Acute Encephalitis like syndrome (AES),0,Rapti,Hill,Mid-Western
Rolpa,Rapti,Hill,Mid-Western,2070/71,2013/14,Filariasis,0,Rapti,Hill,Mid-Western
Rolpa,Rapti,Hill,Mid-Western,2070/71,2013/14,Clinical Malaria,76,Rapti,Hill,Mid-Western
Rolpa,Rapti,Hill,Mid-Western,2070/71,2013/14,Malaria (PF),0,Rapti,Hill,Mid-Western
Rolpa,Rapti,Hill,Mid-Western,2070/71,2013/14,Malaria,0,Rapti,Hill,Mid-Western
Rolpa,Rapti,Hill,Mid-Western,2070/71,2013/14,Dengue Fever,0,Rapti,Hill,Mid-Western
Rolpa,Rapti,Hill,Mid-Western,2070/71,2013/14,Kala-azar,0,Rapti,Hill,Mid-Western
Rukum,Rapti,Hill,Mid-Western,2070/71,2013/14,Acute Encephalitis like syndrome (AES),0,Rapti,Hill,Mid-Western
Rukum,Rapti,Hill,Mid-Western,2070/71,2013/14,Filariasis,0,Rapti,Hill,Mid-Western
Rukum,Rapti,Hill,Mid-Western,2070/71,2013/14,Clinical Malaria,0,Rapti,Hill,Mid-Western
Rukum,Rapti,Hill,Mid-Western,2070/71,2013/14,Malaria (PF),0,Rapti,Hill,Mid-Western
Rukum,Rapti,Hill,Mid-Western,2070/71,2013/14,Malaria,1,Rapti,Hill,Mid-Western
Rukum,Rapti,Hill,Mid-Western,2070/71,2013/14,Dengue Fever,0,Rapti,Hill,Mid-Western
Rukum,Rapti,Hill,Mid-Western,2070/71,2013/14,Kala-azar,4,Rapti,Hill,Mid-Western
Salyan,Rapti,Hill,Mid-Western,2070/71,2013/14,Acute Encephalitis like syndrome (AES),0,Rapti,Hill,Mid-Western
Salyan,Rapti,Hill,Mid-Western,2070/71,2013/14,Filariasis,0,Rapti,Hill,Mid-Western
Salyan,Rapti,Hill,Mid-Western,2070/71,2013/14,Clinical Malaria,95,Rapti,Hill,Mid-Western
Salyan,Rapti,Hill,Mid-Western,2070/71,2013/14,Malaria (PF),0,Rapti,Hill,Mid-Western
Salyan,Rapti,Hill,Mid-Western,2070/71,2013/14,Malaria,0,Rapti,Hill,Mid-Western
Salyan,Rapti,Hill,Mid-Western,2070/71,2013/14,Dengue Fever,0,Rapti,Hill,Mid-Western
Salyan,Rapti,Hill,Mid-Western,2070/71,2013/14,Kala-azar,0,Rapti,Hill,Mid-Western
Dang,Rapti,Terai,Mid-Western,2070/71,2013/14,Acute Encephalitis like syndrome (AES),4,Rapti,Terai,Mid-Western
Dang,Rapti,Terai,Mid-Western,2070/71,2013/14,Filariasis,3,Rapti,Terai,Mid-Western
Dang,Rapti,Terai,Mid-Western,2070/71,2013/14,Clinical Malaria,1434,Rapti,Terai,Mid-Western
Dang,Rapti,Terai,Mid-Western,2070/71,2013/14,Malaria (PF),2,Rapti,Terai,Mid-Western
Dang,Rapti,Terai,Mid-Western,2070/71,2013/14,Malaria,19,Rapti,Terai,Mid-Western
Dang,Rapti,Terai,Mid-Western,2070/71,2013/14,Dengue Fever,0,Rapti,Terai,Mid-Western
Dang,Rapti,Terai,Mid-Western,2070/71,2013/14,Kala-azar,0,Rapti,Terai,Mid-Western
Banke,Bheri,Terai,Mid-Western,2070/71,2013/14,Acute Encephalitis like syndrome (AES),6,Bheri,Terai,Mid-Western
Banke,Bheri,Terai,Mid-Western,2070/71,2013/14,Filariasis,4,Bheri,Terai,Mid-Western
Banke,Bheri,Terai,Mid-Western,2070/71,2013/14,Clinical Malaria,263,Bheri,Terai,Mid-Western
Banke,Bheri,Terai,Mid-Western,2070/71,2013/14,Malaria (PF),4,Bheri,Terai,Mid-Western
Banke,Bheri,Terai,Mid-Western,2070/71,2013/14,Malaria,32,Bheri,Terai,Mid-Western
Banke,Bheri,Terai,Mid-Western,2070/71,2013/14,Dengue Fever,0,Bheri,Terai,Mid-Western
Banke,Bheri,Terai,Mid-Western,2070/71,2013/14,Kala-azar,0,Bheri,Terai,Mid-Western
Bardiya,Bheri,Terai,Mid-Western,2070/71,2013/14,Acute Encephalitis like syndrome (AES),1,Bheri,Terai,Mid-Western
Bardiya,Bheri,Terai,Mid-Western,2070/71,2013/14,Filariasis,22,Bheri,Terai,Mid-Western
Bardiya,Bheri,Terai,Mid-Western,2070/71,2013/14,Clinical Malaria,1126,Bheri,Terai,Mid-Western
Bardiya,Bheri,Terai,Mid-Western,2070/71,2013/14,Malaria (PF),2,Bheri,Terai,Mid-Western
Bardiya,Bheri,Terai,Mid-Western,2070/71,2013/14,Malaria,41,Bheri,Terai,Mid-Western
Bardiya,Bheri,Terai,Mid-Western,2070/71,2013/14,Dengue Fever,1,Bheri,Terai,Mid-Western
Bardiya,Bheri,Terai,Mid-Western,2070/71,2013/14,Kala-azar,0,Bheri,Terai,Mid-Western
Surkhet,Bheri,Hill,Mid-Western,2070/71,2013/14,Acute Encephalitis like syndrome (AES),0,Bheri,Hill,Mid-Western
Surkhet,Bheri,Hill,Mid-Western,2070/71,2013/14,Filariasis,1,Bheri,Hill,Mid-Western
Surkhet,Bheri,Hill,Mid-Western,2070/71,2013/14,Clinical Malaria,2172,Bheri,Hill,Mid-Western
Surkhet,Bheri,Hill,Mid-Western,2070/71,2013/14,Malaria (PF),0,Bheri,Hill,Mid-Western
Surkhet,Bheri,Hill,Mid-Western,2070/71,2013/14,Malaria,47,Bheri,Hill,Mid-Western
Surkhet,Bheri,Hill,Mid-Western,2070/71,2013/14,Dengue Fever,1,Bheri,Hill,Mid-Western
Surkhet,Bheri,Hill,Mid-Western,2070/71,2013/14,Kala-azar,3,Bheri,Hill,Mid-Western
Dailekh,Bheri,Hill,Mid-Western,2070/71,2013/14,Acute Encephalitis like syndrome (AES),0,Bheri,Hill,Mid-Western
Dailekh,Bheri,Hill,Mid-Western,2070/71,2013/14,Filariasis,0,Bheri,Hill,Mid-Western
Dailekh,Bheri,Hill,Mid-Western,2070/71,2013/14,Clinical Malaria,60,Bheri,Hill,Mid-Western
Dailekh,Bheri,Hill,Mid-Western,2070/71,2013/14,Malaria (PF),0,Bheri,Hill,Mid-Western
Dailekh,Bheri,Hill,Mid-Western,2070/71,2013/14,Malaria,9,Bheri,Hill,Mid-Western
Dailekh,Bheri,Hill,Mid-Western,2070/71,2013/14,Dengue Fever,0,Bheri,Hill,Mid-Western
Dailekh,Bheri,Hill,Mid-Western,2070/71,2013/14,Kala-azar,0,Bheri,Hill,Mid-Western
Jajarkot,Bheri,Hill,Mid-Western,2070/71,2013/14,Acute Encephalitis like syndrome (AES),0,Bheri,Hill,Mid-Western
Jajarkot,Bheri,Hill,Mid-Western,2070/71,2013/14,Filariasis,0,Bheri,Hill,Mid-Western
Jajarkot,Bheri,Hill,Mid-Western,2070/71,2013/14,Clinical Malaria,0,Bheri,Hill,Mid-Western
Jajarkot,Bheri,Hill,Mid-Western,2070/71,2013/14,Malaria (PF),0,Bheri,Hill,Mid-Western
Jajarkot,Bheri,Hill,Mid-Western,2070/71,2013/14,Malaria,0,Bheri,Hill,Mid-Western
Jajarkot,Bheri,Hill,Mid-Western,2070/71,2013/14,Dengue Fever,0,Bheri,Hill,Mid-Western
Jajarkot,Bheri,Hill,Mid-Western,2070/71,2013/14,Kala-azar,0,Bheri,Hill,Mid-Western
Dolpa,Karnali,Mountain,Mid-Western,2070/71,2013/14,Acute Encephalitis like syndrome (AES),0,Karnali,Mountain,Mid-Western
Dolpa,Karnali,Mountain,Mid-Western,2070/71,2013/14,Filariasis,0,Karnali,Mountain,Mid-Western
Dolpa,Karnali,Mountain,Mid-Western,2070/71,2013/14,Clinical Malaria,1,Karnali,Mountain,Mid-Western
Dolpa,Karnali,Mountain,Mid-Western,2070/71,2013/14,Malaria (PF),0,Karnali,Mountain,Mid-Western
Dolpa,Karnali,Mountain,Mid-Western,2070/71,2013/14,Malaria,0,Karnali,Mountain,Mid-Western
Dolpa,Karnali,Mountain,Mid-Western,2070/71,2013/14,Dengue Fever,0,Karnali,Mountain,Mid-Western
Dolpa,Karnali,Mountain,Mid-Western,2070/71,2013/14,Kala-azar,0,Karnali,Mountain,Mid-Western
Jumla,Karnali,Mountain,Mid-Western,2070/71,2013/14,Acute Encephalitis like syndrome (AES),0,Karnali,Mountain,Mid-Western
Jumla,Karnali,Mountain,Mid-Western,2070/71,2013/14,Filariasis,1,Karnali,Mountain,Mid-Western
Jumla,Karnali,Mountain,Mid-Western,2070/71,2013/14,Clinical Malaria,4,Karnali,Mountain,Mid-Western
Jumla,Karnali,Mountain,Mid-Western,2070/71,2013/14,Malaria (PF),1,Karnali,Mountain,Mid-Western
Jumla,Karnali,Mountain,Mid-Western,2070/71,2013/14,Malaria,0,Karnali,Mountain,Mid-Western
Jumla,Karnali,Mountain,Mid-Western,2070/71,2013/14,Dengue Fever,0,Karnali,Mountain,Mid-Western
Jumla,Karnali,Mountain,Mid-Western,2070/71,2013/14,Kala-azar,0,Karnali,Mountain,Mid-Western
